,ABT,ABBV,AET,A,ALXN,AGN,ABC,AMGN,ANTM,BAX,BDX,BIIB,BSX,CAH,CELG,CNC,CERN,CI,DVA,XRAY,EW,ESRX,GILD,HCA,HSIC,HOLX,HUM,IDXX,ILMN,INCY,ISRG,JNJ,LH,LLY,MCK,MDT,MRK,MTD,MYL,PDCO,PKI,PRGO,PFE,DGX,REGN,SYK,COO,TMO,UNH,UHS,VAR,VRTX,WAT,ZBH,ZTS
50,37.1282,42.4175,55.4315,42.0068,92.0372,97.9926,55.6378,110.0324,68.2747,69.1042,94.3248,201.112,7.2287,42.9165,60.6894,22.5216,45.7955,64.7812,61.2992,41.2666,41.4446,55.423,52.9001,37.5756,45.545,21.304,72.7272,45.0422,56.4094,21.6876,157.9872,84.0686,94.3433,57.0559,105.7992,45.8871,47.1797,199.5242,28.2694,36.9815,33.2579,118.6634,30.8871,55.9217,209.9253,64.3236,105.9219,79.9979,59.9115,61.0786,66.4123,83.5694,88.3875,73.4771,32.2193
51,36.9205,44.1107,55.123,41.6704,90.4098,98.1899,56.1338,112.7106,68.2318,69.1422,95.0276,212.2703,7.2651,43.2289,63.1123,22.6892,45.797,64.8681,61.2008,41.063,41.6557,55.4854,53.7817,37.4212,45.4975,20.8662,72.5032,45.1109,55.4186,21.303,158.7278,84.604,93.8607,57.3593,106.1593,46.0466,47.6715,201.98,28.3183,37.0629,33.2205,119.987,30.8983,55.6697,212.6367,64.1239,105.868,79.8195,59.0767,60.959,67.1104,83.1514,88.6389,73.4415,32.5662
52,37.1723,45.2167,55.5318,42.5691,91.7033,98.8227,56.437,112.8754,69.2297,69.7075,95.8535,214.905,7.3591,43.8392,63.4431,23.5465,46.2642,65.6582,61.4496,41.4615,40.3524,55.9814,53.8447,37.8588,45.0014,20.9452,73.1132,43.3093,62.5229,22.3399,158.0643,85.2481,93.9047,58.1796,106.6415,46.6168,48.4461,208.4072,28.5968,37.1854,33.9333,120.0585,31.0122,56.7473,215.8933,64.8675,107.9344,80.8696,58.8746,62.5185,68.0446,83.9998,92.4895,74.1596,31.9474
53,36.8006,44.504,56.8041,42.7814,89.8414,98.5518,55.8832,105.6614,73.0808,69.6321,95.3414,208.6823,7.3688,44.2958,60.1213,23.6221,46.3665,65.4819,61.1699,41.8136,32.2866,56.6331,51.2699,38.0103,44.867,20.3758,72.3179,42.3829,62.7144,22.2474,158.6185,84.7863,93.7073,56.5968,106.796,46.4705,48.319,210.1523,28.6638,37.5222,33.9131,118.0906,30.8111,56.0729,211.1333,64.8164,107.5491,81.3983,58.9791,62.7545,68.1194,80.4423,92.3932,74.6918,30.857
54,36.6157,44.1854,56.8174,42.9687,96.1162,99.0864,54.2646,108.0898,73.8767,69.3576,96.2689,214.666,7.4701,44.7764,59.161,23.779,45.9881,65.8653,60.7887,42.0222,32.8828,57.6493,51.4486,37.9847,44.948,20.358,72.7547,43.2281,62.7031,22.5648,161.0198,84.9867,93.8415,56.1156,105.9979,47.0388,47.5588,211.8142,29.089,37.8079,34.3804,118.5586,30.3048,55.9838,215.9669,65.487,107.1866,80.7866,59.0553,62.9507,63.9049,80.4578,92.9584,75.5688,31.3981
55,36.4963,45.7044,56.9873,41.2539,99.017,100.8029,53.2314,108.132,72.9899,69.2449,94.952,214.3094,7.4933,43.9742,59.9303,23.6327,48.1575,65.8131,60.164,41.5944,32.2858,57.855,51.64,38.2013,44.8624,20.2462,73.4053,43.718,62.3646,22.4414,161.8912,85.086,93.7335,56.4657,104.3364,46.4898,47.8702,206.661,29.3257,37.4433,30.2753,118.9498,29.8187,56.1545,216.388,65.063,107.0348,80.5881,59.6473,64.6475,64.0819,79.2585,92.103,75.3569,32.2384
56,36.6546,45.3348,56.509,41.3162,98.9096,105.5793,53.8986,107.0888,73.1171,70.3768,94.8565,222.7066,7.4918,44.0833,59.6659,23.4719,47.4532,66.0109,59.7072,42.0851,32.1612,58.6155,51.2235,40.6538,44.9738,20.3886,73.4271,44.2976,63.6872,22.1224,162.4241,85.5633,93.7454,56.0131,104.3133,46.7658,47.8781,206.0872,29.1587,37.6417,30.3461,119.8221,30.4115,56.2939,217.0285,65.5704,108.4885,80.888,60.0076,66.0836,64.7885,79.2211,92.1486,75.8567,32.7055
57,36.8279,45.887,57.6748,41.2811,97.4187,105.3119,54.0029,104.5137,72.4862,69.6795,94.2371,220.3923,7.4739,44.0036,58.9312,22.9728,47.9873,65.9302,59.1811,42.167,31.9379,59.169,50.42,39.9266,45.0839,20.2533,73.559,44.0456,64.3185,22.0402,163.69,85.2187,93.2207,55.4324,105.1868,46.5837,47.2444,207.2941,29.0183,37.8091,30.5669,119.1919,29.343,56.2747,215.0648,65.3654,110.0567,80.6736,59.6717,66.1654,64.7866,76.7207,92.1282,76.2665,33.6968
58,36.9523,45.7832,58.1879,41.4363,96.9406,104.8817,54.1145,105.5021,72.5397,69.3135,94.0707,215.7185,7.5146,44.2869,58.6366,23.1249,47.9004,65.8682,59.4594,42.173,31.3805,59.5402,50.243,39.6198,44.8619,20.3312,78.0152,42.9417,64.2357,21.5652,164.2165,84.4987,93.0574,54.5288,105.7443,46.8539,45.562,202.9579,28.8688,37.8027,31.0387,119.0766,29.1229,56.7402,238.1351,65.4653,109.2378,80.6203,59.6542,66.0737,64.3097,77.7063,92.6745,75.7208,33.1176
59,37.0149,44.2789,58.4722,41.4816,96.6716,106.8653,54.6606,105.9623,73.1891,70.3815,96.1912,217.4287,7.5938,45.9222,59.1496,23.5019,48.4191,67.9525,59.0662,41.9708,32.0834,60.6101,52.6955,40.2893,44.9225,19.9608,75.7982,42.4148,64.6561,21.5812,164.34,84.8501,92.759,54.6247,106.9676,47.2724,45.7735,202.3678,28.8052,38.0232,30.6882,118.6302,29.1833,57.0728,245.4205,65.9866,109.2537,81.4614,59.7036,66.095,64.4254,77.4333,92.8777,75.8553,33.4289
60,36.7945,44.4514,58.8207,41.9204,98.0454,106.5547,54.6411,106.7262,73.9476,70.6207,97.0719,219.518,7.708,46.5112,60.6745,23.8355,48.4629,67.3174,58.9992,42.7,31.6854,61.6041,55.3952,40.9787,45.546,20.0701,74.3545,42.6224,65.1279,22.3437,166.9354,85.7218,92.8609,54.9297,108.0028,47.7856,45.6998,216.0599,28.987,38.5062,31.0013,119.604,29.0193,57.3851,265.0608,66.4093,111.6392,82.1995,59.3202,66.0253,65.896,76.3187,93.3578,76.7894,33.2448
61,36.109,44.5782,58.9503,41.973,97.5977,107.1492,54.4699,105.1757,73.7962,70.3323,97.198,217.6664,7.7377,46.1111,60.9317,23.8245,47.8704,67.4282,59.3711,42.8924,31.8604,60.812,54.7395,41.4516,45.6189,20.5584,76.1552,42.8892,66.2433,22.4009,167.4524,84.8567,93.5677,54.6454,108.4339,47.8751,45.1669,219.2443,29.3162,38.4751,31.007,118.9834,28.7862,57.9827,261.5831,66.2957,113.0829,82.4402,60.3253,66.4298,65.5727,77.1286,93.473,77.0177,33.0222
62,35.8704,44.7454,58.8524,42.1319,96.6387,107.5597,54.8298,104.8563,74.5484,68.0772,97.4107,213.7248,7.6909,46.2172,61.1525,24.0387,47.6037,67.0272,59.5164,43.2301,31.8908,61.0452,53.5971,41.304,45.7873,19.8982,76.429,42.895,66.2749,22.0456,164.6305,85.2949,93.2051,54.159,108.4571,47.9302,45.1172,219.626,29.7048,38.4662,31.3265,114.9119,28.9951,57.8962,262.1552,66.2672,113.2604,83.356,60.7222,66.9379,65.8633,76.7227,94.2143,76.9611,32.6629
63,36.1126,43.853,59.2433,42.7421,96.7801,107.4771,54.9685,104.8193,74.8345,70.5818,97.3834,211.6412,7.7873,46.3337,61.4165,24.2412,47.1758,67.8443,63.6543,43.8531,32.4036,61.2628,52.567,40.3738,46.2707,20.1909,78.3137,43.53,66.6132,21.9576,161.8934,85.2382,93.9632,54.5138,115.1023,48.5165,45.1991,223.4661,29.5548,38.7656,32.0649,118.4469,28.7678,58.7451,262.2839,66.2799,114.5453,83.6695,61.8535,67.2908,67.0919,75.5092,95.118,77.7627,32.9952
64,36.173,44.0465,59.2402,42.933,98.8038,106.9546,54.8214,104.8206,75.029,71.1834,97.6058,209.929,8.1515,46.1393,61.4167,24.4541,46.9635,68.0223,64.0344,42.1877,33.2324,61.5878,52.78,40.25,46.6003,20.4634,77.6607,43.5249,67.1543,22.4618,168.1349,85.3025,93.5207,54.585,115.7975,48.9379,45.3025,223.9469,29.1464,38.8072,32.3249,117.6274,28.5882,59.0707,263.4008,66.9242,115.5116,83.6094,61.9281,67.1302,67.924,76.4073,96.6035,78.2915,33.4984
65,36.1205,44.7687,59.1994,43.6428,101.9921,115.2252,54.8289,105.935,75.7058,70.7108,99.1917,211.7153,8.4553,46.2891,63.0711,25.1511,47.2882,68.3947,65.3423,42.7105,33.796,61.4906,52.6344,40.8073,47.1369,21.0868,79.2225,43.7264,71.1848,22.9589,164.9714,85.5725,94.0568,54.7153,115.2801,49.0593,45.755,225.3746,29.3424,38.8066,32.4938,118.8982,28.6624,59.5538,270.9745,67.8658,115.9664,83.9812,62.5994,67.4775,68.5113,78.4899,97.0228,79.0331,33.2425
66,36.3724,44.4902,59.3058,42.9575,104.3495,119.6956,54.5727,106.8293,75.6232,70.6398,99.9814,220.4235,8.6559,46.2142,64.8031,25.2693,47.4918,68.6144,64.9834,42.1614,33.8587,61.9062,54.4126,40.6853,47.3375,21.3312,79.4794,43.7427,68.9771,23.5187,163.909,85.7804,94.7817,56.1002,114.6754,49.3874,46.0473,224.3621,29.2331,38.5502,32.3328,119.5645,29.1184,59.3361,277.0938,68.5992,116.1147,84.247,62.462,67.471,69.1979,80.2678,96.6388,79.9061,33.0846
67,36.9091,45.2715,59.3965,43.5659,107.1753,121.5032,54.8371,108.2893,77.5622,70.7975,101.7818,228.6738,8.6547,46.2755,65.2534,25.6715,47.7176,67.8499,65.3653,42.4198,35.3626,61.2638,55.59,40.7851,47.7234,21.3267,79.6366,44.3071,70.2928,24.5033,163.0378,86.7827,95.0362,55.9045,115.1446,49.7648,46.4901,226.5149,29.7672,38.5533,32.4215,120.0,29.3844,59.6468,279.9291,69.0307,115.7296,84.6555,61.8791,68.511,70.2375,81.0876,97.2042,80.7123,33.055
68,37.5027,46.1154,59.7571,45.6144,104.9992,123.9147,55.0139,107.6777,77.8417,70.4988,101.3583,227.3809,8.9864,46.7037,64.8204,25.7505,48.1898,67.909,64.9836,42.6097,35.7194,61.1632,56.3558,40.2449,47.7731,21.1701,79.2037,43.9661,70.8428,23.9694,161.8766,87.5541,96.0487,56.6672,116.3492,49.9166,46.7954,228.1416,30.2423,38.7903,32.5346,120.9129,29.4522,59.6952,276.36,69.4549,112.1287,85.4828,61.5689,68.8814,69.9182,79.4447,98.4603,80.9545,32.7647
69,37.0492,46.45,59.725,45.3948,101.4651,124.9554,54.6731,105.102,77.2697,71.2399,100.6449,226.4165,9.0609,47.0179,62.1455,26.0651,48.1903,67.6159,64.3384,42.1569,34.3431,60.6096,55.1148,39.7676,47.7495,21.0188,79.4109,43.5816,70.0535,23.084,159.4532,87.4316,97.3171,56.0757,115.7219,49.711,46.3907,223.0967,30.9456,38.8087,32.133,120.4062,29.3803,59.938,265.6194,69.0085,111.1366,85.8882,62.0038,68.3074,69.0091,77.3394,97.6991,80.8201,33.3828
70,36.5933,46.6831,59.8557,45.4371,102.5764,124.6217,54.6437,105.5122,77.5329,72.7977,101.5808,226.2671,9.068,47.5764,61.8467,25.9534,49.0172,67.7608,63.9993,42.2955,33.6666,61.5249,55.7545,39.0578,47.6984,21.1063,80.378,43.1743,71.5243,23.1131,160.6491,87.8771,98.6858,55.759,116.3367,49.6174,45.7207,222.385,31.2287,38.6806,32.0714,119.6768,29.0097,60.4859,266.9546,68.7552,111.2189,85.9461,62.804,67.0121,69.0964,78.7568,97.7674,80.0732,33.606
71,37.6639,46.4766,59.2907,46.8018,100.9354,128.7349,54.9702,102.7669,77.8644,73.2972,101.4099,228.1932,9.2772,48.1046,61.8731,25.3296,48.6516,67.1428,63.694,42.2253,32.9008,61.38,55.9497,38.0341,47.7559,21.1898,79.7348,43.0399,73.3206,23.4677,160.2847,88.0049,99.2324,55.2859,118.0114,49.9193,45.3479,223.5434,31.4768,38.8125,32.365,119.661,28.8351,60.766,266.0282,68.8226,111.3522,86.7997,62.6293,66.8245,69.3735,78.0987,97.85,80.8788,33.7924
72,37.7575,46.6047,60.0652,46.6705,101.9794,128.7139,54.6799,103.8536,78.0846,73.0185,101.2739,230.9793,9.2937,48.0001,61.6902,25.2287,48.8104,67.5861,63.2366,42.1815,32.7976,61.3364,56.4172,37.8945,47.959,21.3694,79.6141,42.8537,73.2956,22.4794,161.776,88.3205,100.3192,55.0275,118.077,52.6972,46.4766,223.2053,31.1771,39.141,32.4365,118.7038,28.579,61.2723,259.8488,69.1262,111.2101,87.4521,62.8599,66.2918,69.8892,79.0341,98.0944,81.0275,33.1195
73,38.1498,47.2053,60.2319,46.7903,101.6227,130.6565,54.6745,105.3173,78.3598,72.7606,100.972,234.3513,9.2132,47.7616,62.7704,25.5739,48.4804,68.4055,63.3398,41.8513,32.6632,62.6738,58.0016,37.7043,48.0988,20.7965,79.3161,42.2,71.4817,22.6347,159.1237,89.0157,100.3216,55.2937,118.1508,51.9777,47.4066,222.0496,31.7205,39.4084,32.3306,118.5694,29.5991,61.5157,266.3604,68.3828,108.4145,87.0796,62.4727,66.8621,69.2648,79.5895,97.6166,80.6818,33.1357
74,37.5251,46.5894,59.9255,45.6508,100.0065,128.7292,54.544,105.176,77.5683,71.8938,100.1436,231.8054,9.1279,47.2188,61.6798,25.5379,48.1852,67.571,62.7421,41.6019,32.7619,62.4164,55.3398,37.603,47.6818,20.3311,79.3758,41.876,70.5497,22.2032,159.7083,87.3173,100.2528,54.8273,117.1569,51.3102,47.0763,220.7577,31.6778,39.0924,31.6442,117.874,29.0954,61.6217,255.8419,67.3024,106.9855,85.6052,62.1792,66.6675,67.7445,78.2143,96.6644,79.7556,33.1046
75,37.6195,45.6696,59.3855,45.5172,98.8432,126.8405,54.4151,105.5172,76.8914,71.6468,100.3944,232.8188,9.1116,47.0834,61.1505,24.9552,47.7723,67.4139,62.5899,41.0598,32.8151,62.7078,55.7632,37.5763,47.5395,20.1689,78.9308,41.8903,70.24,22.6509,166.9216,86.7678,100.0284,54.1284,117.05,51.324,46.9086,220.6856,31.2895,39.0636,31.6482,118.2805,28.9428,62.1769,249.1635,67.0121,108.0782,86.468,62.0697,66.5597,67.398,77.6743,97.2847,79.6952,33.1755
76,38.4061,45.347,60.7637,46.6377,101.1081,125.5978,54.4963,106.5457,78.7756,72.341,101.7939,240.5309,9.2498,47.3966,62.4874,25.5702,47.9182,69.0569,63.6427,41.9182,32.6893,63.7243,56.2677,38.3625,48.1905,20.3481,80.6069,42.3557,71.9722,23.6208,167.7037,87.7348,100.8996,54.7282,116.3717,52.0901,48.0387,226.2248,31.7664,39.6789,32.2163,119.2994,29.1791,62.8808,254.3213,67.9378,110.9788,88.3711,63.332,68.8033,68.1559,78.0524,99.3405,80.7012,33.9118
77,37.7149,44.152,60.4736,45.9947,99.4912,122.9056,53.797,104.7838,78.0866,71.3796,97.8707,239.6992,9.1476,46.9585,61.5578,25.304,48.2992,68.6676,62.4825,41.9011,32.0508,63.0094,55.7013,37.8602,47.6854,20.1682,81.0094,41.8889,70.9192,23.1144,165.7949,85.825,100.374,53.7886,114.1192,51.7259,46.8715,223.2905,31.2098,39.033,31.6847,117.8126,28.3879,62.3779,247.6246,67.2861,110.1071,87.4372,63.2065,67.7427,68.0113,77.8799,97.8817,79.0343,33.1879
78,37.6813,44.6009,61.9844,46.4942,101.0753,124.4481,54.6091,105.2738,79.079,71.9803,100.915,238.2743,9.2128,47.578,62.1315,25.4278,48.9002,69.4534,63.0943,41.9711,32.4027,63.5197,56.0728,38.8417,48.018,20.5847,82.6384,41.4236,71.3473,22.8008,167.9873,85.9591,100.1321,54.1801,114.8967,52.0219,47.121,223.8697,31.0481,38.9995,31.8333,117.3449,28.272,62.5167,250.5656,67.5756,113.3853,88.631,64.2647,69.4803,68.4775,82.4753,97.7289,79.8843,32.4214
79,36.9801,43.2566,61.263,45.9168,98.6367,124.3022,54.3684,101.8773,77.8401,70.9945,99.4111,238.6344,9.3375,47.3677,62.404,25.015,49.1459,68.6205,62.4186,42.0311,33.0932,62.6351,55.0252,39.2801,48.2305,20.8308,81.1768,41.4509,71.4897,22.4032,166.5247,84.9401,99.7921,53.4609,114.3408,51.5949,47.1985,220.8358,30.7126,39.1238,31.6364,115.9191,27.5474,62.1556,245.4399,66.9103,113.976,88.7733,63.4337,69.617,67.6144,81.4553,97.2454,79.0598,31.9715
80,36.8688,43.1855,59.6752,45.2955,94.2481,123.1032,52.9872,98.9288,76.9389,70.1054,98.7381,227.0522,9.3195,47.1131,60.3031,24.2103,49.1277,66.8373,62.4337,41.9921,33.0622,62.3563,52.775,38.9326,47.9124,20.6685,80.1612,41.4303,70.5128,21.4814,165.8025,84.206,99.6031,52.9898,112.7333,51.6035,48.8114,216.2672,30.3313,38.9682,31.6541,115.5979,27.494,62.1287,234.784,66.8746,113.1592,88.2744,62.5574,68.7637,66.9138,78.545,96.5301,78.5015,32.1323
81,36.8858,43.7788,59.521,45.8637,93.5197,121.2435,53.0946,98.2548,77.2539,69.8429,98.406,221.3466,9.2456,46.6542,59.4131,24.5278,49.4861,67.2779,62.4792,42.0514,32.8177,62.6607,52.6842,39.2361,48.1359,20.7244,80.5176,41.9509,70.2627,21.4569,166.2073,84.2389,99.7753,52.6785,112.309,51.6948,49.5103,217.4062,29.8932,38.9963,32.0071,115.0058,27.6735,62.4772,235.9551,66.7428,112.2945,88.5154,62.4878,68.8771,67.2043,79.104,96.6595,77.6596,32.3886
82,36.5992,43.1554,58.3926,44.8258,91.2406,120.3129,53.0938,95.9266,76.1241,69.192,97.2225,215.2224,9.0748,46.2304,57.0549,24.0981,48.6935,66.3835,62.1578,41.6824,33.1441,61.5536,50.5957,38.1289,47.1708,20.3632,79.4335,41.9146,69.7029,20.5943,167.2685,83.9901,98.818,52.1397,111.9562,51.1923,48.9821,213.2934,30.0422,38.5416,31.9705,113.3996,27.6587,61.6369,232.3659,65.918,111.2771,86.7598,62.2097,68.4947,67.7716,77.276,96.1945,77.5657,32.008
83,36.425,43.2043,58.8699,44.5719,92.154,121.1482,52.7449,96.1113,75.8552,69.1282,96.9317,218.3545,9.0582,45.9974,56.9572,24.1881,49.2052,66.3174,62.2098,41.0498,33.1907,61.5129,50.6077,38.2763,46.846,20.6813,79.664,42.0736,68.4671,21.1069,168.1805,83.7926,98.467,51.8285,111.7643,51.0511,48.3107,214.7509,30.1466,38.2981,32.0404,116.0832,27.7388,61.8008,242.3073,66.1186,112.4196,86.0274,61.5408,68.4727,67.6903,77.9736,96.6744,77.6654,32.0514
84,37.3186,43.8787,60.0145,45.2914,94.5647,123.5408,52.9954,99.0054,77.4164,69.8922,98.3903,225.7383,9.2986,46.7062,59.8196,24.8991,49.7269,68.4354,63.0532,41.3906,33.4533,62.4576,52.6597,39.453,47.5056,21.5538,80.8278,41.9497,69.9147,21.5365,170.4314,84.7756,99.7545,52.5837,113.9083,51.8773,48.2837,217.5843,30.6366,38.8633,32.6313,117.1428,28.3841,62.4589,256.1635,66.9422,119.1256,85.0828,62.5064,69.6104,69.2718,82.0484,98.1745,78.5955,31.5854
85,37.3911,43.5949,60.7955,44.7147,98.2611,124.2764,53.5162,109.1664,78.9009,70.0218,98.2664,222.5394,9.3775,46.8174,62.7787,25.0232,49.3427,68.8904,63.5397,41.3626,34.5599,69.44,54.7361,40.0618,47.9237,21.8903,81.7557,42.028,69.1676,21.1368,170.4145,85.2215,100.6022,52.5401,114.711,51.9592,48.4914,216.8814,30.6533,39.1056,32.755,117.3591,28.3852,63.0874,252.2403,67.2351,121.4766,85.4521,63.4933,70.6962,68.9144,82.0043,98.0594,78.2386,31.7234
86,37.0033,43.6826,61.5817,44.3631,93.6815,125.0387,54.7652,98.1166,78.3161,69.7288,98.2729,222.04,9.4717,47.0908,59.329,24.7869,49.1942,69.6847,64.495,41.0802,34.2831,62.2344,52.4599,39.9029,48.1775,21.8256,81.4001,42.4711,68.9617,20.3946,167.477,84.6264,100.3949,52.0442,113.3443,52.0372,47.673,213.1988,30.8451,39.0865,32.3666,116.8739,28.4153,62.7351,249.5577,66.87,121.0255,85.4468,63.931,70.4052,68.6627,82.6746,97.3377,77.7283,31.7322
87,36.7078,43.0856,61.7215,44.065,92.1983,124.5897,55.051,96.936,78.3667,69.9914,98.0428,210.2893,9.4438,47.287,60.2216,24.6315,48.756,69.7724,65.0228,41.0912,34.2458,62.3159,51.8339,39.6736,47.9662,22.1023,81.3059,42.827,67.62,20.3251,165.8326,84.2148,100.1354,52.0939,112.5645,51.866,47.7193,213.1912,30.9541,38.8418,32.6329,116.7292,28.6077,62.2946,242.0414,66.7004,120.5521,84.8351,64.0342,70.0198,68.4605,81.0715,97.6377,77.2107,31.6407
88,36.4558,42.2693,61.5318,44.3136,92.9431,125.2411,54.3504,97.6943,78.3924,70.4439,98.0078,208.8489,9.4779,47.5265,59.8109,24.9172,49.0551,68.9897,64.6917,41.1839,35.4656,61.8354,51.5039,40.148,48.3378,21.6814,81.3741,44.1631,67.6616,21.4032,166.9128,84.2926,99.772,51.2037,113.0599,52.3014,47.5083,213.2082,31.1624,38.9337,33.0792,117.2125,28.8388,62.5848,240.454,67.2406,120.6038,84.7549,63.8149,70.6915,69.0918,82.7636,98.3104,77.702,31.1453
89,36.8304,43.2224,60.7526,44.0974,92.2608,126.6148,54.968,97.5387,78.3677,70.8061,98.7114,211.8445,9.5339,47.9634,59.806,25.1968,49.1225,68.5377,64.5615,41.109,35.1759,62.0342,52.2843,40.0025,48.521,21.3678,81.3143,44.7038,68.1129,21.268,167.2809,85.0314,100.1837,51.9533,114.5057,52.9914,47.9572,212.559,31.6386,38.8189,33.2426,118.5264,29.1309,62.8219,237.6115,67.4126,120.8368,85.316,63.919,70.7759,69.1165,80.9424,98.8769,78.0813,30.9154
90,36.998,43.0299,61.5141,44.5153,91.5876,125.1139,55.3986,99.3451,78.7598,70.7735,100.1614,210.176,9.6582,48.2213,59.3027,25.5356,49.2926,68.3924,65.113,41.5507,35.1822,62.8876,51.7647,39.2248,48.8555,21.4464,81.9862,45.6484,70.3987,21.2301,167.4618,85.7126,100.7159,52.5782,114.3651,53.5295,47.9337,215.4413,31.5073,39.16,33.6625,119.6898,29.0917,62.6436,235.2041,67.8995,123.2416,85.7146,64.6001,70.108,69.8801,78.9793,100.1417,79.7528,31.1622
91,37.375,43.2353,62.2717,44.5629,92.6281,125.4512,55.8081,101.0135,79.442,70.7701,100.1304,209.5559,9.5485,48.603,59.7414,25.812,49.4459,69.1452,64.7325,41.7464,35.0063,62.9796,51.7121,38.9247,48.9405,21.1473,83.2207,45.4451,71.4323,21.2464,169.0387,86.1616,100.5925,52.1364,114.8794,52.8367,47.8353,216.7249,31.7677,39.0118,34.2995,120.825,29.2405,62.3673,239.0399,67.7417,122.2886,86.0263,65.3825,70.1144,70.6228,78.4227,101.7217,79.9981,31.1372
92,36.6986,43.3553,62.3307,44.094,93.7765,124.2653,55.8547,100.3566,79.2223,70.2441,99.388,206.8539,9.4994,48.4553,59.1472,25.8885,48.9334,69.4695,63.8907,41.3091,34.8472,62.7806,51.2655,38.4945,48.6052,20.6581,84.5401,45.0072,71.1075,20.7698,170.4673,85.6205,100.3865,51.7555,114.7971,52.6122,47.7742,214.7808,31.4817,38.5378,33.9076,121.0884,29.4121,62.3186,236.0224,67.1646,121.4204,85.2539,65.6397,69.1603,69.5158,79.1442,101.0357,78.6907,31.068
93,35.4368,41.5559,61.3208,42.3318,89.5244,121.2672,54.4417,97.043,78.2328,68.4481,96.7925,200.0363,9.2615,47.3223,57.3006,25.2879,47.4651,69.3255,61.9483,40.4465,33.6633,61.601,49.6961,37.6847,47.0402,19.8044,83.8047,44.2122,69.3508,19.6911,166.833,83.2293,99.201,49.8765,111.4616,51.4954,46.6847,205.5072,30.4387,37.3951,32.9602,118.6924,28.762,61.1185,221.8457,65.0241,117.8831,82.162,64.1831,66.9076,67.2803,76.3327,97.8922,76.0779,30.4241
94,35.5728,42.0837,61.6581,42.8301,88.7743,121.4915,54.409,97.7902,78.8751,69.7189,96.352,198.985,9.1331,47.5973,56.921,24.9976,47.4513,70.6128,61.8245,40.7979,33.3117,61.7138,49.0987,37.2243,46.9395,19.6703,84.5831,44.8212,70.0764,19.1655,167.1069,83.3215,99.566,49.9386,111.2465,52.145,47.0317,204.7276,30.5056,37.4511,33.2778,119.039,28.6785,61.2751,216.894,65.5002,118.3899,82.7921,64.102,66.1117,67.656,75.9465,98.8565,76.2442,30.6907
95,35.036,41.9341,62.1558,42.3697,88.078,120.2992,53.6906,96.3674,80.1709,69.382,96.6206,199.6109,9.1047,46.6994,56.3159,24.9343,47.1775,70.9697,61.3704,40.3729,32.9645,61.4195,48.4457,36.5421,46.9773,19.5212,84.7628,44.6954,71.1255,19.1064,167.6366,84.1625,99.0737,49.1218,111.1317,51.6815,46.4492,201.5568,30.2309,37.237,32.8462,118.6731,27.9303,60.7008,217.25,64.6676,118.1186,82.1008,64.6012,65.4572,66.4798,75.8568,98.2708,75.2921,30.0805
96,35.0967,42.3621,62.3829,42.4623,87.8868,121.6376,53.4058,96.3876,80.049,69.4839,97.9961,198.8234,9.1945,46.554,57.1439,24.6735,47.4191,70.9414,61.1295,40.2706,33.5192,61.2485,49.924,36.6914,47.2083,19.3475,84.5868,44.9664,73.6827,19.6904,167.0596,85.1172,99.0663,49.2755,110.9519,51.7735,46.328,202.0491,30.4161,37.1878,32.7172,118.5854,27.8399,60.8022,220.9056,64.8776,116.9263,82.9503,64.165,65.3965,66.6637,77.9169,99.6262,75.0861,31.0864
97,35.5343,43.376,62.7011,42.5544,92.0854,123.7438,54.7022,99.2776,80.1106,69.8044,99.3652,206.3134,9.2592,47.6621,58.8726,24.7284,48.079,71.3345,61.195,41.1656,33.3471,61.5593,51.2504,36.5177,47.604,19.6288,84.3923,45.43,75.238,20.8854,168.4911,86.8409,99.5072,49.6062,114.0716,52.2239,46.5836,201.8252,30.5628,37.3929,32.8519,119.7023,28.1062,61.1572,226.9556,65.0163,117.813,83.3835,64.7266,65.7476,66.1268,80.0334,99.5508,75.4387,31.3339
98,35.4095,43.0858,63.6133,43.033,93.5821,125.3897,55.3598,99.3105,81.518,70.0115,99.0308,210.3382,9.2774,47.8637,59.3789,25.8994,48.3738,72.1804,61.331,41.1597,33.4651,62.1922,51.2692,36.4623,47.7529,19.1662,85.0913,45.582,75.2417,21.5096,167.6878,86.9887,100.8919,49.8944,116.0318,51.9376,47.1716,202.2085,30.8367,37.5305,32.8475,120.5102,28.4152,61.5178,234.3692,64.7845,117.9278,85.3731,65.8245,66.8346,66.5654,80.6964,100.195,75.1718,31.0563
99,35.1969,41.8248,63.749,42.8897,92.7221,126.7537,55.9186,98.8442,81.9034,69.5055,98.8151,218.6014,9.3215,47.319,58.8212,26.181,48.2036,72.7137,60.5554,41.0305,33.6504,61.8068,51.2814,35.9394,47.8778,19.2162,84.55,45.0004,75.2724,21.9441,168.6902,86.1795,100.0641,49.2739,114.9399,51.7213,46.9275,201.6366,31.1232,37.6378,32.5532,121.0298,28.2923,60.7086,226.9171,64.9329,119.5733,85.0023,65.6439,67.0561,67.5359,80.0832,100.2228,75.1035,30.8768
