,AMG,AFL,ALL,AXP,AIG,AMP,AON,AJG,AIZ,BAC,BBT,BRK.B,BLK,HRB,COF,CBOE,SCHW,CB,CINF,C,CME,CMA,DFS,ETFC,FITB,BEN,GS,HIG,HBAN,IVZ,JPM,KEY,LUK,LNC,L,MTB,MMC,MET,MCO,MS,NDAQ,NTRS,PBCT,PNC,PFG,PGR,PRU,RF,SPGI,STT,STI,TROW,BK,TRV,TMK,USB,UNM,WFC,XL,ZION
328,187.7662,61.114,58.2158,94.3609,53.5461,111.3082,89.2044,45.7001,67.5645,15.1305,38.081,,302.8078,29.4794,78.4062,50.4971,25.281,102.983,48.7854,47.5316,71.9439,46.9479,58.6192,20.1565,20.6175,55.2607,160.7289,34.7076,9.1936,36.0496,55.3972,13.5212,25.8001,48.0873,43.2739,123.5863,49.8864,51.1415,86.0966,31.0018,37.3177,60.8686,14.4449,84.5127,46.6538,25.2337,82.188,10.1024,81.1224,64.9417,38.2475,81.2208,34.435,93.4905,0.0,41.9346,33.7235,50.5101,32.3813,28.4842
329,188.2386,61.2825,58.2457,91.0108,53.9502,112.3256,89.5545,45.9407,67.5613,15.1449,37.8875,,303.9152,29.3326,78.5625,50.6096,25.4022,103.4599,48.8115,47.2789,72.1158,46.8722,58.6222,20.232,20.4826,55.2937,160.7186,34.6909,9.2097,36.4039,55.5876,13.564,25.6505,47.6041,43.2978,120.4976,49.9523,51.0088,85.1601,31.0309,37.5652,60.4271,14.368,84.5695,46.5541,25.2229,81.8043,10.092,81.4382,65.0614,38.076,81.4535,34.4734,94.0231,53.8516,41.9755,33.6717,50.2678,32.362,28.5022
330,188.1797,61.7225,58.472,93.2863,54.1138,113.6953,89.9553,45.8402,67.9999,15.1983,38.05,,305.1231,29.6118,79.1881,50.7383,25.3661,104.1721,49.6866,47.5423,72.1665,47.8116,59.3142,20.4703,20.8094,55.2708,160.0096,35.0202,9.2846,36.8049,55.7599,13.7105,25.6987,48.0436,43.7458,123.2046,50.2064,50.9187,85.3113,30.9311,38.0251,60.8046,14.44,85.483,46.7921,25.0705,82.1938,10.2015,82.7075,65.6339,38.3679,81.8015,34.7164,94.225,54.0718,42.3252,33.9066,50.7418,32.7542,28.6386
331,188.7523,61.5468,58.6581,91.805,54.1523,113.4454,89.9626,46.0923,68.1659,15.1995,38.017,,305.2227,29.3808,78.5752,50.4845,25.2989,103.6267,48.7499,47.7329,71.7232,48.0246,59.4173,20.2957,20.8264,55.3034,159.1596,34.9371,9.2961,36.7168,55.3414,13.7356,25.5552,49.0617,43.2141,121.2204,50.4862,51.6226,85.7986,30.7816,37.7887,60.6284,14.4709,85.4167,47.0597,24.9024,83.5323,10.2732,82.225,65.0338,38.7358,81.4677,34.5653,93.7979,54.2428,42.1562,34.2318,51.0341,32.4742,28.6726
332,189.8959,61.4531,58.5068,92.1477,54.1942,114.2278,89.6312,46.0709,68.2281,15.2062,38.1609,,308.5252,29.2963,78.7976,48.53,25.1164,102.9208,48.5499,48.0054,71.0151,48.4663,59.4937,19.9058,21.2677,55.2369,161.0183,35.1582,9.3901,36.9293,55.4781,13.8993,25.1158,49.654,43.3694,122.0822,50.4788,52.7052,85.1778,30.7111,37.9062,60.8108,14.5417,85.4559,47.3076,24.8819,85.2958,10.4132,81.7521,65.5449,38.9991,81.6604,34.5521,93.2062,54.3543,42.2354,34.4836,51.0803,32.3479,28.9606
333,192.607,62.0351,58.5896,93.1308,55.0012,114.6384,89.7402,46.0681,69.1475,15.2142,38.189,,309.4527,29.6112,78.9912,47.4318,25.1672,103.9404,48.8471,47.9453,70.2083,48.5485,59.679,19.5993,21.135,55.5227,162.1232,35.675,9.4113,37.169,56.0303,13.9029,25.0731,50.882,43.8572,122.0077,50.6004,54.6163,85.477,31.0168,38.0672,61.1426,14.4591,85.6253,47.9806,24.8875,88.1808,10.4879,81.4676,66.092,38.858,81.9477,34.6708,94.4156,54.7308,42.308,35.1534,51.5049,33.0444,28.9206
334,197.2398,61.7716,58.9828,92.5469,54.8044,115.5085,89.9188,46.0559,69.1077,15.3665,38.1767,,308.7131,29.832,79.5447,48.0095,25.5202,104.2075,49.0004,48.4003,69.5094,48.366,59.8593,19.8725,26.9644,55.8262,161.7422,35.7779,9.4652,37.5574,56.2395,13.9217,25.4557,50.5427,43.8943,122.8368,50.6732,55.1579,86.0708,31.4728,37.5021,61.5675,14.6197,86.1716,47.9501,25.019,88.0495,10.517,81.9228,66.4548,39.0504,83.484,34.8263,94.6662,54.5702,42.4139,35.0214,51.4416,32.9761,29.1554
335,201.2735,62.4842,59.4015,97.2415,55.2562,117.6377,90.5447,45.9968,69.3701,15.5687,38.6307,,313.4775,30.2495,80.5793,48.7477,25.9454,104.8145,49.5632,48.9647,69.7713,48.9902,61.3904,20.6472,21.2399,56.6849,165.4152,36.1866,9.5546,38.1466,56.9507,14.0975,26.095,50.7918,43.9948,123.7292,50.9629,54.776,86.9832,31.9082,37.8528,62.2252,14.8485,87.2379,48.8045,25.2866,89.2835,10.6284,83.4898,66.989,39.5935,84.2591,35.1646,94.5083,54.9534,42.8368,35.2485,51.9331,33.2973,29.6785
336,200.9782,63.0505,59.1896,95.4543,55.1091,117.979,90.4896,45.9197,69.0149,15.8095,39.0268,,314.286,30.5477,81.9949,48.6806,26.3507,104.9752,49.2776,49.371,70.5569,50.4493,61.8773,21.0024,21.5949,56.6027,166.1526,36.1838,9.686,38.2022,57.4332,14.4357,26.3092,50.9928,44.0262,125.6262,51.1312,54.8207,87.0429,32.0643,37.6502,62.5773,14.9155,88.3176,49.3215,25.2238,89.4967,10.8305,83.9085,67.2239,40.4142,84.3303,35.4021,94.765,55.0225,43.3696,35.5608,52.3893,33.2267,30.0829
337,199.7008,63.2929,59.2505,95.1196,54.974,117.229,90.3566,45.7091,68.7156,15.8589,39.028,,313.7529,30.641,81.6796,47.7743,26.1223,104.9021,49.1655,49.2872,69.9017,50.5475,61.7246,20.7355,21.5308,56.7429,166.3436,36.2613,9.6831,37.8947,57.6538,14.3757,26.2069,51.0466,43.8812,125.0004,52.6698,54.9709,86.9203,32.0164,37.1987,62.5404,14.8991,88.2715,49.4261,25.0007,89.4,10.8174,84.2862,66.8942,40.3718,83.6341,35.4079,94.9884,55.0181,43.3687,35.5975,52.4577,33.1683,30.0355
338,198.8297,62.617,59.0501,94.9735,54.699,116.7268,90.3398,45.8049,68.2773,15.6516,40.0196,,311.0699,32.069,81.2926,47.6796,25.9232,104.215,48.9765,48.8652,70.1571,50.1219,61.4598,20.4691,21.4213,56.3092,165.3921,36.1742,9.5575,37.8227,57.3659,14.2362,25.9122,50.7552,43.5662,123.8727,51.1131,54.895,86.4672,31.6999,36.5726,62.1082,14.8872,88.0482,48.9353,25.1507,95.8983,10.7238,84.4867,66.5442,40.2545,82.5549,35.3133,94.853,54.68,43.0035,35.273,52.2506,32.7939,29.8464
339,198.2005,62.1605,58.7329,94.8365,54.4862,116.0546,89.6308,45.6637,67.7285,15.4945,38.5181,,309.2434,32.4232,80.9427,49.1357,25.7916,103.8999,48.88,48.3878,70.8478,49.9667,61.2921,20.1873,21.3558,56.1039,165.9728,35.8623,9.4978,37.7574,57.1413,14.1756,25.7771,50.2288,43.5893,123.1894,50.6862,54.4451,85.9494,31.7068,36.8783,62.2361,14.8278,87.302,48.6706,25.1351,88.7999,10.6495,84.0453,66.3335,40.0361,82.0382,35.2552,94.9004,54.232,42.9822,34.9548,51.8867,32.6801,29.6481
340,197.3583,62.0423,58.9265,94.7345,54.6409,116.0893,89.9435,45.5214,67.4059,15.4451,38.4741,,309.2574,32.4924,80.3865,50.0975,25.8862,103.8906,48.8774,47.7007,71.4602,50.1336,60.9303,20.171,21.4134,55.6642,166.106,35.7296,9.4695,37.3215,57.2109,14.231,25.7089,50.4601,43.4982,123.0185,50.7784,54.3937,85.6464,31.635,36.7584,62.1651,14.8092,87.7553,48.7118,25.3029,88.1328,10.6697,83.2242,66.406,40.1644,81.8745,35.365,95.2761,54.24,43.0551,34.9323,51.8854,32.7695,29.6154
341,200.061,62.072,58.8201,94.3348,54.8528,115.7435,89.7661,45.5202,67.0698,15.2572,38.1723,,308.4002,33.0368,81.0466,50.187,25.6736,103.6335,48.4456,47.5072,70.7941,49.7993,61.071,20.2921,21.1097,55.4601,165.7017,35.5847,9.3763,37.0093,56.7385,14.0534,26.0315,50.4863,43.2984,122.1289,50.7476,54.3737,85.4688,31.6487,36.521,62.2745,14.7864,87.6374,48.7106,25.4929,88.0769,10.715,82.7223,69.8421,39.8511,81.5812,34.9344,95.4664,54.2153,42.7794,34.789,51.2486,32.6274,29.2414
342,203.6531,62.8437,59.1332,94.7068,55.0536,116.8137,89.9597,45.8647,67.2963,15.5021,38.5255,,310.3475,33.9405,81.1369,51.1601,27.0067,104.2088,48.7203,47.7503,71.9158,50.4652,61.5634,21.6731,21.4674,55.9418,167.9177,35.8808,9.5157,37.3143,57.3557,14.2217,26.4877,51.8691,43.2527,123.2879,51.0496,55.8667,85.824,32.3629,37.0833,63.8707,14.8829,89.6007,49.2137,25.4943,89.196,10.7428,82.8922,67.6013,40.3936,82.5896,35.4546,95.3178,54.8394,43.0865,35.4502,51.545,32.621,29.6758
343,201.95,62.8984,59.0796,94.7958,55.3836,117.2676,92.1503,46.2728,67.2353,15.5759,38.6864,,316.5742,33.3901,80.9814,50.7688,27.048,104.4609,48.5778,47.727,72.1728,50.5643,61.5225,21.7348,21.3904,57.5383,169.1788,35.7633,9.5414,37.145,57.42,14.2556,26.5248,51.9203,43.3928,123.5053,51.6506,56.2311,86.1323,32.4712,37.6156,64.1717,14.8562,88.2756,49.5216,25.5406,89.7465,10.7326,82.6589,67.5735,40.2551,82.6653,35.5893,95.2969,54.8201,43.1499,35.3086,51.8419,32.666,29.6844
344,201.4059,62.7252,58.7238,94.9492,55.5797,117.6922,90.5472,46.2886,67.6709,15.565,38.7327,,318.1914,33.2649,81.8002,49.3441,26.9923,105.2776,48.7232,47.5571,71.4026,50.5517,61.8765,21.4062,21.4671,57.8898,169.6207,35.9381,9.5283,37.1977,57.3358,14.1957,26.5735,51.6857,43.7185,123.3669,51.8547,56.2692,85.66,32.4779,37.5138,64.0336,14.8676,88.4688,49.7728,25.8326,89.7211,10.6819,82.7968,67.2394,40.153,83.3498,35.5487,95.4805,54.7962,43.2181,35.171,52.0189,32.8224,29.6621
345,209.6995,63.0887,58.8827,95.6098,55.6559,118.8932,90.7734,47.9492,68.0731,15.5271,39.157,,318.2338,33.1618,83.2561,49.2258,27.3992,105.3414,48.9728,47.4393,71.8216,51.0139,62.4269,21.2921,21.651,58.0588,170.5474,36.0485,9.6342,37.2569,57.5627,14.3457,26.5512,52.6505,43.8838,124.605,52.1364,56.5384,86.2958,32.3713,37.659,64.2944,14.9403,89.2981,50.3079,25.8808,90.903,10.7424,82.644,70.5736,40.4885,83.4457,35.967,95.1849,54.9384,43.775,35.4966,53.2589,32.8722,30.1342
346,202.9928,62.8792,59.2223,95.4492,55.6075,119.1566,90.8428,46.5037,67.9375,15.5504,39.1954,,317.8685,33.2339,83.3566,49.1797,27.2362,105.0313,48.6303,48.0518,71.8571,50.701,62.2028,21.0909,21.5287,58.0371,170.0658,35.9674,9.6414,37.4291,57.9754,14.2832,26.4925,52.1019,43.6899,124.2601,52.0854,56.4833,86.6219,32.4386,38.818,64.0634,14.945,89.4481,50.2778,25.6563,90.3846,10.6902,82.8491,67.8416,40.4354,83.4319,36.0851,94.882,54.7286,43.7012,35.1695,52.8652,32.8791,30.0059
347,203.313,62.6923,59.0127,94.8226,55.5521,119.8575,90.3482,46.8012,67.8193,15.5634,39.5813,,317.7423,33.0673,82.9452,48.6644,26.9442,104.7777,48.4047,48.1081,71.1248,50.5613,61.862,21.0317,21.5861,57.8214,169.1027,35.9703,9.6196,37.2704,57.707,14.2925,26.376,51.7169,43.8102,124.0811,52.0387,56.3087,87.1914,32.2141,37.9805,64.0929,14.9308,89.0302,50.2561,25.5152,89.9349,10.6656,83.2487,68.1017,40.4208,83.2058,36.0592,94.883,54.7602,43.501,35.2007,52.6764,32.8336,29.9152
348,203.6459,62.4588,58.7716,94.6939,54.9138,119.0047,90.373,46.8054,66.2646,15.3979,38.9742,,317.2272,33.2757,82.2865,48.9181,26.9214,104.1525,48.1871,47.8387,70.8662,50.2395,61.6528,20.9814,21.4008,57.3594,168.4642,35.9138,9.5392,37.3098,57.4197,14.2428,26.4347,51.2861,43.794,123.6185,52.01,55.7958,86.7668,32.1783,37.9261,63.957,14.9986,88.6423,50.1031,25.3356,89.0434,10.6285,82.7195,67.9021,40.1894,83.3178,36.1502,94.8231,54.7401,43.2854,34.8583,52.5688,32.6854,29.5776
349,201.5283,62.4748,58.5932,94.0726,54.6002,118.7407,89.9641,46.287,65.9658,15.3782,38.9278,,314.6081,33.2831,82.2066,48.9444,26.7809,103.4238,47.8556,47.2516,70.3453,50.1036,61.5476,20.8766,21.2485,57.4169,167.4812,35.8013,9.5314,37.2355,57.1101,14.2753,26.2066,51.2708,43.6307,123.6829,51.7872,55.4074,86.7277,31.7377,37.8497,63.8086,15.0857,88.4943,50.1809,26.1512,88.759,10.6413,82.5786,67.4654,40.0883,83.2064,35.8123,94.2221,54.7182,43.0408,34.877,52.2642,32.4663,29.6401
350,205.5515,69.6238,60.4169,102.308,57.3205,130.8705,93.1329,47.313,70.1496,15.6327,42.0577,,331.6105,33.4022,88.1805,49.3382,28.5974,112.6271,48.2574,51.1395,70.9129,50.248,65.825,21.3508,22.0793,61.403,182.0031,37.9813,10.1716,41.8992,61.0996,15.4074,27.035,53.4962,44.3061,125.2135,55.0087,59.5436,89.9297,31.7121,38.256,66.4852,15.1886,97.1736,57.6153,28.8107,109.281,11.1749,92.9263,69.9018,41.7601,85.3544,36.8857,98.8677,61.3905,46.1195,39.5752,54.2941,35.9271,30.3913
351,217.701,62.5266,58.981,95.1858,54.7977,120.1223,90.3435,47.5156,65.6393,15.4093,39.4531,,320.3684,33.4621,82.9157,49.2506,27.0186,104.1284,48.1646,47.2402,71.2935,50.2824,62.1495,21.2587,21.3653,57.9799,167.6202,35.9137,9.5722,37.8379,57.591,14.3592,26.4422,51.6519,44.0466,123.9894,51.9594,55.6468,87.8337,32.1903,38.567,64.4843,15.1361,89.3813,50.5748,25.4074,89.2578,10.6674,83.3466,67.3054,40.1602,84.6116,37.3975,94.1635,54.8019,43.7125,34.9174,52.7288,32.7623,29.524
352,205.9234,62.7093,59.1526,95.5421,55.4212,121.4344,90.8021,47.0822,66.4092,15.565,39.7779,,323.1049,33.023,83.1182,49.148,27.3638,104.8391,48.3941,47.6092,70.9939,50.7081,62.9137,21.6337,21.5801,57.5724,166.9875,36.351,9.6644,38.3607,57.6737,14.4678,26.2631,52.218,44.3778,124.973,52.1016,56.2485,89.7426,32.3446,39.2502,64.5029,15.239,89.5141,50.9419,25.5001,90.2107,10.7889,84.0644,67.7936,41.9637,85.1137,38.039,95.3234,0.0,43.4597,35.1569,52.8115,33.089,29.6672
353,205.7759,62.5613,59.0513,95.2914,55.3456,128.6634,90.479,46.7336,65.631,15.9218,39.6207,,321.1709,33.1766,83.5018,48.4655,27.4198,104.6206,48.2386,47.9981,71.0195,50.316,62.8161,22.2328,21.4543,57.4151,167.0503,36.1042,9.6168,38.1771,57.0622,14.3463,25.7648,52.2052,43.8804,124.1528,51.7773,56.3583,89.2344,32.5104,39.5054,64.1769,15.1317,89.0786,50.8531,25.306,90.227,10.7394,83.8389,68.2181,40.1336,84.7562,37.7102,94.7109,55.0016,43.2659,34.9655,52.6794,32.9686,29.3346
354,207.804,63.2681,59.0862,95.6824,55.6693,122.402,90.3166,46.7454,65.8175,16.0784,39.926,,323.305,33.2592,84.4951,48.7018,28.0893,105.0309,48.4349,48.3839,72.2119,51.021,63.3079,22.6716,21.5957,58.0285,169.2212,36.7052,9.6942,38.596,57.2782,14.5239,25.8946,53.326,44.035,124.8328,51.9575,57.1987,89.7054,32.7832,39.7706,64.8705,15.2536,89.7892,51.4317,25.1279,91.5279,10.8709,84.2684,68.8765,40.7206,85.5158,37.887,94.6902,55.2441,43.5922,35.4521,52.9509,33.1479,29.8788
355,207.0271,63.107,58.5658,95.3853,55.2279,121.8361,90.4038,46.5303,66.1978,15.9037,39.9441,,321.1666,32.9779,83.6788,48.2429,27.8926,105.0745,48.2973,47.8456,72.009,50.5643,62.9736,22.4902,21.5748,57.6462,167.6058,36.7292,9.6745,38.6394,56.5957,14.3792,25.5816,52.7511,43.9775,124.4893,51.8634,56.5468,89.5798,32.3,39.6947,64.6268,15.1824,89.1294,51.3728,25.1321,90.5414,10.7791,83.5248,68.3062,40.3474,85.092,37.66,94.5532,55.1994,43.5217,35.2086,52.618,33.2014,29.7118
356,205.459,62.8941,58.5392,94.2954,54.9384,121.2346,90.0332,46.3668,65.8281,15.632,40.1151,,318.6981,32.4389,83.2623,47.524,27.1776,104.6074,48.2242,47.4314,71.2219,49.9834,62.2921,21.836,21.4501,57.3628,164.8864,36.5999,9.5705,38.1401,55.8717,14.2414,25.3137,51.8689,44.2611,123.5858,51.8971,56.0398,89.0677,31.7324,38.9968,64.1217,15.0905,88.9826,51.5325,25.119,89.459,10.6064,82.82,67.817,42.8785,84.4563,37.4568,94.2093,55.0177,43.2464,34.8784,52.2639,33.0484,29.464
357,205.9951,62.9201,58.4247,94.8681,54.9977,121.204,89.9115,46.5971,65.4191,15.598,39.653,,320.4737,32.7187,84.2638,47.5536,27.0444,104.5564,48.0133,47.3698,71.0161,50.2881,62.8662,21.5929,21.5384,57.6109,164.5163,36.5388,9.6618,38.3889,55.9473,14.295,25.4703,52.1821,44.0362,123.08,51.5345,56.3472,88.637,31.8936,39.0669,64.0377,15.1167,88.2078,51.4927,25.1747,89.7723,10.6345,82.385,68.1678,39.847,84.0618,37.6406,94.5442,55.1011,43.3162,34.9625,52.1537,33.2892,29.6769
358,202.3325,62.448,58.0668,94.1772,54.2385,119.8891,89.8533,46.5741,65.5832,15.4133,39.4816,,315.8274,32.6173,83.7079,47.0097,26.8449,106.2604,47.6603,46.8506,70.3933,50.1266,62.7164,21.3534,21.2552,56.7615,162.8927,36.102,9.5694,37.618,55.4699,14.1325,25.386,51.5907,43.7567,121.5567,51.6524,55.3734,88.1914,31.5443,38.5934,63.7282,15.0433,87.276,50.9094,24.6322,88.3286,10.5332,81.7092,67.6115,39.5924,81.6024,37.5555,94.1738,54.7293,43.0458,34.627,51.7881,33.1478,29.3561
359,203.6508,62.5462,58.079,94.2794,54.4072,120.6062,89.9252,46.7128,65.6449,15.3664,39.5616,,316.9533,32.9841,83.8002,46.8951,26.9696,104.2845,47.6306,46.8248,70.1635,50.2972,62.4877,21.5665,21.3328,57.0863,164.4272,36.275,9.5781,37.9242,55.6552,14.1353,25.4244,51.8989,43.5698,121.6241,51.9686,55.6406,89.0055,31.5072,38.9322,64.2009,15.0761,87.0893,51.3258,24.3842,89.3068,10.582,81.6723,67.6462,39.7431,81.4741,37.5357,94.4534,55.0185,43.0463,34.7185,51.3317,33.6855,29.5488
360,204.9155,62.8358,58.2965,94.7151,55.0323,121.8388,90.3087,46.6822,66.2696,15.5852,39.7186,,322.6244,32.8549,84.1004,47.7404,27.5334,104.9238,48.1083,48.5677,71.3005,50.6205,62.6613,21.6117,21.4243,57.3404,166.9693,36.4816,9.6641,38.1995,56.4952,14.2072,25.6381,52.7081,43.8922,122.0161,52.4457,56.1287,89.8735,31.9147,40.1597,64.5893,15.1453,87.4036,51.8301,24.5105,90.7234,10.659,82.8602,68.7372,39.8934,82.3925,37.6761,95.5745,55.3983,43.1239,35.0168,51.3049,34.0653,29.6244
361,205.1956,62.8642,58.4561,94.5004,55.1359,122.2512,89.6195,46.5107,66.3061,15.763,39.9818,,324.4107,32.7947,84.8453,47.2042,27.4075,105.0843,48.2037,49.1723,71.326,51.4576,63.2904,21.395,21.6619,57.4572,168.819,36.4098,9.7422,38.1392,58.386,14.362,25.4398,52.6876,44.0861,122.918,51.943,56.1152,90.0585,32.014,40.1202,64.5757,15.1346,88.0652,51.7322,24.4204,90.6136,10.7263,83.2097,69.0292,40.5835,82.2572,38.1531,95.8557,55.5555,43.253,35.0336,51.3978,34.1809,29.4584
362,205.4646,62.984,58.3091,94.5788,55.0443,122.2352,89.6081,46.3235,66.0977,15.5032,39.7121,,325.7948,32.5623,84.4261,46.8204,27.4114,104.7217,48.1775,49.6367,70.997,51.2768,63.83,21.1506,21.5585,57.6503,170.4704,36.4272,9.6815,38.1959,58.7376,14.2257,25.3516,52.5932,44.1983,122.2759,52.0283,55.9592,90.1883,32.4026,40.1993,64.5051,15.0131,85.1445,51.8426,24.435,90.7199,10.6731,82.7145,69.4082,40.4212,81.7946,38.1314,95.6362,55.4813,42.6357,34.9325,51.2253,34.2006,29.306
363,204.6789,63.5979,58.1758,93.529,54.9275,121.5759,89.4105,46.1946,65.1657,15.2669,38.7905,,320.9926,32.1698,83.0729,47.7216,27.6239,103.9626,47.9626,49.5681,71.0987,49.65,64.1461,20.9183,20.474,57.459,170.4618,35.9998,9.4068,37.868,58.3065,13.7062,25.1415,52.4377,43.9354,122.0855,51.8544,55.566,90.1179,32.6126,40.5273,64.3802,14.7976,83.7645,51.3726,24.1408,90.0354,10.2641,81.9674,69.1763,39.6226,80.8641,38.0293,95.034,54.7532,42.0927,34.6924,50.8758,33.7489,28.758
364,205.0889,63.5186,57.9353,93.5298,55.0348,121.8448,89.4461,46.4081,65.525,15.4119,38.7905,,319.8211,32.2764,82.613,48.814,27.6239,103.7616,48.2445,49.5835,72.4286,49.65,63.7934,21.2815,20.3403,57.459,170.9766,35.9432,9.6739,37.9393,58.2335,13.7304,25.2281,52.4377,44.2662,122.0855,52.0153,55.566,90.1179,32.6126,41.2059,64.9034,14.7882,83.7872,51.5318,24.1408,90.4585,10.2641,82.3406,69.6439,39.6226,80.9434,38.2877,95.1872,55.0042,42.0927,34.73,51.1203,33.7489,28.8253
365,204.7844,63.6252,57.8843,92.873,54.9328,121.6821,89.4382,46.274,65.5346,15.4452,37.3582,,318.6845,32.1202,82.0442,49.2868,27.7029,103.4413,48.392,49.2794,73.1232,49.3164,63.3433,21.1978,20.4888,57.2705,171.2273,36.0705,9.741,38.0086,58.1879,13.6824,25.1385,52.2771,44.256,122.1174,51.7686,55.4342,90.0661,32.5395,40.9162,65.2584,14.8203,83.687,51.5795,24.2186,90.1701,10.1688,81.7453,69.6898,39.1708,81.2072,38.4174,95.1351,54.7969,42.107,34.6447,51.0726,33.5251,28.6152
366,207.6361,63.6037,58.0549,93.53,54.6902,122.7135,90.7315,46.4612,65.7268,15.5346,37.4289,,319.4599,32.1415,82.1167,48.6107,27.6696,102.9664,47.9421,49.6448,74.4661,49.3622,63.9889,21.1788,20.7068,57.894,174.5208,35.8525,9.8337,38.5543,58.6583,13.6162,25.1758,52.7362,44.0422,122.9261,52.0615,55.4335,90.9185,32.9245,41.4556,65.9905,14.8606,83.9903,51.8386,24.173,90.7615,10.1032,82.3877,69.0407,38.4428,81.948,38.9507,91.3697,54.8862,42.3546,34.8376,51.3279,33.5163,29.1306
367,206.9148,63.6026,58.3739,93.2111,54.9869,122.5284,91.0908,46.6375,65.8233,15.5623,37.4887,,317.4613,32.0798,82.1575,48.4363,27.5444,104.647,48.0504,50.1564,74.8325,49.1757,63.0735,21.2311,20.7155,57.9838,176.5065,35.8983,9.8554,38.5796,58.9742,13.6152,25.0822,52.7808,44.0638,122.2996,52.3107,55.3159,91.4143,33.2983,41.2682,66.3942,14.8414,83.9425,51.6968,24.1104,90.4031,10.136,82.9659,70.1965,38.2775,82.0515,39.0325,91.683,54.6385,42.426,34.9639,51.4342,33.6888,29.0523
368,206.9486,63.8627,58.387,93.3274,55.173,122.6962,91.0076,46.7323,65.4761,15.6014,37.77,,317.4443,32.5378,82.435,48.7407,27.7227,104.6436,48.0588,50.1489,75.4058,49.9335,63.1453,20.85,20.9991,57.7921,176.4395,35.8912,9.948,38.5971,59.1764,13.7167,25.2651,52.955,43.8916,123.2942,52.6875,55.1755,92.0268,33.4374,42.1943,67.0119,14.9333,84.5487,51.7685,24.2502,89.8782,10.2349,81.3292,71.1434,38.9189,80.2606,39.5974,92.7384,54.0909,42.7189,35.0102,51.5773,33.5574,29.4192
369,205.4464,63.6012,58.0122,91.9913,54.3631,122.182,87.0535,45.8894,65.8948,15.5905,37.8119,,315.0546,32.4074,81.8367,48.7376,27.5359,103.7485,47.7194,50.0781,75.0164,50.2155,62.6721,20.5699,21.1827,57.3021,180.4515,35.379,9.9633,38.4354,59.0139,13.8293,25.1562,52.8462,43.6527,124.0335,51.6397,54.799,92.0946,33.2709,42.2634,67.1435,14.9269,84.7388,51.7882,24.2167,88.8833,10.325,81.9818,71.2874,38.9913,80.1281,39.4204,92.2626,53.6797,42.712,35.0569,51.6316,33.1852,30.0021
370,206.0658,61.1614,57.7258,91.7262,53.8221,121.2826,85.7027,45.6724,66.1676,15.502,37.617,,315.7043,32.2609,81.4865,49.0606,28.4084,103.1438,47.7907,49.7641,74.9274,49.7782,62.6726,20.5562,20.9007,57.3606,175.6547,35.2863,9.8539,38.3741,59.0155,13.73,25.0145,52.6038,43.4439,122.7194,51.1868,54.4761,91.1729,33.0566,42.6606,67.1163,14.9418,84.0063,51.3324,24.1449,88.0522,10.2511,82.0404,71.1476,38.6816,80.1583,39.4968,91.6599,53.813,42.4804,34.8674,51.4628,33.002,29.6056
371,204.992,63.2247,57.2254,91.9292,53.6157,121.5859,86.6338,45.378,65.5675,15.4251,37.5862,,316.7414,32.2071,81.4402,48.9995,28.0591,102.9499,47.6752,49.5437,75.621,49.7225,62.5596,21.0887,20.8453,57.2753,176.1484,35.2376,9.8941,38.393,58.7689,13.6677,25.1341,52.4595,43.2975,122.6693,52.0804,54.3455,90.4852,32.8542,43.0355,67.3022,14.9859,83.7202,51.2347,23.9905,88.0554,10.2063,81.3637,71.1965,38.6143,79.8238,39.2869,91.5414,53.9345,42.786,34.7484,51.8454,33.8713,29.4433
372,204.1859,61.1614,56.8654,90.7968,53.2074,123.6556,85.7027,45.9391,64.7562,15.5054,37.6128,,314.6661,32.2609,81.5056,48.9969,28.4084,101.9113,46.798,49.9898,75.7112,50.5534,62.2736,21.5339,20.7944,55.7032,176.04,34.7833,9.8993,38.3492,58.9054,13.7334,25.0647,52.758,43.0466,122.5662,51.8977,54.396,89.9449,33.201,42.8715,67.6619,14.7659,83.9915,51.0856,23.7366,88.8282,10.2941,81.5357,71.671,38.7237,79.7022,39.7017,91.0064,53.5812,42.8885,34.5022,52.0089,33.11,29.1728
373,199.8185,60.1415,59.0318,88.8667,52.278,120.5877,84.7968,45.2588,63.6038,15.3496,37.2291,,307.1144,32.1955,80.0586,48.8919,27.9311,100.7268,46.0294,49.2046,74.0038,50.3422,61.3841,21.2931,20.5451,54.6595,173.9467,34.4623,9.8649,37.9156,58.0347,13.6049,24.7482,52.6806,42.3475,121.6933,51.0525,52.8712,87.6609,32.6113,42.2945,67.2378,14.5245,83.0148,50.0036,23.5773,87.4629,10.1574,80.3978,70.853,38.2538,78.1853,39.1823,89.9669,52.9346,42.2781,34.5671,51.2783,32.4125,28.9016
374,195.5357,58.8697,58.2657,86.8322,51.9987,118.6711,84.1206,44.814,63.5379,15.0332,36.7515,,304.3624,32.0524,79.9631,48.8392,27.5634,100.0717,45.9393,48.2793,74.0092,48.9698,60.3822,20.7343,20.0814,53.8458,170.783,34.2392,9.7226,38.0892,56.6131,13.3935,24.5264,51.5048,42.1817,119.6647,50.4754,52.1608,87.8146,31.747,41.8946,66.2957,14.3659,82.0488,49.444,23.3256,86.0815,9.9157,79.3895,70.2696,37.6187,77.618,39.0323,89.6923,53.129,41.4815,34.1917,50.5512,32.2725,28.4458
