,AAP,AMZN,AN,AZO,BBBY,BBY,BWA,KMX,CCL,CBS,CHTR,CMG,CMCSA,DHI,DRI,DLPH,DISCA,DISCK,DG,DLTR,EXPE,FL,F,GPS,GRMN,GM,GPC,GT,HBI,HOG,HAS,HD,IPG,KSS,LB,LEG,LEN,LKQ,LOW,M,MAR,MAT,MCD,KORS,MHK,NWL,NKE,JWN,ORLY,OMC,RL,PCLN,PHM,PVH,ROST,RCL,SNI,SIG,SNA,SWK,SBUX,TGT,TGNA,DIS,TIF,TWX,TJX,TSCO,TRIP,ULTA,UAA,URBN,VFC,VIAB,WHR,WYN,WYNN,YUM
305,122.076,334.9283,53.4697,524.9018,62.8092,24.2945,63.6828,43.4298,38.0138,58.4676,129.6302,508.1427,25.7032,22.8867,50.1827,68.2331,77.5352,72.1259,55.1634,51.41,71.9983,46.0769,16.3177,38.8944,55.7078,34.6674,86.2485,28.1823,18.8212,71.361,55.0017,79.3077,17.2312,54.8708,54.1556,33.6927,38.5184,27.2175,46.8819,58.1974,57.5401,37.9489,99.7868,90.8129,137.2537,30.3285,36.7449,62.1346,146.5021,69.6463,153.8239,1217.33,19.0137,120.9129,34.3286,52.1919,74.8264,99.4038,117.0348,85.2699,35.3974,61.2708,27.2916,79.5345,88.2964,65.82,58.3004,65.9092,82.761,89.016,25.2177,35.9276,59.9884,84.6151,161.4668,74.4974,210.744,76.5508
306,123.1761,307.8936,53.9768,523.2216,62.4385,24.2547,62.3882,43.0051,38.1317,58.019,129.4894,501.6712,25.5267,22.5673,49.8578,66.5891,76.8513,71.6882,56.0867,51.4377,69.5729,45.9684,15.8265,38.7833,54.3481,33.8298,85.6305,27.5613,19.9264,71.4895,54.8711,79.4329,17.1974,54.582,54.0004,31.9543,39.1088,26.8148,46.5793,57.5855,57.2864,37.8304,100.397,90.0307,133.9436,30.1903,36.4746,61.6115,149.3005,68.6126,153.9472,1172.28,18.5003,122.3053,34.0227,51.5878,74.2415,99.3022,115.6862,85.0667,35.7532,61.004,27.2545,78.4825,87.3398,65.1685,58.2719,67.3516,79.4204,88.5191,24.6701,35.8193,61.4963,83.5493,153.4815,72.968,203.8589,77.4258
307,121.2174,293.4412,52.5234,530.1069,62.6047,25.2374,61.0941,43.1474,38.2835,57.2558,138.4042,482.3749,25.8613,22.7062,49.8877,65.8077,75.6723,70.6257,56.4025,51.854,68.1344,46.2603,15.9173,39.0477,54.604,33.7604,86.0284,27.1871,19.8517,72.2083,55.5131,80.1757,16.9777,55.3633,54.0899,32.2062,38.3774,27.1704,46.3497,57.9734,55.9856,38.4171,100.2551,87.8326,133.4327,30.2398,35.9954,62.0943,152.804,66.748,151.7293,1130.79,18.3847,123.8087,34.0671,50.9817,74.1834,99.2835,115.0133,84.3915,35.4308,62.0156,27.0476,77.8749,85.6828,65.0171,58.4696,66.276,77.263,86.2779,23.4221,35.7834,60.8478,83.7083,155.4864,71.2294,195.2661,77.5967
308,119.7585,297.5727,52.9216,530.4356,62.4575,25.5557,62.284,43.6261,39.3967,57.3391,137.5083,489.7745,25.7673,22.3334,50.0779,66.2325,75.6316,70.0801,56.0803,51.5087,69.741,46.4836,16.0798,39.6485,55.1389,33.9039,86.3847,25.3485,20.2949,73.2091,55.2043,79.7074,17.0264,55.4119,54.4675,32.7423,37.9759,28.9308,46.4121,57.6726,56.2881,38.645,101.2715,90.1436,132.9745,30.1956,36.205,62.1367,149.7206,66.7137,151.978,1151.95,18.2934,124.9656,34.1875,52.2927,74.4111,100.1183,114.8081,84.7353,35.3925,61.9555,26.9634,78.3428,86.821,64.7573,58.4872,66.5537,80.0576,85.8937,23.5264,36.0026,61.3336,83.6707,152.5634,71.3966,201.0089,77.2145
309,120.7464,303.7056,52.5036,532.5431,61.9853,25.8178,61.4637,43.663,39.3707,57.7011,136.014,494.6995,26.1057,22.2567,49.783,66.5582,75.6886,70.1082,56.2116,51.8288,70.2998,46.2843,16.0447,39.3132,57.8742,34.3324,86.8405,25.0319,20.383,73.6729,55.1015,79.3789,17.2349,54.7465,54.0669,32.8314,37.8144,28.7375,45.8936,57.1712,57.7268,39.0216,101.3536,91.4349,132.5148,30.1827,36.4167,61.1236,148.8104,67.5175,151.1958,1151.04,18.3192,124.9956,34.019,52.8392,74.907,100.4274,115.9187,85.5282,35.2589,61.6568,27.0627,78.9547,87.4104,65.9589,58.3157,66.9518,80.9557,87.0086,26.1429,35.638,61.0394,84.6033,152.878,71.373,207.2813,76.8607
310,121.5756,307.9542,52.7658,528.1383,62.013,26.1412,61.3428,44.3325,38.8042,57.7326,136.6691,500.8977,25.972,22.8025,49.6502,67.1933,76.1283,70.5314,56.6827,51.9564,73.5602,46.6192,16.0051,39.6661,56.8496,35.4591,86.1059,25.4758,20.556,73.2759,55.6255,79.2642,17.4284,55.1439,54.4697,32.8744,38.4317,29.0911,46.3756,57.7533,58.2229,39.4828,100.698,92.2007,133.303,30.1805,36.4596,61.5503,148.3473,67.1389,152.4697,1178.75,18.5745,126.2676,34.2814,52.8842,75.1375,102.197,115.7414,85.97,35.4326,61.6697,27.2276,79.5467,87.9135,66.8475,58.3593,66.9734,83.3938,86.877,24.7695,36.001,61.1595,83.6528,152.8485,71.2468,206.5904,76.216
311,121.6525,307.9921,53.8852,529.3231,62.1878,26.266,60.5491,44.869,38.8931,57.3901,137.5599,501.0029,26.0074,23.2406,49.8589,68.0053,76.7937,70.9093,56.92,52.4352,71.444,47.242,15.8866,39.4421,57.9716,35.0207,85.7352,25.375,20.4294,72.851,55.8244,79.5515,17.4006,55.7754,54.5801,33.3489,39.1128,29.3012,47.0645,57.3445,59.0258,39.5696,101.5169,93.6935,141.0078,29.1948,36.5455,62.1933,149.1366,67.0375,155.9973,1180.64,18.7286,128.1231,34.3686,52.9877,75.5674,103.7071,115.8866,86.1181,35.4526,62.132,27.2955,80.277,88.8265,66.4661,58.5782,67.0725,83.5944,87.2741,24.4051,35.8408,61.3694,84.1807,153.0553,72.3198,218.6759,76.4503
312,120.8932,308.383,54.8655,529.0766,61.994,25.8826,60.3679,44.4613,38.7361,57.8581,137.888,511.7532,26.0858,22.9903,49.1212,67.7775,77.2716,79.0599,56.842,51.9984,71.8306,47.2485,15.762,39.8034,57.1478,34.7536,84.8444,25.1089,20.4886,73.0498,55.5062,78.8416,17.3591,55.5355,54.5163,32.8071,38.5658,29.3853,46.4393,56.5967,58.7944,39.4109,101.0226,94.2415,139.5519,28.7518,36.5526,61.513,147.8876,66.6711,155.1013,1183.58,18.5645,127.7826,34.081,52.7264,75.4356,103.1759,116.0571,85.6295,35.3587,60.2044,27.1247,80.9331,87.6576,67.1879,58.2772,66.9008,83.6783,88.2482,24.2474,35.6489,61.1984,84.0027,152.6072,71.8651,216.7125,76.0986
313,120.614,303.5042,53.7126,532.9234,62.2866,25.2876,60.8585,43.7456,39.6009,57.6942,138.7057,507.6095,26.2272,22.4614,49.7743,69.2092,75.4516,68.8228,57.5126,52.383,71.403,46.9047,15.7625,39.6124,58.5159,35.1841,85.4529,25.0626,20.5134,74.1297,56.0933,78.707,17.7612,54.2719,54.0263,32.5278,37.985,28.5102,46.2753,55.8203,58.5461,39.5898,102.982,94.3796,138.3685,28.6253,37.0197,61.2568,148.5988,66.9797,155.2272,1185.63,18.2977,128.8311,34.0094,52.3285,75.7515,102.0785,116.5424,86.9527,35.2185,58.2085,27.2736,82.0336,89.5508,70.6025,58.0113,66.4278,80.0004,88.2495,24.0405,35.1924,62.1574,84.7773,156.7026,72.9626,212.0684,77.2911
314,119.2923,290.7864,53.4601,524.7281,60.9908,25.1999,59.9245,43.9748,39.3357,56.7391,139.2681,498.4042,25.7984,22.3264,49.2435,67.3146,73.2088,67.2427,56.6367,51.7918,69.2721,46.5487,15.488,38.7435,56.9863,34.9028,84.365,24.5695,20.3389,72.4429,55.3388,77.6092,17.4509,53.3212,53.2787,32.7805,37.7613,28.7155,45.0133,55.2088,57.7766,39.3248,101.7791,91.1306,136.94,28.9908,36.0284,60.5551,146.0636,65.8997,151.7095,1137.7,18.1992,126.4693,33.7698,51.9936,74.5027,100.676,115.5062,85.6858,34.7801,57.9987,27.037,81.1148,86.4187,67.6883,57.0944,64.3698,83.3635,85.0936,23.0606,34.7075,60.766,83.2173,150.3085,71.2551,201.3238,75.7128
315,122.2144,291.5409,53.9895,529.4924,60.9845,25.532,60.2829,44.7839,39.3127,57.8017,138.0998,504.928,25.6714,22.458,49.4436,67.3286,74.3932,68.5409,57.1228,53.11,68.9503,47.5767,15.8223,39.4408,56.1491,35.1042,85.1137,24.5559,20.6268,72.0519,55.3843,77.3031,17.5398,54.1123,55.8672,33.0286,37.8865,29.1707,45.2468,56.2657,58.0907,39.4145,101.8169,92.4485,136.9832,29.1012,36.5077,61.591,146.6428,66.2171,153.7668,1121.98,18.2643,129.7433,34.4618,51.7154,76.8854,102.6104,115.8507,86.5795,34.955,58.4077,27.0197,81.5737,89.3476,68.2388,57.7912,64.7896,84.296,86.3298,23.5497,35.3479,61.782,84.1458,151.5412,71.6592,200.492,76.1203
316,129.7976,289.197,53.9854,533.1344,61.138,25.7942,59.1026,44.7357,39.062,56.2317,137.6175,503.6066,25.3206,22.1027,49.4936,66.4735,75.3482,67.3032,57.0881,52.6381,68.5478,47.4119,15.8012,40.6958,55.8182,34.3871,85.2267,23.9154,20.4501,71.9834,55.3691,77.4204,17.9585,54.3868,57.5862,33.2753,37.7548,28.782,45.5413,57.0614,57.9985,39.3117,102.6139,91.369,135.4239,29.1828,36.6421,61.7148,147.7518,66.7029,146.3018,1127.76,18.2515,129.8562,34.5204,51.4606,75.3335,100.7992,114.3575,86.0042,34.9845,59.0699,27.0772,81.4972,89.0445,68.1581,58.2371,65.0802,84.0186,87.876,23.2795,36.6396,61.4626,83.278,150.4227,72.2758,199.5154,76.0089
317,125.0454,300.0009,55.44,542.2623,62.3835,26.1963,60.8244,45.5289,39.7392,57.3147,137.1243,509.6556,25.3864,22.4183,50.3993,67.3101,73.5618,67.9069,56.9441,53.1521,70.3696,48.852,16.2932,40.9996,56.7101,34.7854,85.8118,24.2452,20.7661,73.1136,55.6842,78.205,17.9534,55.5877,57.2046,33.8809,39.8364,29.158,46.2681,57.4583,59.2564,39.6117,102.9281,94.1781,138.7878,29.5482,37.1546,62.7408,150.5157,68.1276,147.3853,1160.11,18.761,132.3489,34.8464,52.449,75.3381,101.5628,116.6038,87.2408,35.4657,59.5616,27.7652,82.544,89.8046,69.3955,59.7191,66.2759,88.8226,89.6941,24.2425,36.8896,62.6139,84.4324,155.2387,72.7619,204.2506,76.1376
318,123.8088,303.9099,55.4733,534.6809,62.5422,26.2071,60.9269,45.5703,39.4276,56.9516,136.1783,505.4186,25.2337,23.0718,50.757,67.5183,73.0275,67.6482,56.5426,52.2695,71.0857,49.0956,15.8312,41.3979,57.9291,34.9727,85.9705,24.661,20.7389,73.621,59.082,77.6128,17.9482,55.7802,57.5651,33.9215,39.1621,29.4321,45.8459,57.6789,58.9397,39.661,103.181,93.9061,140.0661,29.5945,37.3965,62.6674,149.0623,68.5874,149.1096,1163.21,19.1704,132.8434,34.7008,52.0451,75.5153,100.9775,116.5579,87.1462,35.5606,59.3735,27.6188,82.2714,89.8941,69.5601,59.2732,64.8948,87.3087,88.5172,24.0853,37.1985,63.6649,83.8492,151.2382,72.7114,223.3644,76.7373
319,123.2107,300.2679,54.2986,529.0752,62.6551,26.06,60.6204,44.9868,39.1087,56.3612,136.0298,506.7688,24.9753,22.2863,50.3857,67.2249,72.3403,66.914,56.3216,51.8594,70.8823,48.8892,15.7886,41.3864,56.0324,34.9224,85.5414,24.343,20.6938,72.7252,55.213,76.5561,17.8467,54.4188,57.5641,33.4198,38.0843,28.8688,45.2602,58.02,58.6074,39.4857,102.9326,94.0955,135.9396,29.5439,36.9923,62.138,147.8405,67.489,147.9107,1153.75,18.8333,132.1059,34.5929,53.0534,74.2355,100.4705,115.625,86.0854,35.2279,59.8589,27.3589,81.2087,89.459,69.189,59.387,64.2108,85.1915,87.4136,23.8859,36.7417,63.2764,83.0915,145.4155,72.3357,201.8387,75.9566
320,123.4085,295.2591,54.1538,522.7812,62.0792,25.425,58.8969,44.1474,38.5095,55.9174,136.1716,495.466,24.9296,22.0101,50.4611,65.8881,72.3939,67.1233,55.2812,50.8952,69.1172,48.2349,15.6388,40.6404,55.1757,34.3117,84.4724,24.3857,20.3708,70.7163,53.9245,75.9584,17.5536,52.607,56.7569,32.8398,37.2853,28.134,44.4469,56.7351,57.8214,38.7693,102.5978,91.3802,132.1429,29.1619,36.4359,62.8995,146.0296,66.967,146.7368,1130.73,18.6553,130.5341,34.1335,51.7117,73.7687,97.3067,113.6449,84.8175,34.8798,58.1003,26.7675,80.0112,87.9733,68.3243,58.1342,63.1458,82.905,85.9581,22.989,35.4041,62.3328,82.7863,142.5493,70.8199,198.8252,74.7692
321,121.7191,295.4466,54.8267,527.127,62.4375,25.321,59.2506,44.4746,38.0775,56.6225,137.1517,496.6721,25.0369,22.2216,48.8945,65.7466,73.152,67.6653,55.3848,51.5347,69.782,48.7038,15.7659,41.2418,55.0719,34.0975,84.8803,24.682,20.4754,71.5372,54.0641,77.0241,17.6814,52.7255,57.6197,33.0917,37.7674,28.3509,45.127,57.7238,58.0706,38.8556,102.9867,91.9842,132.0527,29.3287,36.698,68.9517,146.0514,67.4142,148.8604,1131.87,18.8385,132.1282,34.5975,51.54,74.5211,99.3222,114.2639,85.2377,35.2343,58.4888,27.2246,79.98,89.9405,68.4987,58.4255,63.2607,81.6013,86.7127,23.1745,35.901,62.4404,83.2977,143.4919,70.3825,200.8949,74.7483
322,122.7915,296.5587,54.8102,530.3708,62.3255,25.8346,59.9837,44.5865,38.5477,57.3277,137.9971,501.564,25.3219,21.9093,48.8835,66.8594,73.8273,68.691,55.4826,51.7306,70.561,48.8379,15.8777,40.2765,55.5261,32.9201,84.8441,24.8776,20.534,72.2494,53.9738,76.6948,17.8101,53.1942,57.9048,33.2737,37.4908,28.4474,45.3934,58.0219,58.4917,38.8139,102.106,93.2058,133.0371,29.2428,37.1042,68.6541,146.6917,67.332,150.7479,1152.89,18.7362,132.8884,34.6245,52.282,75.5972,98.5497,115.2837,86.2653,35.4075,58.2557,27.5054,81.0451,90.7967,70.0543,58.1974,63.6703,85.418,86.7676,23.6085,35.7488,63.0999,84.2144,144.8937,71.1331,203.502,74.5145
323,121.8874,301.095,55.2134,529.31,61.8587,24.9085,59.4531,43.9206,39.2974,57.0961,138.8905,496.313,25.3158,21.8929,48.2948,66.8949,73.5559,68.5993,54.9322,51.4726,70.1687,48.0376,15.8198,40.4559,55.2012,33.4123,83.82,24.5592,20.3578,71.5385,53.406,78.235,17.9836,52.2205,55.8306,33.0,37.2859,27.8671,45.6631,56.7503,58.7364,38.5144,101.746,91.9626,133.8679,29.1036,36.7359,67.6275,145.767,67.7789,150.2999,1155.72,18.5794,130.959,33.6451,53.2608,74.3036,97.7333,113.5627,85.0362,35.0632,57.2345,27.1596,81.1195,88.71,0.0,54.7275,63.3071,86.8591,85.4107,23.3121,33.607,62.191,83.5286,144.7047,70.7873,200.6849,74.7196
324,121.9242,304.5746,56.0082,533.2335,60.8914,25.7586,60.0733,44.1481,39.4089,58.3453,138.614,501.8827,25.562,23.0902,48.5385,67.5459,74.7158,75.7474,54.8502,50.2591,70.8168,47.5948,15.8868,40.4938,55.306,33.4381,84.6122,24.6043,20.5194,71.7824,53.5243,78.0686,18.1901,52.7786,55.8753,33.0217,37.3702,28.0449,45.2068,56.6733,58.619,38.2994,102.4242,92.763,133.8728,29.1762,37.0032,67.4886,146.1821,68.7919,150.5287,1167.64,18.8625,130.9797,33.978,53.6066,74.6795,99.5246,115.0536,86.39,35.2333,57.6525,27.4854,81.9981,96.0928,69.7556,55.8648,63.9689,87.3021,85.2812,23.4656,32.6527,62.1037,84.1803,145.102,71.4602,203.9644,74.6723
325,122.645,305.935,56.1894,542.356,61.4128,26.2677,61.163,44.6256,39.694,59.003,138.0232,519.651,25.8095,22.6422,49.4284,67.8792,75.4708,72.6028,55.4852,53.6735,71.3471,48.1342,15.9569,40.8894,55.646,33.4275,85.1111,24.7434,20.7211,71.6888,53.7699,78.6607,18.4054,52.9531,56.5317,33.2641,38.2787,28.1389,46.7342,57.526,58.957,38.577,102.6011,93.8463,134.1128,29.2536,37.3352,67.7734,148.1998,69.0414,151.7802,1179.68,19.2039,131.3826,34.0711,53.9457,75.5417,104.6662,115.2399,86.3427,35.7021,56.0616,27.7136,82.5253,96.7407,69.9627,56.1111,63.793,89.8587,85.3139,23.9752,32.5845,62.3673,84.8043,145.7069,71.5409,208.4023,74.8873
326,123.1866,309.4434,56.3006,541.0668,61.3829,26.7716,62.0656,44.7232,39.9355,60.6039,140.416,520.9029,25.9851,23.2911,49.6366,69.5727,77.9549,74.7553,55.6657,52.8391,71.1752,48.7899,16.0028,40.8256,57.109,33.5634,85.3342,25.4309,20.972,70.7864,53.8072,79.0728,18.5494,52.7317,57.239,33.5452,40.0378,28.175,47.0257,57.8886,59.1789,38.5698,102.1734,95.3138,135.8898,29.3859,37.9152,67.8725,148.7082,69.3108,152.3127,1187.41,19.5979,131.3433,34.2644,53.8197,76.4802,104.3777,115.365,86.9159,36.0277,55.7901,27.9387,83.0913,96.4211,70.5797,55.3874,63.6178,93.7279,85.2723,24.1013,32.5284,62.6939,85.1092,147.0513,72.0674,207.8731,74.7475
327,121.9368,310.2036,56.5404,528.9012,61.4476,27.1512,62.4429,45.1574,39.7886,60.7231,142.0823,534.6553,26.0187,23.2699,49.8234,70.3879,78.2341,75.5878,56.2204,53.092,73.2811,48.6372,16.1513,41.0885,57.9676,33.9055,85.8059,26.219,21.1544,70.8785,54.9752,79.7684,22.5155,53.8362,56.7567,33.7122,39.991,28.566,47.6725,58.2402,59.4838,38.6487,102.5783,96.5492,138.2105,29.5483,38.2825,67.8271,147.4653,69.9267,153.4991,1243.05,19.7422,132.3365,34.009,54.3758,76.8422,104.6363,116.4877,87.4228,36.6992,55.6317,27.8839,83.7036,97.7985,0.0,55.0136,64.5078,95.3494,87.1809,24.7727,32.6082,62.9556,85.4745,144.4875,72.4443,213.9811,75.9655
328,121.0224,311.0244,56.4808,531.3238,60.8857,26.923,62.5875,44.996,39.4375,60.4238,143.5069,536.8989,25.9201,23.3461,50.1828,69.6247,78.9697,76.6038,54.7361,52.726,73.0169,48.2485,16.2937,40.908,58.2298,34.6102,86.1497,26.0645,21.0297,71.1811,53.4422,79.6863,18.9046,53.9072,56.1974,33.7946,39.7678,28.289,46.7921,58.4357,59.438,38.5134,101.4038,95.7515,138.4558,29.2351,38.1548,67.4423,146.8669,70.5079,152.9296,1262.32,19.8501,130.982,33.8653,54.0895,76.6356,104.6855,116.7638,87.352,36.6505,55.4427,27.8878,83.5767,97.663,70.5461,54.3103,63.9694,95.1568,85.1429,24.9939,32.9324,62.6179,85.575,143.6716,72.7642,217.8473,76.8148
329,122.3799,313.2032,56.6675,527.7995,60.9332,27.2677,62.7075,45.0198,39.6387,60.0869,142.8007,544.7531,25.9905,23.8058,49.9655,69.2967,77.9945,75.9276,53.7645,53.2407,73.4965,48.0061,16.5148,40.858,58.6088,34.4246,85.7913,25.8375,20.9327,71.1594,53.2726,79.8006,19.1296,54.3578,56.7617,33.8065,40.0573,28.1079,46.8692,58.9494,60.2346,38.6666,101.1905,92.9671,135.7258,29.3806,38.1389,67.4854,146.6527,70.8009,152.7739,1281.33,19.7694,131.5362,33.7464,54.6338,76.5294,107.8246,116.8783,86.9946,36.478,55.7396,27.8147,83.8791,98.6741,80.8717,54.3572,63.5127,97.3469,84.7447,25.2408,33.1412,62.681,85.5966,143.2292,72.6636,218.5113,76.7313
330,123.8358,310.9386,57.1555,532.2495,60.9949,27.8081,62.9827,44.5502,40.0238,59.6262,142.6292,546.916,26.0339,23.7485,49.9395,69.1005,77.1619,74.854,53.4664,53.0484,73.2508,48.1436,16.4572,41.2276,58.8657,35.6722,86.1897,26.3748,21.1863,71.1197,53.6492,80.0246,19.0498,54.318,57.298,33.8517,39.9029,27.8076,46.9316,59.7542,61.4592,38.8676,101.1647,94.307,135.3436,29.2101,38.3754,68.0359,148.0332,70.8975,153.3556,1280.14,19.5875,131.7439,34.2343,55.0488,76.5362,106.4819,117.5655,88.7938,36.5326,56.5922,27.8466,84.0117,99.365,69.9037,54.454,64.7408,97.2541,84.8957,25.3333,33.509,63.0613,85.4272,143.4757,73.6159,215.8637,77.1979
331,124.0092,308.7499,57.3405,530.928,61.0214,27.4344,63.0907,44.3015,40.0444,60.122,145.9636,550.3668,26.265,23.7208,50.5392,68.7261,77.3448,76.1176,54.1038,53.2592,73.8286,48.2345,16.6983,41.3573,58.6307,36.1923,86.654,26.2959,21.1955,70.8722,52.4892,80.7983,19.2043,54.477,57.7195,34.0346,39.9639,27.946,47.1391,60.074,61.4669,38.7473,102.0714,94.1509,136.4016,29.2718,38.3454,68.4468,148.8443,71.3397,153.2713,1274.71,19.5834,131.3398,34.1451,55.1666,76.5742,106.2732,117.5933,87.3119,36.8802,56.701,28.6156,84.2577,99.0768,70.8417,54.3128,65.1854,98.0581,86.6223,25.6499,33.3339,63.3129,86.4033,143.4062,74.5956,216.6619,77.8722
332,125.136,306.4585,57.7517,529.1895,60.8218,27.8661,63.7182,45.1639,40.0819,59.8122,147.3912,550.4731,26.1646,23.7338,50.2463,69.5745,77.5956,76.9564,56.2709,53.9097,73.3997,48.6567,16.5973,40.8686,57.96,35.1756,85.6171,27.4534,21.1321,70.991,51.4734,80.6649,19.2794,53.9152,58.0893,34.0043,40.0305,28.1002,47.1916,59.9185,61.3995,38.4502,101.6101,94.0781,135.7857,29.0222,37.9114,68.0477,148.8324,71.036,153.6641,1263.65,19.716,130.7218,34.0835,55.312,76.756,104.2003,117.1838,86.6996,37.0864,56.7229,28.9748,83.9245,99.2777,70.5803,54.094,65.115,97.1468,86.7811,25.5259,33.5326,63.3623,87.0334,143.5194,74.7314,208.6531,78.5487
333,125.9611,307.318,57.4877,537.4267,61.1298,28.8052,64.1195,45.9762,40.1366,59.7915,147.1997,555.242,26.1232,23.7136,50.0522,70.0234,78.4046,78.7942,56.4417,54.138,73.2451,49.2224,16.7254,40.839,58.1341,36.4547,85.2289,26.4645,21.2072,71.1109,52.0293,80.6251,19.3221,54.3141,58.1883,33.9406,39.8158,28.0465,47.1985,59.9746,61.5772,38.8195,102.2162,93.9307,135.0694,30.1724,38.04,68.1727,150.2114,70.886,155.0761,1252.91,19.6132,129.098,34.2443,55.8736,76.3466,105.1677,116.578,86.4376,37.1909,57.0618,28.9237,84.0144,99.722,70.4934,55.0533,65.1969,98.605,86.7702,26.5967,33.7868,63.6894,87.0001,142.134,74.5451,209.4336,78.5191
334,127.165,320.0487,57.2583,538.5758,61.0711,28.5912,65.0719,46.0813,40.02,0.0,147.1911,560.6167,26.2666,23.9369,50.6402,70.4503,79.9601,78.3821,57.3233,54.4284,73.963,49.4928,16.7084,41.0316,58.7658,36.442,85.8205,26.6289,21.1609,71.0482,52.3465,80.4872,19.5084,53.65,58.6078,33.9622,40.0924,27.9963,47.3666,59.146,62.1255,38.9404,102.3237,93.4907,135.456,30.2652,37.877,68.103,150.9022,71.2177,153.7868,1252.74,19.82,121.1652,34.1902,56.198,77.0307,105.4577,116.7388,87.2469,37.2923,57.413,29.1577,84.6808,99.6098,71.0438,55.811,65.2722,101.6859,86.0627,27.1215,34.0666,63.6884,87.2184,142.7228,74.4971,206.8736,79.0167
335,128.0351,328.6524,57.2506,540.3559,61.9202,28.9987,65.9989,46.3657,40.3237,60.4777,147.6131,567.1899,26.3515,24.39,51.0559,70.8215,80.4905,78.6567,58.1148,55.1499,74.7339,49.723,16.9777,41.971,59.9003,36.3957,86.9833,27.139,21.5169,71.7746,52.29,80.773,19.5067,54.8212,59.7068,34.4296,40.8228,27.9841,47.7312,59.6879,62.7129,39.0438,102.4409,93.7888,137.0385,30.9376,38.211,68.8047,152.7227,70.9671,154.5371,1242.51,20.0916,119.9079,34.4833,56.6621,77.8361,107.0538,118.1241,87.8064,37.7275,57.6777,29.1513,84.582,100.0456,0.0,56.487,66.0306,103.4343,86.43,27.7227,34.4129,63.5022,87.5695,143.6846,74.8429,205.0981,79.7326
336,127.6512,328.7568,57.0548,534.3577,62.354,29.0184,66.0437,46.3131,40.4648,60.7794,148.8184,568.2847,26.4992,24.647,50.9597,70.4333,80.6837,79.3479,63.7819,56.0403,74.7517,49.6601,17.3228,41.8568,60.5492,36.5551,86.8088,26.9536,21.5636,72.439,52.9556,81.2607,19.6082,53.8604,59.6795,34.7184,41.126,28.2336,47.8004,59.3694,62.8208,39.2208,101.5888,93.965,136.653,31.0828,38.2978,68.8149,154.5173,71.2666,155.1963,1236.68,20.3081,121.6731,34.5185,57.0304,78.2685,107.8005,118.3286,88.1885,37.4988,57.7426,29.3821,85.4433,100.4834,69.5475,56.395,66.284,103.676,85.7573,27.9185,34.6907,63.5051,88.026,142.8768,74.4509,198.1452,79.8068
337,126.967,332.8968,56.9241,532.0263,61.5254,29.3535,66.03,46.1728,40.0836,60.9008,148.3558,565.0022,26.4182,24.4463,50.2668,70.0305,80.1042,78.3801,61.9391,54.7195,75.0104,49.6989,17.0368,41.4404,60.7454,36.482,86.3119,26.726,21.5894,71.8516,53.0056,80.6426,19.675,53.3553,58.5836,34.2253,40.849,27.5177,47.5325,58.9559,62.6371,38.9737,101.0136,94.2826,135.8365,31.3106,38.2848,68.5605,151.4843,71.1617,154.8662,1225.38,20.1304,120.4826,33.97,56.9166,77.697,107.9785,118.4127,88.0469,37.343,56.9121,29.2235,84.8411,100.417,69.8372,56.0014,65.7087,102.9459,86.4991,28.0636,33.641,63.2557,87.1954,142.5494,74.0224,195.8051,79.3107
338,126.0724,337.0903,56.6659,528.7699,60.7669,28.9878,65.9718,45.8094,40.1564,64.0576,148.1028,566.1897,26.3286,24.0427,50.3362,69.2138,78.9434,77.7527,60.6521,54.2847,75.8179,49.4371,16.9378,41.0251,60.6634,36.1276,85.4848,26.3789,21.4914,72.0539,52.9278,80.057,19.6907,52.6101,57.831,33.4309,40.191,26.9619,47.0211,58.0148,61.718,38.8588,104.0812,95.1843,133.8785,31.2108,37.8693,67.9743,151.2377,70.3381,153.4629,1237.93,19.7153,118.7643,33.6002,56.8863,77.3084,107.5268,117.7176,87.3429,37.2571,56.9759,29.2729,84.4161,99.8216,69.763,55.5415,65.7918,103.1159,97.5284,27.8676,33.4959,62.8326,86.6801,141.1608,73.5516,200.5531,79.3194
339,124.2143,328.6684,55.4336,523.21,60.6767,28.4287,64.7357,44.2409,39.3602,62.1835,148.0196,580.3193,26.2969,23.6379,49.3816,67.9019,78.6908,77.3282,60.0608,53.8292,74.5428,49.54,16.6403,40.6824,60.287,35.904,85.1433,25.7821,21.2644,70.4099,52.566,78.7,19.5775,52.2187,57.0788,33.5192,39.7727,26.4264,45.8837,57.3988,61.533,38.6586,100.1129,95.1321,133.7103,30.8265,37.502,67.3832,148.9906,70.1814,152.7641,1245.22,19.6081,117.1147,33.3835,55.1116,77.1505,106.3111,116.9898,87.1013,37.003,57.2162,28.7802,83.124,99.0635,68.5324,54.897,65.122,102.4346,95.4285,28.263,33.4953,62.029,85.9382,139.0527,72.8029,198.4997,79.1209
