,AMT,AIV,AVB,BXP,CBG,CCI,DLR,EQIX,EQR,ESS,EXR,FRT,GGP,HCP,HST,IRM,KIM,MAC,MAA,PLD,PSA,REG,SPG,SLG,UDR,VTR,VNO,HCN,WY
372,95.7008,34.2261,150.7692,121.207,31.8446,74.4797,64.5495,216.0437,66.2976,193.0506,52.9939,123.1554,23.5568,42.0432,22.6228,34.0745,23.0379,66.1579,74.7931,41.5931,175.0359,55.4209,170.1281,109.3694,29.214,64.046,107.135,64.0869,31.8371
373,95.0854,34.0058,148.8244,120.0837,30.9585,74.2499,64.7105,216.6838,65.096,190.4864,51.8728,122.2203,23.3999,41.7034,21.8891,33.673,22.5085,65.2636,71.0909,40.9682,172.1808,54.6008,168.7189,108.0562,29.1975,63.8082,106.3227,63.8971,31.4546
374,95.0656,33.8896,149.445,119.4084,31.0046,73.912,64.0839,211.523,64.735,190.2375,51.9333,122.3886,23.2569,41.6348,21.7417,33.6968,22.3623,64.6787,69.882,40.5533,172.448,54.2171,168.2155,107.8164,28.9968,63.7805,105.5487,64.5609,31.5592
375,95.0656,33.719,149.445,119.4084,31.0046,72.8966,64.0839,210.9779,64.735,190.2375,51.8835,122.3886,23.2569,41.6348,21.8847,33.6968,22.3623,64.6787,70.5505,40.5533,172.448,54.2171,168.2253,107.8164,28.9968,63.7805,105.5487,64.5609,31.5592
376,94.7774,33.6578,149.2904,118.4757,30.6963,72.9402,64.8286,210.405,64.5054,189.5709,51.9222,121.844,23.1295,41.3958,21.7017,33.438,22.2287,64.497,70.8119,40.2409,171.4025,53.9951,166.8405,107.2634,29.0466,63.3538,105.1241,64.2848,31.4853
377,95.4276,33.4474,149.2423,118.8684,30.3855,75.7086,64.1844,209.2158,64.4846,188.6508,51.9291,121.3046,23.057,41.1188,21.5715,33.0324,22.183,63.884,70.4427,39.9987,172.7643,53.8448,165.7396,106.8855,28.9691,62.8514,104.9781,64.2383,31.5553
378,97.083,33.1987,149.2682,118.9134,30.5221,76.3941,63.9969,210.1375,64.5645,187.8787,52.277,121.4787,23.1189,40.7385,21.4765,33.2904,22.1567,64.2901,70.596,39.94,172.7183,55.031,165.706,106.7078,29.1324,62.7823,104.2513,63.1912,31.6137
379,97.6557,33.1877,149.29,119.6266,30.5,77.1477,64.3101,209.8269,64.8443,187.088,52.3558,121.5927,23.3969,40.7809,21.5502,33.7143,22.1904,64.5847,70.4734,39.9585,172.7622,55.2096,165.975,107.0299,29.2384,63.1705,104.3292,63.0748,31.8257
380,98.6156,33.3735,150.6766,120.768,30.8278,77.9548,65.0747,211.5489,65.269,188.4134,53.0993,122.9817,23.797,40.9746,21.7314,34.3023,22.6044,65.2925,70.7326,40.355,173.8386,55.8912,168.0255,107.9309,29.4107,63.6329,105.4317,63.2716,32.0969
381,97.0105,33.2653,150.5015,120.5146,30.7174,77.5072,64.9415,212.0409,65.017,188.1174,53.3931,122.8652,23.8153,40.9768,21.7522,34.3339,22.667,65.2124,70.4799,40.3314,174.3067,55.8047,167.4093,107.9799,29.4126,63.2641,105.2683,63.4267,32.327
382,96.9958,33.3871,152.3286,121.5759,31.0503,77.3775,65.6963,214.6527,65.8453,190.7094,53.8872,124.042,24.0576,41.5906,22.0772,34.4982,22.8494,66.0196,71.2187,40.8299,175.722,56.5963,168.0521,109.8717,29.7245,64.5,106.4927,64.8138,32.356
383,97.3615,33.3059,151.5678,121.2596,30.9149,77.8918,65.8528,216.5886,65.7913,189.7921,53.9332,123.7519,24.17,41.978,22.1638,34.7121,22.9686,65.8523,70.9234,40.7937,175.4398,56.8108,168.1115,110.0097,29.5483,65.0707,106.222,65.7561,32.8986
384,98.1056,33.2679,150.8973,120.7775,30.9126,78.4062,65.6422,216.7967,65.6059,189.7277,53.9234,123.709,24.1384,41.9968,22.2284,34.8613,22.9932,65.5801,70.9527,40.8394,175.1643,56.935,168.7142,109.8972,29.4456,64.9942,105.6701,65.6359,33.004
385,99.3917,33.6571,152.9335,122.0108,31.3179,78.5959,66.302,219.4989,66.5659,191.4708,54.1823,123.9223,24.2843,42.2016,22.4959,35.3759,23.0415,65.2022,71.7769,41.2036,175.61,56.8055,170.0465,110.845,29.7771,65.3806,106.0148,65.6136,33.3468
386,99.2099,33.8936,153.7821,122.7156,31.7152,78.4144,66.4406,220.6392,66.6969,192.0736,54.3161,124.5462,24.3829,42.4878,22.6335,35.5282,23.3442,65.3093,71.8964,41.2748,176.3644,57.3641,169.9053,111.1662,29.8087,65.6616,106.2165,67.4908,33.9132
387,98.4035,34.1152,154.6447,123.2503,31.9124,78.2873,66.9251,220.1343,66.9789,193.0025,54.4875,125.507,24.4285,42.4464,22.755,35.7909,23.527,65.4523,72.2162,41.2581,176.83,57.5592,170.3223,110.9568,29.9253,65.6261,106.7554,66.2996,34.0443
388,99.244,34.1422,155.516,123.2177,31.8688,79.9453,67.4304,223.0826,67.1307,193.6551,54.2887,125.7141,24.4561,42.6453,22.7062,36.0312,23.6192,65.6478,72.3013,41.1429,177.2881,57.4765,170.6226,110.6026,29.9962,65.9741,106.7856,66.5033,34.3468
389,98.1796,33.9945,153.75,122.0854,31.5182,79.6976,66.1913,222.9176,66.4819,192.1581,53.5585,124.8291,24.2609,42.296,22.5976,35.6572,23.3588,64.9678,71.7248,40.8595,175.1686,56.9006,169.824,109.7973,29.7393,65.694,105.6956,66.1988,34.33
390,98.7121,33.8453,153.2664,121.3736,31.4407,79.4353,65.6321,221.5567,66.1758,191.5013,52.6777,124.1054,24.214,42.3043,22.5692,35.7698,23.219,64.7714,71.7398,40.835,174.1594,56.6716,169.1811,109.2676,29.6693,65.4362,105.1428,66.1423,34.4407
391,98.672,34.0731,153.2558,121.3601,31.5322,79.5749,65.737,218.0145,66.3016,192.0697,52.8086,124.4761,24.1674,42.4226,22.5361,35.6483,23.2944,65.3449,71.9525,40.8946,173.9055,57.047,169.4616,109.596,29.7615,65.362,105.2724,66.5886,34.3782
392,98.9176,34.0318,153.203,121.4889,31.6202,79.7713,65.6798,217.4196,66.208,192.6022,52.7654,124.4177,24.2224,42.7039,22.5849,35.4964,23.2782,65.2195,71.8956,40.7171,173.7595,56.775,169.2835,109.7345,29.7765,65.4279,105.2223,66.8462,34.1698
393,98.8623,34.0316,152.5709,121.1436,31.4274,79.6714,65.5046,216.5601,66.1045,192.3212,52.7592,124.2867,24.2577,43.0114,22.6163,35.379,23.2283,65.0405,71.92,40.7334,173.9199,56.5363,169.1078,109.3437,29.7463,65.6228,105.4398,66.9671,33.9639
394,98.6537,34.2434,154.0553,121.2421,31.6924,79.56,65.3213,218.2231,66.452,193.3772,52.7594,124.7216,24.5358,43.292,22.8044,35.8859,23.4624,65.244,72.1992,40.8924,174.8995,57.0527,170.0005,109.3741,29.9204,65.813,105.7568,67.5245,33.96
395,98.6413,34.406,153.8196,121.3651,31.7513,79.5465,65.3705,219.3068,66.2502,193.1496,53.2233,124.5976,24.4797,43.1362,22.8091,36.1108,23.5266,65.3828,72.2363,40.87,175.1793,57.3521,170.1169,109.3598,29.9695,65.4112,106.3793,67.2287,34.0085
396,98.005,34.6137,154.0902,121.9141,31.6487,79.9718,65.8064,218.3681,66.2828,193.8546,53.6952,125.0032,24.5265,43.2172,22.8256,36.0628,23.4674,65.7141,72.5845,40.8137,175.5047,57.4608,170.8539,109.1942,30.1628,65.963,106.998,67.4908,33.9721
397,98.5896,34.5943,154.6309,120.991,31.2133,80.3231,65.866,218.5252,66.3473,193.8109,53.7089,125.2136,24.5383,43.3616,22.5935,36.0536,23.4266,65.9435,72.3372,40.5757,174.264,57.3711,170.5263,108.9589,30.1206,65.9652,107.0412,67.5064,33.966
398,99.1036,34.703,155.2778,122.215,31.206,80.524,66.5424,219.4433,66.9113,194.7326,54.1173,125.3403,24.8391,43.606,22.6737,36.0795,23.4931,66.2645,72.7615,41.0233,176.1337,57.7631,172.55,108.8828,30.2516,65.9711,107.4689,67.9419,33.9653
399,99.3619,34.7176,156.5885,122.69,31.238,80.5495,67.3706,218.5489,67.6433,195.4224,54.2041,125.5692,25.0087,43.5192,22.7311,36.3438,23.4499,66.2571,73.0514,41.4617,176.113,57.6707,172.5846,109.2635,30.2799,65.4395,107.7794,67.9046,33.9982
400,98.5565,34.5092,155.7544,121.5393,30.8081,79.5964,67.3609,217.1865,67.1914,194.2825,53.9256,125.1453,24.8559,43.2068,22.6239,35.7928,23.2773,66.0827,72.7619,41.3861,175.146,57.3946,172.3568,109.2603,30.1557,64.8837,106.9308,67.2223,33.9093
401,97.7407,33.9569,150.6943,119.4836,30.438,79.6795,66.6437,217.5123,65.1998,190.651,53.206,123.679,24.5848,42.5069,22.3144,35.8172,22.9536,65.8941,71.4022,40.8165,172.9399,56.5809,170.7819,108.1996,29.4582,63.8313,105.6457,66.3117,33.7083
402,97.414,33.8709,149.1968,119.162,30.5477,80.2675,65.9571,216.6327,64.541,189.3043,52.6168,123.5654,24.4095,42.3715,22.3113,35.5994,22.9714,65.9543,70.8055,40.4286,171.1976,56.6816,169.961,108.1698,29.2671,64.0277,105.4539,66.3976,33.6792
403,96.4068,32.993,145.5842,115.7751,30.0836,79.0518,64.6395,215.6386,62.9709,183.947,50.9963,120.4692,23.9546,40.9356,21.7955,35.2269,22.3745,64.5488,68.8794,39.2087,166.9366,55.115,165.6744,105.0388,28.4719,61.7839,102.9021,63.7764,33.1583
404,95.2443,32.768,144.3638,114.9367,29.9981,78.3689,63.7501,215.5333,62.2484,182.7008,50.3566,119.7958,23.8298,40.4613,21.6613,35.5996,22.3502,64.2432,68.0502,38.8762,166.1758,55.1481,165.5142,103.6059,28.2165,61.492,102.5349,63.4986,32.9696
405,95.4318,33.0684,145.1486,116.0161,30.1951,78.8176,63.795,216.3979,62.5276,182.9098,51.0168,120.4766,24.1289,40.7573,21.9337,35.5349,22.5513,65.2276,68.3746,38.9637,167.2913,55.6575,167.0555,104.0818,28.3224,61.8174,103.1727,63.8134,33.0558
406,95.7615,33.1255,145.6914,117.9534,30.3673,79.4883,63.7053,216.7359,62.4676,183.4957,51.8234,121.3298,24.2203,40.6572,22.0754,35.7586,22.5613,65.2376,68.2959,38.8415,167.0864,55.7557,167.9726,105.2226,28.2779,62.0391,103.8043,63.9476,33.0126
407,96.0731,32.653,144.3857,117.5842,30.3166,80.1378,62.9379,218.2839,61.5525,181.582,51.5948,119.5921,23.9904,39.9536,21.994,35.7717,22.3315,64.9762,67.2784,38.4692,165.4842,54.9807,166.0795,105.2325,27.9669,61.0319,103.164,63.057,32.6431
408,95.4182,32.6629,144.9094,117.4404,30.3969,79.9601,63.0448,218.8982,61.8346,182.4303,51.5034,119.3893,23.923,39.9742,21.87,35.7385,22.4264,65.1023,67.2111,38.6167,165.3551,55.0402,166.0614,105.3145,27.8955,61.1576,102.5074,63.2786,32.4981
409,94.3163,32.519,144.9402,116.8081,30.1847,78.7626,62.7096,214.2232,62.0467,181.6294,51.1302,118.8255,23.7449,39.8384,21.7481,35.2548,22.227,64.5228,66.6677,38.3501,164.0391,54.5197,165.1473,104.1417,27.6898,61.0766,101.4904,63.3082,32.0171
410,94.3345,32.3523,145.1293,115.7041,30.0987,79.4694,62.0563,210.5085,62.3512,181.5351,51.0473,118.6508,23.727,39.6664,21.4032,35.179,22.0552,64.1822,66.311,38.0444,163.6091,54.1044,165.0668,103.3047,27.5664,60.9606,100.7732,63.0418,31.7696
411,94.3602,32.0561,142.8472,115.6196,29.8274,79.6013,61.8073,209.3908,61.3625,180.9194,50.9603,117.9043,23.645,39.5477,21.4636,35.1415,21.9872,63.6723,65.9084,38.1407,163.7693,53.9628,164.3304,102.4404,27.398,61.2338,100.3977,62.8762,32.0602
412,93.3148,31.768,141.1525,114.1762,29.7846,78.6656,61.8341,206.7512,60.9162,179.9126,50.6228,117.1222,23.4089,39.6065,21.2816,35.556,21.7156,62.96,65.4838,37.5791,163.3125,53.5773,163.009,101.4532,27.1963,61.4416,99.9496,62.7018,31.9775
413,93.5714,31.9764,140.6899,114.8413,29.8531,79.4818,62.1709,208.6738,61.228,179.8684,51.4039,118.0763,23.5683,39.982,21.361,31.6215,21.8848,63.5548,66.0059,37.8423,164.6543,54.0787,164.1978,102.0316,27.3575,62.1228,100.4987,62.9562,32.2108
414,93.5692,31.9241,140.4698,115.4033,29.8778,79.6832,62.0864,210.6124,61.2533,179.27,51.4768,118.1279,23.5805,39.893,21.4777,33.2558,21.8844,63.4546,65.8822,37.9993,165.228,54.0753,163.8178,102.2651,27.2539,62.0439,100.2688,62.6547,32.1939
415,93.7161,31.9393,140.8633,115.8473,29.8149,80.5105,62.46,212.315,61.5748,179.3207,51.7282,118.6934,23.5577,39.8607,21.4427,32.6497,21.941,63.807,65.8431,37.8513,166.2211,54.0067,164.5988,101.7169,27.3014,62.0784,100.2357,62.5155,31.9803
416,93.5039,31.951,141.8317,116.0841,29.3251,80.0637,62.9755,207.4359,61.966,179.3428,51.5605,118.6497,23.5221,40.0265,21.0865,32.3473,21.7556,63.8499,66.1635,37.6147,165.9586,53.8314,164.9936,101.1632,27.3106,62.4512,99.8476,62.6912,31.7959
417,93.5933,31.9282,141.9162,116.0185,29.0057,80.1424,62.7728,204.446,62.1905,178.516,51.5779,118.6008,23.3984,39.94,21.0085,32.5993,21.7542,63.7481,66.2425,37.5071,166.0316,53.9137,164.6902,101.183,27.4086,62.4741,99.6524,62.3965,31.9953
418,93.8841,32.1792,142.5205,116.4092,29.5457,81.1077,62.7234,208.6684,62.6043,179.8548,51.7786,119.2734,23.4722,40.014,21.2898,33.0583,21.915,64.2343,66.5842,37.7127,167.5141,54.2992,165.4853,102.1647,27.446,62.6912,99.8508,62.6427,32.402
419,93.9719,32.4283,143.05,116.559,29.5982,81.294,62.8352,207.1174,63.1399,180.7032,52.0528,119.7778,23.5598,40.1936,21.3177,32.9809,22.1325,64.6219,66.7642,37.8044,167.369,54.4554,166.2304,102.5257,27.5974,62.8334,99.914,63.2459,32.3664
420,93.7573,32.3282,142.8724,115.7365,29.1298,81.0404,62.6703,203.2726,62.8624,178.1329,51.8702,118.868,23.4705,40.3068,21.1349,32.6955,22.1015,64.374,66.3085,37.5567,166.1951,54.1979,165.0033,101.773,27.5907,62.9385,98.8778,63.5758,32.0351
421,94.6528,32.6524,144.6052,117.4702,29.14,81.1572,63.0503,204.0172,63.4684,180.0834,52.4986,120.0499,23.6874,40.7163,21.2518,32.9907,22.3682,65.1222,66.8027,37.8572,168.4369,55.0592,167.0338,103.4797,27.589,63.4652,99.98,64.3232,32.0564
422,95.0552,32.8736,146.2963,118.8621,29.3106,80.6251,63.8409,202.093,64.1393,182.211,53.2854,121.6202,24.0036,41.241,21.3548,32.665,22.7077,65.834,67.3744,37.8551,169.7929,55.7018,169.2743,104.2211,27.9901,64.5412,101.6883,65.1318,31.95
423,95.5969,32.9611,146.9989,119.9238,28.7386,79.972,63.3297,195.9151,65.1329,182.666,53.6313,121.6407,23.8196,42.0609,20.9244,32.1935,22.7987,66.3124,66.9717,37.5769,169.4096,55.8601,169.625,105.5045,28.0785,65.9036,102.319,66.525,32.1076
424,93.7136,33.511,147.537,119.6903,28.1361,78.9786,63.5245,194.0161,65.5638,183.8215,53.5921,120.819,23.8453,42.3709,20.4543,31.6988,22.8234,66.1592,66.7881,37.3722,168.8031,55.7516,168.6688,106.1435,28.1364,66.03,102.8009,66.8472,32.2781
425,93.8159,34.3387,149.8039,121.0507,28.6036,81.0873,64.4551,195.5513,66.7989,186.9868,54.9889,122.3127,24.2375,42.9064,20.8179,32.2018,23.1497,66.4046,67.9391,38.3214,170.9359,56.7011,169.9002,108.0403,28.8108,66.4965,104.2367,67.4044,32.5983
426,91.8572,34.1518,149.7734,119.6224,28.1673,79.0307,63.749,192.8382,66.9313,187.4085,54.9327,122.6832,24.032,42.7847,20.4246,31.7337,22.9768,66.0282,67.8477,38.1195,169.9207,56.6692,166.9702,107.1505,29.0412,65.9515,103.2821,67.4718,32.0578
427,91.9887,33.7068,148.1186,118.5676,28.5054,79.1175,63.0111,192.4571,66.0154,186.4449,54.905,121.6714,23.923,42.4717,20.9637,32.1503,22.8672,65.1977,67.3055,38.2679,169.4615,56.5738,165.5674,107.0193,28.8119,66.2653,103.4205,67.546,32.3391
428,93.1827,33.5245,148.7693,119.1443,28.9595,80.5788,64.2599,205.1425,65.7916,186.5876,54.8471,122.0653,24.0765,42.3744,21.411,32.2641,22.8528,65.7124,67.4522,38.8732,170.9526,56.4778,167.6625,108.1309,28.5473,66.0833,104.5008,66.7709,32.8918
429,93.6737,33.9146,149.757,120.5092,29.3018,81.9247,65.0437,203.1408,66.6291,188.9418,55.1462,123.0994,24.273,42.8004,21.795,32.9436,23.0188,66.583,68.5532,39.446,172.6131,57.0642,169.6971,109.2538,28.9047,67.0411,105.448,67.7182,33.1576
430,95.1598,34.2742,150.2134,121.6254,29.9064,84.2892,65.8633,207.0068,67.2355,190.8085,56.0154,124.8995,24.5901,42.4793,22.3316,34.035,23.352,67.4616,69.2503,40.0318,174.6573,57.7977,171.3813,110.3908,28.9978,67.4397,106.6342,68.0001,33.6849
431,95.34,34.1133,151.0438,122.0279,30.2889,84.177,66.1847,202.3771,67.4737,192.639,56.5061,126.4787,24.6306,42.5759,22.3761,34.5144,23.6366,67.7523,69.5686,40.0813,176.2574,58.2931,172.0869,110.9931,29.2634,67.4056,106.9307,68.1335,33.4873
432,95.8287,34.5977,151.7619,121.9923,30.5197,84.0411,66.3146,197.8302,67.9766,193.4861,56.5261,127.3134,24.66,42.5966,22.5901,34.6942,23.7941,68.1672,70.0235,40.4233,176.8958,58.4516,172.1731,112.0411,29.5419,67.5969,107.39,68.6462,33.6965
433,96.0992,34.4333,151.2993,121.7359,30.4967,84.563,66.388,194.3729,67.6597,193.8404,56.2243,127.7141,24.6627,42.7909,22.5863,35.3198,23.9825,68.1334,69.6998,40.551,176.0014,58.6977,172.7779,112.106,29.332,66.9416,107.2452,68.7162,33.793
434,95.6153,34.4985,151.9782,122.5372,30.5299,84.2938,67.006,191.7732,67.7914,194.7299,56.5426,128.8528,24.8166,43.1386,22.7305,35.0697,24.0784,68.5596,70.1467,40.6874,178.4527,58.9328,173.8058,112.4913,29.4878,67.1327,107.7088,69.2053,33.9284
435,96.1188,34.3602,151.1282,122.6436,30.8908,83.7387,67.2634,193.0366,67.3654,195.2278,56.7584,129.5309,24.9305,43.2023,22.7492,35.612,24.0754,68.7859,70.2785,40.8742,179.1343,59.1797,176.1889,113.0565,29.4593,67.2184,107.5956,69.3764,33.9357
436,95.4373,34.3254,157.9473,128.5331,30.8381,83.1129,67.0667,191.9708,69.7945,195.2853,56.6092,135.223,25.0519,43.0811,22.8311,35.6037,25.0178,68.3979,69.8753,40.8638,179.1528,59.1147,176.2588,113.0108,29.4234,67.3782,106.8874,69.1921,33.2233
437,99.5152,36.111,157.0169,125.0035,32.6606,80.1574,68.4519,204.6805,69.4029,200.6367,58.017,132.0612,25.4427,43.2317,22.7289,38.0003,24.6381,68.7311,71.4582,41.1107,186.3402,61.457,178.3106,113.45,30.2808,68.297,107.7133,71.2256,34.0242
438,98.2006,35.5486,155.2975,126.5206,31.8916,78.6377,68.7495,209.0047,69.195,200.4878,57.836,131.5931,25.7667,43.8871,23.2963,36.027,24.8945,70.2341,70.5353,41.5479,183.701,60.5257,178.9944,115.576,30.042,68.4593,109.1529,70.8004,33.7054
439,96.6795,36.1752,157.6211,128.3427,32.2493,79.2875,67.9146,210.6171,70.1014,202.4324,58.6351,134.3209,26.2684,43.8209,23.3025,36.6609,25.1958,71.1583,71.5698,41.773,185.8814,61.2782,181.3397,116.3966,30.6137,68.5836,110.4818,71.0805,34.2448
440,96.3049,36.2443,158.6285,128.763,32.1108,78.096,67.6413,210.499,69.7582,203.6035,58.4113,135.2647,26.3171,44.2966,22.8571,36.3898,25.1441,71.0106,71.693,41.5278,186.1887,62.0864,182.4324,116.5921,30.6604,68.8823,110.6342,71.8778,34.3031
441,97.084,36.2427,157.9473,128.5331,32.0451,78.9705,68.0847,211.751,69.7945,202.4029,58.6029,135.223,26.1302,44.3189,22.8311,36.2878,25.0178,70.6866,71.5474,41.4083,186.361,62.296,181.7403,116.5738,30.515,68.8672,111.1824,71.5461,34.3629
442,99.7012,36.0977,157.7639,128.1444,31.9202,79.8041,68.1241,214.2507,69.7365,201.986,58.4528,134.5565,25.8378,43.3399,22.8029,36.4132,24.8387,69.8108,71.1816,41.5823,186.8773,62.0005,180.4942,115.5383,30.3678,68.1443,110.3872,70.3618,34.2707
443,99.5555,35.9548,157.329,127.8951,31.8186,79.6184,67.6765,213.9055,69.3747,200.7313,58.2705,133.5232,25.5683,43.2196,22.743,37.7269,24.7974,68.5786,70.8011,41.4975,186.4775,61.6575,179.8782,114.471,30.2464,68.2396,109.4168,70.7396,34.349
444,99.035,36.5005,158.4416,128.1137,31.8358,79.5792,68.5971,217.3003,69.9819,202.2066,58.5459,134.133,25.7361,43.3273,22.7931,37.8451,24.8821,69.1716,71.4217,41.6821,187.6109,61.934,181.2775,115.1929,30.4746,68.4743,109.2096,71.9769,34.4277
445,99.2871,36.4437,158.1916,127.5887,32.4085,79.7078,68.3657,221.5124,70.0402,202.2804,58.5392,134.1154,25.6671,43.2973,22.7733,37.7007,24.8005,69.3111,71.4957,41.6254,187.6852,62.106,180.6541,114.2741,30.4491,68.4657,108.8074,70.8055,34.3279
446,99.5152,36.111,157.0169,127.0473,32.6606,80.1574,68.4519,221.0576,69.4029,200.6367,58.017,132.0612,25.4427,43.2317,22.6915,38.0003,24.6381,68.7311,70.8815,41.182,186.3402,61.457,178.3106,112.5417,30.1716,68.297,107.7133,70.7812,34.0242
447,100.0586,36.6226,158.1309,127.5509,32.6864,80.7394,68.7926,222.856,69.9829,201.0467,58.4125,132.3997,25.6372,43.7956,22.7289,38.2002,24.7673,68.5466,71.4582,41.1107,186.9343,61.5617,179.2886,113.45,30.2808,69.2784,108.1209,71.2256,34.0212
448,99.6014,36.3122,156.9857,126.7522,32.4454,80.231,68.7759,221.8471,69.3355,199.4633,58.0136,131.643,25.5716,43.5449,22.6543,37.8451,24.5368,68.1747,71.0271,40.8502,185.9481,60.8852,178.2354,113.3364,29.9376,68.6475,107.9776,71.1587,33.8912
449,99.684,36.5232,157.8585,126.6229,32.4527,80.0688,69.3639,223.194,69.669,200.5467,57.9331,131.7294,25.773,44.0274,22.6108,37.8995,24.7302,68.4654,71.2684,41.0026,186.3711,60.4051,178.4282,113.2492,30.023,68.8033,108.0739,71.9894,34.0159
450,100.4206,36.8447,158.2242,127.4141,33.0222,80.2897,68.9395,225.2854,70.0013,201.237,58.1249,132.159,25.9117,44.1085,22.7191,37.7597,24.8693,69.6304,72.1481,41.3267,186.76,60.4673,179.0488,114.2367,30.1071,69.0186,108.9999,72.4386,34.3378
451,100.6621,36.6948,157.1853,128.2343,32.9794,80.7321,68.6311,225.1727,69.4354,198.6848,57.4923,131.2872,26.2063,43.4917,22.4689,37.6306,24.7829,76.2149,71.8571,40.9629,184.7945,60.3151,176.6906,114.316,29.8253,68.6127,109.3011,71.7588,34.2372
452,100.6733,36.5902,156.8278,126.9999,32.9005,80.9812,68.3258,222.3012,69.4117,197.6844,57.0274,130.0957,26.0754,43.0623,22.6352,37.4345,24.6368,76.1838,71.6134,40.9208,183.9327,60.0086,178.1676,114.2005,29.5946,68.406,108.8612,71.4844,34.1849
453,101.7751,37.0138,157.6126,128.2112,33.3977,81.5535,68.9673,223.3385,70.1909,200.1844,57.6979,130.7483,26.2072,43.665,22.8208,37.7342,24.7997,77.448,72.2799,41.1968,185.2732,60.3239,178.7935,114.4332,29.9522,69.3249,110.3284,72.3999,34.3473
454,102.4774,37.0096,157.9217,128.4272,33.7394,82.0554,69.1122,223.3382,70.1806,200.9075,58.1844,131.2396,26.4592,43.7782,22.8523,37.9141,24.9918,78.112,72.7811,41.4442,185.5948,60.6751,178.8118,114.6033,30.1964,69.6382,110.8647,72.416,34.7835
455,103.8598,36.9998,157.3702,128.6089,33.4949,82.1871,68.6782,225.6817,70.0905,200.2985,58.5591,130.912,26.5594,43.768,23.0594,37.3384,25.0465,78.1926,72.9358,41.5694,185.322,60.7485,179.0451,114.5585,30.2329,70.1951,110.8136,72.546,35.1036
456,104.6787,37.3172,160.124,129.1481,33.4708,82.3491,69.8465,225.8709,70.9401,201.6758,59.0535,132.1946,26.7776,44.3214,23.1132,37.473,25.3553,78.785,73.5114,41.9216,186.4642,61.1745,180.4168,115.5419,30.6201,70.844,111.0844,72.9351,35.0453
457,105.4825,37.4368,161.3862,130.0579,33.8051,83.1495,70.3355,227.383,71.3747,203.2331,59.6442,133.274,26.8646,44.8892,23.3307,37.946,25.5258,79.2606,73.7664,42.3336,188.3649,61.7916,181.4542,116.4174,30.9103,71.7936,111.6807,73.8374,35.2612
458,104.1156,37.389,162.3171,130.0042,33.4599,82.5069,69.6087,224.8914,71.0133,202.2713,59.3924,132.3867,26.8849,45.3623,23.1952,38.7951,25.7511,79.4161,73.002,42.3709,186.9666,61.6783,180.9611,116.3216,30.8024,72.3037,112.2456,74.5142,35.2797
459,101.3631,37.1208,161.6514,131.101,33.241,80.2899,69.1856,224.4413,70.9177,202.7266,59.4073,132.3111,27.1215,45.3078,23.3365,38.8081,25.5412,79.7836,72.5165,42.5119,185.958,61.7601,181.2758,117.4708,30.8651,72.3182,112.47,74.4977,35.2964
460,102.0259,37.0104,161.2214,130.9462,32.7102,79.9334,68.8076,227.4715,70.9317,202.1319,59.9087,132.5788,27.1154,45.3819,23.5688,37.6842,25.4848,79.9191,72.4011,42.6988,186.0749,62.0589,181.5959,118.3345,30.7497,72.2621,112.0468,74.7494,35.3731
461,101.5218,36.9972,161.777,131.2976,32.8515,79.9506,68.4711,229.2884,71.2282,202.5262,59.7848,132.5197,27.0483,45.4561,23.4669,37.3816,25.4308,79.9192,72.54,42.4323,185.1425,62.4929,181.5588,118.7808,30.7107,72.4705,112.6745,75.0063,35.2228
462,100.6495,36.8092,160.1945,130.8231,32.8511,79.477,68.2759,231.4644,70.3191,201.4813,59.3692,132.2105,27.1923,44.299,23.4902,37.3835,25.3297,79.9919,71.9412,42.5047,184.4264,62.4676,180.5967,119.0964,30.5155,70.8984,112.6335,73.7208,35.4273
