,AES,LNT,AEE,AEP,AWK,CNP,CMS,ED,D,DTE,DUK,EIX,ETR,EXC,FE,NEE,NI,NRG,PCG,PNW,PPL,PEG,SCG,SRE,SO,WEC,XEL
103,11.8354,24.8161,33.4786,44.1143,40.1872,23.2985,26.532,56.9224,56.0059,65.2787,66.9479,45.9677,67.9106,29.6669,35.7281,79.6728,28.5061,26.0245,44.4618,54.55,29.2999,31.5557,48.2892,79.389,43.0922,40.0678,28.0132
104,11.9523,25.2165,34.1987,44.5508,40.9134,23.662,27.0903,57.562,56.837,66.3824,67.5423,46.7386,68.7506,30.2642,36.3693,80.5991,29.1598,26.9756,45.1708,55.8424,29.7101,32.1909,49.1539,80.4505,43.7099,40.8334,28.5211
105,12.0383,25.4394,34.3833,44.6321,41.2943,23.7832,27.3672,57.7854,57.2135,66.4455,68.0044,47.0371,69.195,30.7375,36.8186,81.3258,29.6256,27.5627,45.2957,56.5808,29.9131,32.3541,49.9064,80.8979,44.0341,41.2592,28.7942
106,12.2072,25.6746,34.6792,45.1755,41.5592,23.9475,27.5317,57.7434,57.2945,67.2086,68.449,47.524,69.5714,30.5746,36.8757,81.4671,29.7821,27.7727,45.1474,56.9087,29.9756,32.3491,50.1192,81.475,44.1057,41.6018,28.9243
107,12.4836,26.0737,35.115,45.9602,41.8196,24.2002,27.7782,58.5856,58.2653,68.5111,69.5961,48.2136,71.0232,30.8881,37.3236,82.7779,30.0606,28.3949,45.4764,57.7845,30.249,32.9277,50.7512,82.71,44.7362,42.1742,29.1863
108,12.5402,26.0601,35.2814,46.4034,41.7245,24.3096,27.8026,58.9105,58.6332,68.725,69.9305,48.3656,70.8074,30.9193,37.2765,83.7006,30.2054,28.6289,45.4289,57.5241,30.3181,33.0549,50.8566,83.3448,44.9003,42.3761,29.2355
109,12.8161,26.5627,35.8278,47.2223,42.4909,24.5694,28.1074,59.8333,59.5766,69.5604,70.8553,49.1676,71.4365,31.4031,38.1854,85.2875,30.5828,28.936,46.0032,58.7203,30.7805,33.7244,51.5829,85.101,45.4289,42.9403,29.772
110,12.8051,26.6166,35.9766,47.1603,42.4046,24.4715,28.0881,59.7432,59.4619,69.6284,70.4885,48.9472,71.0745,31.4373,38.268,84.8831,30.6311,28.7566,46.4695,58.5942,30.798,33.7208,51.6641,84.3668,45.335,42.9323,29.7798
111,12.787,26.6259,36.0268,47.0823,42.2721,24.4485,28.1214,59.8631,59.4686,69.4981,70.6276,49.0617,70.7546,31.4285,38.3563,85.0032,30.7093,28.5731,45.3621,58.8488,31.0431,33.6562,51.7139,84.7684,45.2317,42.853,29.7463
112,12.7834,26.8947,36.194,47.2289,42.1601,24.7111,28.3346,60.1911,60.0178,70.422,71.093,49.528,71.4835,31.7962,38.9573,85.4156,30.9105,28.3632,45.5049,59.6088,31.4375,34.0702,52.2453,85.4966,45.6039,43.2221,30.0045
113,12.831,26.9695,36.1257,47.1651,42.5313,24.6091,28.4657,60.428,59.8226,70.395,70.9709,49.5392,71.8171,31.9214,38.8901,85.1828,31.0202,28.3864,45.1584,59.9233,31.5253,34.1822,52.4191,86.5671,45.5732,43.3533,30.0395
114,12.7077,26.9245,36.0778,47.1416,42.9822,24.6139,28.4403,60.1383,59.8208,70.5279,70.7743,49.7054,72.3005,32.1936,39.2096,84.9741,31.0496,28.2222,45.2211,60.0772,31.5708,34.2602,52.5658,86.1028,45.5255,43.5051,30.0716
115,12.7467,26.8834,35.876,47.1233,43.4811,24.7503,28.3918,60.3623,59.8856,70.7389,71.1638,49.7252,72.3208,32.1742,39.1428,84.871,31.1774,28.0759,45.3965,59.9782,31.5981,34.4496,52.7529,86.6177,45.5681,43.5742,30.1182
116,12.4334,26.6022,35.6071,46.4183,42.979,24.4813,27.8977,59.6818,58.9179,69.6949,70.4907,49.2602,70.4529,31.3057,38.2932,83.8896,30.8188,27.4936,45.2704,58.986,31.1957,33.8648,51.9192,86.194,45.0746,43.0955,29.7079
117,12.3816,26.7298,35.5942,45.8831,42.8171,24.7114,28.1937,59.3898,59.2472,69.9511,70.4488,48.8839,70.0705,31.3952,38.2427,83.9186,31.0789,27.4838,45.4094,59.112,31.1539,33.9876,52.1339,86.6571,45.1216,43.3213,29.7322
118,12.4215,26.7394,35.7295,46.3508,42.9678,24.5807,28.1808,59.5767,59.1035,69.5496,70.474,48.7465,70.1082,31.4628,38.8121,83.544,31.2819,27.4883,46.0713,59.364,31.2974,34.1111,51.9833,86.7103,45.3016,43.3544,29.7466
119,12.4503,26.4931,36.1115,46.7078,43.0881,24.7351,28.2768,60.2563,59.4227,70.6046,71.1994,49.632,70.563,31.6789,39.2157,84.9587,30.8782,27.3469,46.2244,59.6935,31.5836,34.2221,52.1099,87.238,45.398,43.3632,29.856
120,12.408,26.451,36.2183,46.761,42.8178,24.8266,28.5138,60.3625,59.3891,71.2229,71.5641,50.0238,70.2492,31.7052,39.4526,86.1303,30.8409,27.0851,46.3508,59.3302,31.7601,34.3465,52.2407,87.2952,45.4601,43.6122,30.1826
121,12.4475,26.4511,35.8925,46.3188,42.7164,24.7928,28.0252,60.0069,59.4283,70.6794,71.1133,49.8122,68.0323,30.6092,38.4439,86.4439,30.8452,26.8737,45.8713,58.9814,31.5781,33.8551,51.9444,87.4558,44.8434,43.4586,29.9225
122,12.5796,26.825,36.1081,46.3785,43.2939,25.1014,28.3339,60.2383,59.3036,71.3033,71.4122,49.831,67.7477,30.6299,38.1344,88.1215,30.9708,26.9543,46.2807,59.1905,31.8603,34.1623,52.2522,88.3427,44.1978,43.6952,30.2034
123,12.6223,26.7513,36.5009,46.4356,42.9678,25.0323,28.4831,60.1102,59.2994,71.4576,71.5706,49.39,68.0699,30.5724,38.0608,87.8001,31.0884,26.9788,46.1845,58.9899,31.9185,34.3648,52.1813,88.4718,44.2005,43.8719,30.2895
124,12.7421,26.5673,36.4773,46.4093,42.8845,24.7102,28.2231,60.0972,59.7097,70.9993,71.5958,48.9063,67.6885,30.7101,37.2035,87.1972,30.9459,26.9268,45.6235,58.3672,31.9407,34.2105,52.0937,87.7349,44.067,43.7458,30.1299
125,12.7461,26.5463,35.9923,45.8596,42.5369,24.7108,27.9859,59.8354,59.2665,70.8981,71.1596,48.3672,66.7616,30.224,37.546,87.0874,30.4581,26.413,45.14,57.8011,31.7267,33.7959,51.5145,87.586,43.8418,43.5331,29.9096
126,12.8093,26.479,35.5842,45.4221,42.4774,24.5731,27.9606,60.2997,59.7515,70.674,70.8225,48.8726,68.2788,30.65,38.02,86.6476,30.5829,26.2505,45.2686,57.5928,31.7661,33.696,51.1655,87.7401,43.9993,43.4947,29.7598
127,13.1682,26.4936,35.7116,45.4749,42.5732,24.4646,28.164,60.5945,60.0079,70.936,71.2229,49.2666,69.1293,31.313,38.2608,86.7307,30.7837,26.8641,45.3542,57.9334,31.8291,33.9887,51.4464,87.6567,44.0236,43.4998,29.9369
128,13.1475,26.5038,35.5989,45.1902,43.0236,24.2479,28.0687,60.3292,60.2739,70.7443,70.7971,49.2737,68.0841,31.2483,38.1225,86.2941,30.6754,26.4958,45.1346,57.8309,31.9389,34.0099,51.472,86.7246,43.9405,43.4976,29.5821
129,13.0597,26.3714,35.2326,44.6235,42.9119,24.1109,27.8758,59.206,59.9563,70.3063,70.7246,48.4472,66.1367,31.058,37.2858,85.6267,30.5575,25.945,44.7039,57.2951,31.6864,33.8583,51.1843,86.1911,43.562,42.7594,29.2764
130,13.0083,26.2851,35.0823,44.3786,42.7921,24.0326,27.6958,58.8064,60.1281,70.0076,70.7985,48.2817,65.9042,30.4902,37.1747,85.2013,30.75,25.4488,44.3163,57.1076,31.5678,33.5912,50.8846,85.8564,43.6283,42.5885,29.1031
131,12.9623,26.1216,34.6571,44.1595,42.2222,23.5857,27.3231,58.1928,59.0658,69.397,69.0833,48.0079,65.8906,30.2708,37.0424,84.4034,30.751,26.2428,43.7668,56.6663,31.2264,33.2049,50.4393,85.4591,43.5401,42.17,28.7978
132,12.8333,25.8114,34.176,43.8991,41.2424,23.3277,26.989,57.4676,58.0684,68.6381,68.1574,47.4839,65.8902,30.4042,37.0908,83.1829,30.3072,26.3449,43.4644,55.8317,31.0298,32.9633,49.7969,83.9627,42.9734,41.7411,28.3965
133,12.6613,25.489,33.7176,43.3188,40.9833,23.1922,26.81,56.8035,57.5702,67.6915,67.1616,46.8683,64.6901,30.2352,36.8044,82.2266,29.8344,26.1871,42.7121,55.1572,30.6044,32.6139,49.05,82.9903,42.4516,41.2942,27.9955
134,12.4983,25.3055,33.4712,42.9082,40.8009,22.9984,26.8209,56.3047,57.6118,67.2069,66.5432,46.7071,63.7658,29.967,36.5498,81.7224,29.5804,26.026,42.4213,54.7106,30.5912,32.3634,48.5994,82.452,42.1828,41.0551,27.8557
135,12.6401,25.4209,33.7843,42.9295,40.8586,23.2842,27.0355,56.5539,57.9766,67.568,66.7103,46.89,64.1549,30.0768,37.1017,82.3993,29.7397,26.3444,42.8688,54.9423,30.7866,32.5395,48.9438,83.2337,42.361,41.2766,27.8205
136,12.6199,25.1833,33.5695,42.5439,40.6273,23.0915,26.725,55.9074,57.3463,66.9527,66.0175,46.3084,63.224,29.8675,37.6782,80.9611,29.3081,26.5404,42.0546,54.283,30.4522,32.181,48.3823,82.5337,41.7728,40.6816,27.4801
137,12.8116,25.0968,33.5054,42.5692,41.3407,23.006,26.7179,55.9404,57.7303,66.9347,65.8935,46.2449,63.3273,30.5539,38.017,80.838,29.3418,26.3822,41.5982,54.3513,30.5539,32.4817,48.4399,83.4057,41.9115,40.8443,27.6522
138,12.8873,25.2418,33.8061,43.0622,41.7889,23.1233,26.8746,56.5484,58.7743,67.2063,66.2114,46.3702,63.8822,30.8823,38.1478,81.3017,29.5249,26.2065,41.4948,54.6055,30.8611,32.7351,48.8221,83.8235,42.1947,41.1469,27.8443
139,12.9808,25.1472,33.7447,42.8073,41.6453,23.0371,26.783,56.4349,58.7026,67.102,66.0276,46.3416,63.3271,30.802,37.9746,80.9469,29.5005,26.047,41.569,54.4499,30.7264,32.612,48.746,83.8135,41.9937,40.8742,27.7988
140,12.8012,25.1213,33.5953,42.7156,41.5101,23.0226,26.6408,56.3422,58.4482,67.1817,66.0205,46.1283,62.7456,30.6169,37.6433,81.0163,29.4657,25.9282,41.5513,54.4125,30.8247,32.4931,48.5478,83.7957,41.7855,40.7536,27.7045
141,12.8341,25.1982,33.5756,43.0124,41.7545,23.1887,26.704,56.4199,58.6307,67.2884,66.0653,46.4153,62.3232,30.6869,37.654,80.9599,29.3648,25.948,41.7321,54.6155,31.0025,32.7043,48.4807,84.3964,41.6758,40.9958,27.8648
142,12.8343,25.0879,33.6099,42.7605,41.0434,23.1097,26.5822,56.2037,58.5675,66.9891,65.7049,46.0282,62.9294,30.5041,37.3451,80.6266,29.186,25.9368,41.368,54.148,30.8219,32.3959,48.2383,83.9872,41.4548,40.7504,27.8434
143,12.7305,24.8713,33.7788,42.7665,40.7271,22.9207,26.5183,56.1418,58.3262,66.8455,65.5714,45.906,63.2914,30.4951,37.4668,80.3326,29.1784,26.2095,41.3689,54.3373,30.7111,32.4039,48.0994,84.2125,41.5136,40.9453,27.8473
144,12.7399,24.4884,33.4904,42.2917,40.4648,22.7612,26.2688,55.5912,57.9509,65.9953,65.0324,45.3633,62.7328,30.1454,37.1188,79.9092,29.1859,26.0837,41.0154,53.3333,30.6024,32.1531,47.454,83.5943,41.1722,40.4186,27.5783
145,12.6408,24.5295,33.0227,42.1501,39.528,22.8299,25.9764,55.5084,57.3361,65.5581,64.6368,44.9366,62.0718,30.0509,36.7649,79.8906,29.1067,26.0528,40.8503,52.6983,30.6592,31.908,46.974,83.1078,40.902,40.0597,27.2973
146,12.6749,24.3536,32.8836,42.2552,39.4526,22.8183,25.8928,55.2798,57.4415,65.1162,64.7167,44.4501,62.1791,30.0334,36.4419,80.1099,29.0781,25.836,40.8444,52.4184,30.5154,31.9432,46.6073,82.9415,40.7726,39.9523,27.259
147,13.1541,24.334,33.2203,42.7329,39.3861,22.8675,26.1106,55.8979,57.772,65.6155,65.5314,45.2681,62.9454,30.4562,37.151,80.1242,29.1601,26.0778,41.0082,52.6864,30.216,32.3736,46.37,83.6224,41.3156,40.0914,27.4013
148,13.2601,24.3192,33.0686,42.5863,39.3713,22.971,25.9618,55.7823,57.9,66.0633,65.5101,45.397,62.8879,30.2189,37.0443,80.0795,29.2108,26.2016,40.9227,52.6322,30.2051,32.0886,46.3434,83.4117,41.1965,39.9051,27.4499
149,13.4632,24.4178,33.1546,42.7962,39.7314,23.0719,26.0232,55.7815,58.1647,66.5965,65.6555,45.6411,63.025,30.5913,37.6276,80.4795,29.5939,26.5973,41.2061,52.7881,30.2562,32.2341,46.4164,83.5049,41.3166,39.9967,27.694
150,13.4471,24.3737,32.8304,42.3401,39.6237,22.8359,25.9968,54.9398,58.4909,66.6305,65.2155,44.9375,62.7628,30.1262,37.4087,79.4237,29.5196,26.229,41.0677,52.2729,30.14,32.0725,45.9881,83.1809,40.9742,39.7692,27.64
151,13.353,24.3877,32.793,42.1068,39.247,22.856,26.0233,54.7031,60.4388,66.0685,64.9608,44.7479,62.4185,30.0423,37.1314,79.3178,29.7947,26.3721,40.91,53.4142,30.0398,31.8948,45.9949,84.3631,40.8308,39.687,27.6255
152,13.3203,24.4187,32.8114,42.5334,39.2755,22.9195,26.126,54.9288,61.1506,65.8942,65.4578,44.9381,63.122,30.1186,37.0646,79.4147,29.9258,27.0967,41.233,53.8406,30.0381,32.2315,46.1494,84.565,40.9541,39.8467,27.6268
153,13.4176,24.5295,33.4654,42.9909,39.1897,22.9636,26.1828,55.3472,61.4421,66.0878,66.1497,45.0765,63.8284,30.2893,37.4026,79.6155,30.2042,27.5277,41.3078,53.9613,30.0414,32.5208,46.5148,85.355,41.1362,40.1166,27.5877
154,13.3422,24.5049,33.621,43.137,39.4088,23.2992,26.1262,55.2999,61.4778,66.1729,66.2787,45.2895,63.7845,30.2843,37.6097,79.1071,30.1576,27.8588,41.0695,53.9259,30.1927,32.8302,46.4424,85.9824,41.1151,40.0713,27.1328
155,13.4811,24.792,34.3891,44.1088,40.2248,23.9502,26.5582,56.2527,62.4775,67.4096,67.3746,45.8769,64.8327,30.7039,38.1534,80.736,30.5869,27.5447,41.574,54.8823,30.6122,33.3241,47.0168,87.7838,42.0653,40.6953,27.5293
156,13.6414,25.0949,34.863,44.6726,40.8039,24.2901,26.8689,56.7642,63.3348,67.9484,67.9792,46.2186,65.2077,30.8417,38.0514,82.9176,30.5966,27.9355,42.0782,55.7369,30.755,33.9126,47.4678,88.1547,42.4063,41.1926,27.8779
157,13.4164,24.7453,34.6921,43.9152,39.9686,24.0157,26.6163,55.9799,62.5739,67.3084,67.3225,46.0133,63.8136,30.2748,37.0108,81.0431,30.3529,27.6095,41.4897,55.2279,30.2535,33.4068,46.7301,86.9541,41.8777,40.641,27.7542
158,13.5092,25.0386,34.9865,44.3839,40.1602,24.1314,26.8715,56.3362,62.4272,67.6186,67.6923,46.8718,64.4325,30.3577,37.3947,81.1501,30.7309,27.8867,42.0709,55.679,30.4914,33.6061,47.1588,87.8767,42.1437,41.1749,28.1506
159,13.5188,25.1001,35.3168,44.229,40.7201,24.0957,26.849,56.2227,62.4072,67.3325,67.6942,47.0751,64.0946,30.4823,37.3917,81.1853,30.8754,28.031,42.1618,55.6398,30.7649,33.8455,47.2002,87.8223,42.0613,41.3034,28.095
160,13.5627,25.0565,35.7258,43.9845,40.7095,24.0721,26.4791,55.9583,62.7202,66.792,67.6004,46.7093,63.7584,30.3926,37.3103,80.7789,30.8224,28.1132,42.0986,55.3754,30.5282,33.6903,46.727,86.8819,41.8988,40.9937,27.959
161,13.6019,25.1051,35.1812,43.6522,41.0353,24.1125,26.3735,55.5579,62.7317,66.6165,67.5264,45.9133,63.5959,30.0538,37.0368,80.4958,30.6079,27.8988,41.1555,55.1162,30.5029,33.3141,46.5189,86.9745,41.5452,40.7015,27.8531
162,13.4556,24.8999,35.0426,43.4101,40.8981,23.9755,26.2197,55.2155,62.3082,66.0549,67.0218,45.8223,63.3255,29.7549,36.6898,80.0925,30.6598,27.8119,40.817,54.8611,30.4366,33.0488,46.1,86.6643,41.2773,40.3377,27.6639
163,13.345,24.7789,34.9668,43.4966,41.059,23.9818,26.2426,55.2184,62.6546,66.0997,67.1967,46.1355,63.4587,29.6836,36.6126,80.2152,30.8441,27.4113,41.003,54.9551,30.3969,32.9906,46.1905,85.7284,41.2949,40.3303,27.6724
164,13.3587,25.4548,35.4549,43.7898,41.7177,24.2356,26.6587,55.5936,63.1526,67.0558,67.3869,46.087,63.7175,29.7404,36.9634,80.4573,30.9994,27.581,41.1427,55.3871,30.5589,33.5044,46.7626,85.5355,41.4418,41.0854,28.0887
165,13.3301,24.9094,34.7864,43.7154,41.9162,24.3423,26.3412,55.0321,61.9717,66.074,67.0972,46.05,63.7799,29.6713,37.0461,80.1385,30.8169,27.7047,40.9998,54.9151,30.6686,33.1485,45.779,85.2597,41.1658,40.5041,27.6321
166,13.2553,24.7092,34.5355,43.4023,43.2459,23.9562,26.0265,54.647,61.8218,65.2458,67.3349,45.7442,63.379,29.2454,36.7199,80.1135,30.4929,27.3592,40.406,54.4702,30.2886,32.8671,45.3281,85.3984,40.621,40.4543,27.3224
167,13.5554,25.0133,34.5968,43.4425,40.9445,24.0359,26.0759,61.07,62.447,65.2199,66.9009,46.5076,63.9094,29.347,36.9242,80.1576,30.6136,27.4143,40.3465,54.6867,30.2045,32.9184,45.1622,85.6285,40.7868,40.1902,27.366
168,13.3046,24.5452,34.3955,43.3158,40.3322,23.9768,25.9676,54.8967,61.9087,64.7752,66.5533,46.1163,63.5871,29.1727,37.2964,79.5887,30.3954,27.3169,40.2331,54.4185,30.0738,32.8269,44.9761,85.5454,40.5686,40.1468,27.2753
169,13.4152,24.7254,34.5429,43.621,40.2936,23.9146,26.0149,55.616,61.8583,65.1975,67.2236,46.5366,63.7277,29.3585,37.6544,80.0633,30.3256,27.4878,40.6324,54.8903,30.1378,33.0581,45.2361,85.765,41.0652,40.3249,27.6435
170,12.8548,22.9904,33.8397,42.4926,38.8929,22.6123,24.9873,53.6671,59.6213,62.7915,65.514,45.2921,62.7068,28.7398,38.3864,77.2049,29.5601,25.5181,38.6493,52.4627,29.1269,32.31,43.6747,81.7338,40.2002,39.1562,27.0691
171,13.4299,25.0901,34.9953,43.7655,41.1208,24.1342,26.2996,55.6679,62.061,65.956,67.7612,47.3175,64.5051,29.8376,38.9118,80.7656,30.4527,27.6391,41.0638,55.3803,30.2752,33.5052,45.6991,86.6294,41.1672,40.5939,27.8839
172,13.6689,25.4076,35.509,44.1905,41.2767,24.3589,26.9012,56.1857,62.8892,66.7635,68.6115,47.5394,65.1939,30.3002,37.9692,82.7834,30.7483,29.4501,41.3255,55.8663,30.5276,33.8426,46.1083,87.3732,41.6196,41.368,29.8128
173,13.6361,25.1088,35.278,43.7835,40.7027,24.2422,26.7759,55.6789,62.0857,66.09,68.0512,47.1585,64.4276,29.8274,37.6707,80.5024,30.5014,27.7395,40.7421,55.2566,30.0126,33.4805,45.4128,86.6178,41.0761,40.8524,27.771
174,13.6345,24.9783,35.0983,43.6673,40.6585,24.2011,26.8988,55.4987,62.0875,66.1371,67.9123,47.0364,64.0682,29.6253,37.4162,81.1033,30.5288,27.7658,40.3776,55.0422,29.8185,33.4344,45.2124,86.2387,40.929,40.6529,27.7618
175,13.6986,24.8985,35.0854,43.5823,40.7953,24.2582,26.829,55.5305,62.772,66.1126,68.7696,46.9993,64.7181,28.8325,37.031,81.6217,30.7842,27.4373,40.5369,55.3404,29.7225,33.2611,45.3432,87.3054,41.0419,40.7785,27.9047
176,14.0063,25.3366,45.9887,44.2543,41.3696,24.5259,27.037,56.3638,63.3895,66.6584,69.4079,47.6937,66.0639,28.9581,37.1445,82.2726,31.181,27.7271,41.0967,56.1899,30.2161,33.6737,46.0283,88.9115,41.6165,41.3345,28.2934
177,14.1996,25.5738,35.944,44.749,41.7713,24.6522,27.3681,56.8058,63.7697,67.3097,70.037,48.3558,66.4335,28.8464,37.8782,83.5566,31.6825,29.1619,41.3425,56.9536,30.3775,33.9263,46.6072,90.3904,41.9868,41.7171,28.6154
178,14.2331,25.5827,36.1025,44.5752,41.9335,24.5833,27.2377,56.5615,63.4856,66.8058,69.8442,48.2221,66.0645,28.695,37.915,83.6605,31.6724,28.8724,41.3158,56.6132,30.2245,33.6436,46.338,89.9279,41.619,41.5576,28.528
179,14.3479,25.8668,35.8933,45.1303,42.5169,24.7088,27.6811,57.7519,64.2696,67.4192,70.9662,48.9166,67.2373,28.5184,38.3776,85.0098,32.1561,28.9894,41.9188,57.4875,30.6112,34.1746,47.0751,90.7004,42.2783,42.2262,28.9944
180,14.1724,26.066,36.1949,46.5693,42.3851,24.7353,27.8304,58.5334,64.3137,68.1817,71.9446,48.9555,72.5662,28.0666,38.415,85.4046,32.1859,28.5519,41.7861,57.7494,30.7675,34.1845,47.3778,90.6366,42.5118,42.4913,29.0759
181,14.0579,26.0048,36.0163,46.6798,42.1129,24.579,27.7841,58.1688,64.0694,67.6479,71.5769,48.5055,67.9216,27.8319,37.4852,84.9443,32.1096,28.0662,41.519,57.7442,30.6378,33.939,47.0456,90.0234,42.0113,42.2343,28.8924
182,14.2467,26.2277,36.302,47.1904,42.2871,24.7742,28.0033,58.3719,64.3051,68.8539,72.1157,49.1401,68.0396,27.8349,37.8294,85.4477,32.1587,29.4903,41.9254,58.3649,30.7108,34.1308,47.4355,90.7702,42.4143,42.5261,28.9625
183,14.3325,26.3478,36.4492,57.7124,42.4469,25.1141,28.0744,71.7169,64.3338,69.5925,72.3382,49.189,68.0774,28.0053,47.3969,85.2521,32.1132,29.7095,41.9755,83.2933,30.7566,33.8309,47.4189,91.1025,51.8147,42.5977,29.1217
184,14.3351,26.2168,36.5484,47.3179,42.6898,24.7625,27.9411,58.3679,64.5395,69.6311,72.5694,49.0557,66.3153,28.0201,37.9509,85.6878,31.9549,29.1522,42.0283,58.2109,30.8762,33.8736,47.246,91.8826,42.3043,42.6268,29.1168
185,14.3026,26.228,36.3454,47.2745,42.8541,24.6321,27.6905,58.4098,64.3983,69.7147,72.3907,49.2372,65.6901,28.5364,38.1082,85.9458,31.9335,28.8994,42.0148,58.0027,30.8769,33.5301,46.9759,92.0424,42.0459,42.433,29.0549
186,14.1497,25.9986,36.1192,47.0116,42.8206,24.6253,27.4476,58.2571,64.3479,69.2637,72.1505,49.2105,64.9616,28.5992,37.9535,85.1587,31.6716,28.6186,41.911,56.1216,30.6338,33.4525,46.8544,91.7424,41.1091,42.1249,28.9463
187,14.0073,26.2405,36.3529,47.0937,42.8199,24.4727,27.6089,58.3947,64.0499,69.3743,72.4335,49.3582,65.0606,28.641,38.0329,90.3931,31.7023,28.4263,42.2867,56.3052,30.705,33.828,47.1331,91.5397,41.0305,42.3115,29.8346
188,14.1029,26.184,36.4253,47.0041,42.8949,24.3759,27.5769,58.5411,63.9878,69.6503,72.2688,49.4751,65.035,28.5668,38.0272,87.8156,31.6421,28.1369,42.1861,56.1871,30.9102,33.9545,47.4572,91.7475,41.3162,42.301,28.9221
189,14.0162,26.1656,36.4203,46.95,43.3415,24.3697,27.5651,58.6358,64.9295,70.0531,72.6067,49.4335,64.0971,28.5047,37.199,89.6385,31.7093,28.3857,42.2628,55.9908,30.5445,33.9213,47.5632,91.1741,41.4167,42.3039,28.823
190,14.0219,26.2327,36.4621,46.6034,43.408,24.8135,27.5497,58.6459,67.0858,70.1737,72.9307,49.5321,64.8422,28.8551,37.9421,88.1272,31.8028,28.1529,42.6165,56.0538,30.6236,33.6993,47.6655,91.8614,41.5983,42.255,28.831
191,13.9187,26.2752,36.4353,46.4381,43.5331,24.9664,27.5398,58.5943,65.6284,69.8093,73.9202,49.5252,64.8227,28.7653,39.4847,93.5769,31.6171,28.1587,42.3098,55.7773,30.8846,33.6927,47.4971,91.0604,41.7551,42.1131,28.8076
192,14.0543,26.0744,36.11,45.8571,42.6759,24.727,27.0821,56.8492,64.8249,68.8825,72.2712,48.864,63.9824,28.1978,39.027,86.5598,31.1247,28.0193,41.6042,55.424,30.3525,33.2697,46.6288,88.999,41.1672,41.6003,28.3037
193,14.4683,26.4708,36.4098,47.2467,42.9945,24.9953,27.4271,57.2504,66.0385,69.4145,72.8232,49.2638,63.3535,28.7576,36.8681,87.1543,31.3421,28.1943,41.6324,55.4157,30.5706,33.5802,47.0413,90.0093,41.5226,41.9306,28.7051
194,14.7893,26.2255,36.0143,47.5262,42.6066,24.8984,31.0088,56.762,65.5639,68.4372,71.7492,48.3975,62.9476,28.2188,36.7025,85.8205,31.0028,27.0843,40.4303,54.8254,30.2331,33.1593,46.3017,88.9319,41.3652,41.0285,28.4309
195,14.9601,26.1077,35.7927,47.0362,42.3714,24.8381,26.8289,56.7618,65.7349,67.8316,70.6153,49.0956,62.5195,27.9572,36.0713,85.5792,31.2237,26.9533,40.8214,54.3005,30.162,33.2907,46.1496,89.2726,41.438,40.8522,28.37
196,15.1463,26.6258,36.6389,47.5339,42.7698,24.9329,27.2422,57.5655,66.8875,69.052,71.4595,48.3538,63.3789,28.0191,36.1035,87.3285,32.0799,27.0455,41.1195,55.4613,30.7772,33.6917,46.8993,90.1109,42.2449,41.8004,28.5868
197,15.1638,26.6599,38.3556,47.649,43.1689,25.0111,27.4516,57.8706,67.2517,69.1664,71.5661,48.8603,63.5074,28.1077,35.5207,88.1064,32.3361,27.1168,41.0378,55.0276,30.9552,33.8902,47.0006,90.4473,42.1821,42.0653,28.615
198,15.0628,26.6536,37.0146,48.2481,43.0958,24.9303,27.6379,58.1193,67.7398,69.3495,71.5527,48.8719,63.6255,28.1132,35.4929,90.2143,32.2315,27.0693,40.9716,55.2948,30.8946,34.026,47.2428,90.9259,42.3052,42.317,28.6133
199,14.7604,26.5903,36.9773,48.0523,42.6924,24.707,27.5705,57.795,67.7331,68.9246,71.0782,48.5202,63.2923,27.7447,35.0593,87.5087,32.0626,27.097,40.9809,54.7436,30.6572,33.9403,47.2525,90.6389,42.2214,42.3734,28.5113
200,14.6618,26.3948,36.792,47.8212,42.3357,24.5463,27.3609,57.1913,66.9015,68.8038,70.4449,47.773,62.9828,27.8074,34.278,86.7552,31.7265,27.3413,40.7763,54.2897,30.5884,33.6921,47.0681,89.7424,41.5946,42.2774,28.2413
201,14.6719,26.5377,36.8609,47.6284,42.1406,24.5727,27.3016,56.3188,66.7447,68.945,70.6528,47.4038,62.9698,27.7544,33.7038,87.2098,31.4933,27.5478,40.5608,54.5269,31.3168,33.6923,47.3364,89.9938,41.4125,42.1054,28.251
202,14.6267,26.3207,36.7296,48.0963,42.1229,24.9332,27.2507,56.0024,66.6493,68.9135,70.9804,46.2214,62.5657,27.4621,33.3709,86.7276,31.8765,27.2878,40.6665,54.3911,30.7932,33.6266,47.5314,89.4901,41.2985,42.1697,28.3241
203,14.5784,26.1863,36.6546,47.5838,42.2462,24.9134,27.1461,55.9868,66.3864,68.3178,71.0502,45.8275,62.6663,27.2234,33.4475,86.3749,31.9296,27.0717,40.6943,54.1102,30.7496,33.4401,47.4759,89.5578,41.1094,42.0543,28.2575
204,14.4232,25.8175,36.3351,47.8362,41.9664,23.4297,26.6704,55.2292,65.9369,67.3094,70.6991,45.4692,61.9964,27.1014,32.949,85.2229,31.7498,26.6277,40.1988,53.3241,30.8093,32.9897,47.109,88.1549,40.8109,41.5505,28.0854
205,14.4587,25.7643,35.9716,47.4573,42.1552,23.4317,26.5717,55.1294,65.0134,66.9727,70.1036,45.8192,61.8047,26.9621,32.5251,84.8711,31.7038,26.5287,40.2201,53.0213,30.376,32.7658,47.255,88.1995,40.6004,41.8089,28.0636
