,MO,ADM,BF.B,CPB,CHD,KO,CL,CAG,STZ,COST,CVS,DPS,EL,GIS,HRL,SJM,K,KMB,KR,MKC,TAP,MDLZ,MNST,PEP,PM,PG,SYY,CLX,HSY,TSN,WMT,WBA
745,58.0331,33.1249,45.9698,54.4017,40.4388,41.9173,64.6283,40.062,148.161,153.0848,95.5602,90.7781,85.2967,55.1592,37.8583,122.4137,71.3241,126.6015,37.2347,80.9702,88.8109,41.4422,47.5238,95.4606,86.5249,77.5077,39.5286,127.3473,85.4313,51.2306,62.7361,80.5724
746,58.6656,32.5827,46.2295,54.7205,39.8888,42.2523,64.146,39.3819,148.1701,152.0625,94.4012,91.2148,83.8857,55.063,37.9736,122.5396,70.8917,123.1775,36.9285,80.9635,87.9244,40.7146,47.1973,96.2131,87.0365,76.9782,39.1842,125.5239,83.7109,51.4192,63.4363,79.184
747,59.1138,33.3968,46.9738,54.993,40.115,42.1816,64.4792,39.4854,148.951,149.5082,93.9788,91.4631,83.8484,55.1584,38.4215,122.9572,71.11,125.1702,36.7449,82.4209,87.5433,41.2686,46.5309,96.4774,87.4617,78.8731,39.2805,125.3678,84.9459,52.1963,64.0301,79.4023
748,59.3979,33.916,46.5443,55.0922,40.3937,42.1386,64.5331,39.5119,147.4624,148.4382,94.442,91.0849,82.8767,55.1839,38.4967,124.301,71.7586,124.6132,37.3839,82.3379,87.6053,41.3426,46.0956,96.2245,88.341,79.0443,39.3231,125.2841,84.9727,52.2012,64.3887,79.1856
749,59.3068,34.5925,47.2289,55.6891,40.7279,42.4476,64.9972,40.0289,150.4333,149.3477,93.7231,91.7306,83.4721,55.3355,39.1669,126.2441,72.7607,125.7903,37.6697,85.2276,88.4777,41.9428,45.7743,97.2643,88.9284,79.5513,39.4684,125.7059,86.2369,52.3807,64.0723,77.7727
750,60.9119,35.2549,48.5548,56.3247,41.7632,42.9857,66.6873,41.5347,152.1887,149.5922,95.6434,93.602,85.0233,56.3379,40.0751,127.8187,73.3718,128.2865,38.663,87.8248,89.6963,42.8127,44.4623,98.8717,89.6202,81.3363,39.7367,128.6346,87.6078,53.181,65.806,79.0454
751,61.031,35.1613,48.2161,56.7317,42.244,42.9779,66.2861,41.8054,154.3917,151.0778,96.8755,95.3243,85.0719,56.5944,40.9207,128.7964,73.5816,128.7234,39.8618,88.3127,91.5448,42.558,45.6848,98.9369,89.655,81.0897,42.6027,131.1223,89.5866,54.0992,67.2885,79.6425
752,60.3894,32.6206,47.8449,56.3793,42.7828,42.5309,65.5876,41.1067,153.2619,148.8318,95.2911,94.8387,85.1371,56.0213,40.693,128.3807,72.5622,127.8985,39.9277,88.0052,91.2673,42.0685,45.4216,98.3499,88.8782,80.2051,42.8107,129.6238,89.3538,53.2824,66.867,78.3011
753,59.8059,33.1918,48.0361,56.2421,43.3018,42.6086,65.6503,40.9442,150.1427,147.0345,94.9674,93.633,85.7967,55.6353,40.2273,128.8747,72.1896,129.5105,39.9384,86.9612,89.866,39.1751,44.9843,98.3207,89.5897,80.6905,43.1497,130.222,89.1495,52.6164,66.2739,76.8973
754,59.2988,34.2759,48.1771,55.3734,43.3591,42.617,65.8617,40.2135,147.1596,143.1222,94.5127,90.7119,87.0712,55.1597,39.3558,126.4867,71.7703,128.7667,39.2156,86.2012,88.0403,38.3681,43.2308,97.5651,89.0094,80.6991,43.377,126.2862,88.7802,52.2632,65.8463,76.4296
755,59.4333,34.1857,48.0648,55.6731,43.4068,42.5067,65.9541,39.6847,140.1902,143.8685,93.3745,89.3956,89.9307,55.2705,39.3554,125.6802,71.9228,128.8901,37.9119,85.9394,86.8627,38.0135,41.5733,97.205,88.9355,80.9176,43.3226,123.8471,87.9172,57.3978,66.8644,75.706
756,59.9436,33.5729,47.2302,55.8847,43.1546,42.3616,65.7188,38.8054,134.3255,144.5085,90.0991,88.3251,89.3609,55.3473,40.1732,124.6168,71.1887,128.1367,36.172,87.2024,84.6974,36.4445,39.3782,97.1532,89.6477,81.6767,42.8891,125.7058,89.6752,59.7038,66.2233,72.5891
757,60.5327,33.2248,48.0385,56.6951,44.0759,43.0099,65.7007,39.3887,136.8083,147.9812,90.2762,90.0395,89.9326,55.5677,41.1838,126.8952,71.0868,129.9115,36.7097,87.9593,84.1844,36.7559,39.6707,97.8069,90.0177,82.2606,42.7652,127.9472,89.5629,60.5034,65.5669,74.4116
758,60.3687,33.4213,47.9694,57.9883,44.3401,42.7596,66.2325,40.3776,138.9832,148.9791,93.3016,90.3136,89.149,56.3906,41.7324,128.1809,71.3917,130.9011,37.0399,90.5259,84.7788,38.0523,39.2546,98.066,89.6623,82.2124,42.9024,128.8182,90.187,61.5449,66.2547,76.6008
759,59.7757,31.9517,47.6294,56.9821,43.0531,42.3724,64.5651,40.0467,136.004,146.3961,93.0959,89.2039,86.6365,55.7818,41.4433,126.153,73.6362,126.2151,36.3597,90.0887,83.3475,37.5161,39.1486,96.7243,88.1648,80.1011,42.5663,126.5444,88.6853,60.3521,65.1909,75.0755
760,59.8793,32.0344,48.4379,58.0085,44.1263,43.0061,65.4034,41.4703,137.5535,148.3264,95.3005,91.6434,87.6702,56.6485,41.5603,126.559,74.7217,128.5591,37.7822,89.7999,83.9028,37.9423,40.6269,98.2958,88.762,80.5449,43.097,127.5389,89.4083,59.8148,65.88,76.7124
761,60.1829,33.544,48.9921,59.1002,44.623,43.2687,65.8287,41.6723,139.2976,149.064,96.9553,92.0044,88.688,57.3125,44.2725,127.1159,74.8075,128.3358,38.5021,90.0603,84.437,38.9366,41.2982,98.5339,89.8153,81.3199,43.6787,127.6429,90.1654,61.6563,65.9562,76.7664
762,60.4193,33.5184,49.8578,60.7078,44.9087,43.48,66.8752,41.8549,141.6808,150.8151,97.7723,89.7053,90.1294,58.0224,44.2941,127.9451,75.7895,130.4003,39.2037,90.7847,86.0472,39.668,41.8485,99.4342,91.168,82.281,44.2494,129.3724,91.7365,62.4951,66.2431,77.6904
763,60.5381,33.7644,50.406,60.9659,44.7571,43.5679,67.07,41.7223,140.8635,148.3845,97.0878,89.7722,90.78,58.453,43.1637,127.2794,75.5671,129.8708,38.1347,90.5198,85.0639,40.05,42.0951,99.5809,91.5041,81.7587,44.3902,128.3449,90.4706,62.7435,63.5494,76.8137
764,60.4804,32.738,50.8236,60.8751,44.6587,43.6733,67.2315,41.7229,139.3182,148.1578,97.1331,90.2523,91.074,58.733,42.8282,127.152,75.4782,130.071,37.7078,91.6395,85.2091,40.0477,42.4952,99.5858,91.7867,81.815,44.8636,128.2783,90.9046,63.0165,64.3505,77.1105
765,61.1163,33.6927,51.3845,60.7538,45.0286,43.9215,67.856,41.8864,140.754,149.5754,97.6201,91.2704,91.8392,58.479,42.9695,127.2197,74.0354,131.6076,38.1173,91.559,86.5338,39.7221,43.178,100.0097,92.4649,82.2554,42.5847,128.5061,90.5007,63.6351,65.6435,78.4199
766,61.4894,33.7541,51.2537,60.7782,45.4094,43.8364,67.2708,41.9673,139.3736,150.6637,96.763,92.0622,91.5426,58.6839,43.4043,123.7475,74.2294,131.4604,38.5175,92.5218,86.1535,39.9521,43.0245,99.7268,92.2334,81.9034,42.8229,128.828,89.8307,64.4053,66.0883,78.4334
767,61.0433,33.5123,51.0417,60.4137,45.5174,43.6437,66.3261,41.7118,138.8626,152.4635,95.9981,92.1723,91.5153,58.6315,43.549,126.173,73.9518,131.4047,38.4191,92.6231,85.6285,40.2837,43.5989,99.095,91.2275,81.152,42.8124,129.2778,90.1671,64.9751,66.5572,78.6502
768,62.1183,34.3453,51.3509,61.9372,45.9054,44.0478,67.0472,42.3042,141.7747,154.0264,97.7066,93.0423,92.0901,59.8565,43.8039,129.025,74.7133,133.0501,39.2313,93.7507,85.972,41.2925,43.9995,100.3685,92.0798,82.0063,43.4388,130.9387,91.5371,66.2637,67.8,79.2148
769,61.729,34.7956,50.2701,62.5704,45.875,43.3788,66.5442,42.388,142.2748,150.3809,97.3394,92.263,92.234,59.2345,43.1808,128.1252,73.6411,131.8319,39.522,93.6768,85.6819,41.0187,43.3743,98.7079,91.7663,81.5229,43.1889,128.6493,91.0716,65.6041,66.7686,79.4647
770,61.7225,35.0614,49.6702,62.023,45.6534,43.2348,66.0358,42.2026,142.3316,150.9517,97.6444,91.8675,91.5879,58.9835,42.7162,127.7693,74.0643,130.8803,40.0978,93.502,85.5,40.7038,42.2292,98.2355,91.1,80.6556,44.0552,127.1181,91.0813,65.0096,66.6419,79.2913
771,61.7596,35.323,49.0779,61.239,45.5377,43.5161,66.9872,42.4024,144.1025,150.3057,98.0938,92.4467,92.4586,59.2452,43.0169,128.6261,74.2582,131.3887,40.4213,93.4645,86.5106,41.1615,42.8709,98.7977,91.366,81.0884,44.5677,125.6357,91.9231,65.5508,66.3849,80.2235
772,61.4036,35.6633,47.4478,60.8643,45.4586,43.6727,66.8119,42.5317,143.1619,152.1372,98.4533,91.8718,91.8769,59.1986,43.2022,127.0995,74.3642,130.5949,40.6333,92.9546,86.1249,41.0362,42.6488,98.0876,91.4777,82.1511,44.7895,125.374,92.0345,65.4103,66.1964,79.296
773,61.8315,36.516,48.0631,61.4954,45.6095,43.7496,67.3006,42.8649,143.1264,149.8015,98.7906,91.5903,92.0135,59.5153,43.9958,127.7335,74.5312,130.9935,37.5907,93.3405,87.6383,41.3811,42.5915,98.7546,92.5831,82.636,44.8678,125.0797,92.8291,65.7851,65.6614,79.2056
774,62.7579,37.6183,48.3716,61.9538,45.7979,43.9636,68.0135,43.2688,143.8959,150.9249,99.3634,91.7458,92.5339,60.0075,43.9552,127.485,75.1015,132.4287,36.9829,93.6162,89.7969,42.1583,42.8615,99.623,94.3641,83.2645,45.0545,125.4401,93.2403,64.7993,66.6877,79.5025
775,62.0148,37.056,48.8211,62.0601,45.3384,43.9932,67.5965,42.8255,139.703,148.7052,98.5795,90.5569,91.7644,59.6457,43.5117,126.9107,74.9144,131.3914,37.1594,93.3573,89.7585,41.8435,42.5972,99.2407,93.6285,83.2585,45.0232,123.6822,92.5041,65.4649,67.979,79.2592
776,62.1583,36.1069,49.0463,62.4825,45.5505,44.2605,67.5452,42.8202,140.2243,150.4525,99.23,90.8737,91.5779,59.8239,43.7127,126.1743,74.8651,132.6381,37.3202,93.3483,88.4368,41.5385,43.1444,99.5892,94.4524,83.209,45.0106,125.5238,92.0916,65.6729,68.0176,80.5036
777,62.702,36.0762,48.7449,63.0648,45.1186,44.6468,68.1765,43.1659,140.212,152.7966,100.1627,92.018,92.3285,60.3935,43.9037,126.6654,75.2512,132.1405,37.7145,93.8641,89.9082,41.8472,43.2903,100.1619,95.4913,83.0683,45.1027,125.5759,92.573,66.1133,67.6015,81.8433
778,62.8361,35.7154,48.8035,62.9136,45.0288,45.0541,68.0505,43.3665,140.621,152.677,99.4123,92.0252,91.6933,60.3508,43.3609,127.9818,75.1223,131.8762,37.5862,93.3056,91.293,41.6162,43.6987,100.5346,96.3961,82.3294,45.201,125.6046,92.0653,66.433,67.1003,80.6014
779,62.0889,36.4321,48.984,63.8077,45.3445,45.123,68.2357,43.6727,141.6799,152.4845,100.1383,91.1409,92.9654,60.9874,43.4957,129.4679,75.4031,132.5318,38.395,94.125,91.9393,42.1484,44.4615,101.1309,96.5016,81.8414,45.8425,126.177,92.6863,67.3943,67.322,81.2656
780,61.9247,36.7058,48.8582,63.5022,45.3122,45.3104,68.3147,43.7326,141.8415,152.6879,100.8844,90.8204,94.0049,60.909,43.7108,129.1418,75.0207,134.3786,38.3771,94.2305,92.3932,42.14,44.0117,100.8609,96.5361,81.069,45.7392,126.167,92.4087,67.2399,67.3528,81.5293
781,61.8464,36.481,48.1604,63.6669,45.6979,45.3348,68.5131,44.0484,143.68,153.886,101.1499,90.9328,93.7429,61.1694,44.0934,128.7092,75.036,134.4989,38.137,93.7368,92.7077,41.746,43.9123,101.175,96.305,81.1675,45.8072,126.5506,92.4348,66.892,68.0158,81.2939
782,61.8093,37.1934,47.5862,63.9347,45.8818,44.889,68.4227,43.7262,143.8416,153.8338,100.9326,89.9558,92.8184,61.1129,44.3547,128.7059,75.2157,134.5559,38.3499,94.1714,92.6302,41.6814,45.057,100.6575,96.6765,81.103,45.901,127.0616,92.5722,66.8213,67.822,81.647
783,62.3757,38.2646,48.7669,64.3678,46.0055,45.6345,69.6711,43.832,146.202,154.063,100.9004,91.7447,93.7367,61.8393,44.0352,129.9418,76.448,136.0293,38.2359,95.5413,94.2461,40.8207,45.2622,101.6438,98.6484,82.6793,46.2022,127.6109,92.8119,67.3169,67.9421,82.9141
784,61.7211,38.2046,48.9115,64.3818,45.8557,45.6415,70.2863,43.3093,147.3319,153.7001,101.7226,90.663,93.9716,61.7352,43.8157,129.0237,76.2385,135.6872,38.4441,94.8131,93.6663,40.8632,45.5373,101.4003,98.4548,83.1337,46.5411,127.4032,91.3456,67.2259,67.2522,83.852
785,61.7191,38.1134,48.9504,64.3207,46.0023,45.7028,70.4946,43.2043,147.1137,153.7882,101.8488,90.4622,94.1694,61.3177,43.6967,128.6182,75.6397,135.309,38.2413,94.1455,93.2862,40.7088,44.9162,101.6436,98.5012,83.5102,46.4376,127.5439,90.805,66.701,67.9222,83.675
786,61.0505,37.7362,48.7867,63.5808,45.8083,45.5183,69.6701,42.9326,148.7843,152.6573,101.901,89.4942,93.0513,60.7984,43.5879,127.8449,74.4913,133.6585,37.9866,94.059,94.2823,40.2777,44.8286,100.8016,96.7453,82.867,46.4136,126.4455,89.8958,66.7309,68.0436,82.7873
787,61.3321,36.7606,48.4089,63.5323,45.8655,45.5152,69.8421,43.1202,150.1734,153.0363,101.0749,90.0947,93.6016,60.9696,43.6345,128.4208,75.0085,134.4168,37.6518,95.2377,95.1854,39.7963,44.5487,101.0721,97.0153,83.0454,46.3835,127.2086,90.0111,67.2796,67.6928,82.4453
788,60.7966,36.4743,48.2348,63.1635,45.7274,45.4238,69.7088,44.0826,149.5969,151.9475,101.1672,88.3819,93.0823,61.4324,43.3312,128.6951,75.3401,133.4191,37.5212,96.204,94.984,39.6858,43.4967,100.5384,97.3323,82.8426,46.2275,126.6276,89.8833,66.8429,67.7775,82.1427
789,61.5498,36.4153,48.3542,63.4444,45.9746,45.7691,69.9462,44.2012,150.204,152.9958,101.8172,89.5379,93.6112,61.9065,43.7032,129.6388,75.6789,134.3707,38.0067,97.1519,95.5047,39.4106,44.4473,101.1462,97.8889,82.7696,46.2536,127.5599,90.5,67.3755,68.2334,82.7835
790,61.9239,36.6628,48.9233,64.1063,46.0903,46.2958,70.1885,44.4267,149.8194,154.574,102.0358,89.8815,93.9102,62.7237,44.3475,130.0377,76.5356,134.5846,37.992,99.3785,95.7105,39.8172,44.5541,101.2743,98.279,82.6877,46.3159,128.001,91.2463,67.6969,67.8266,82.6264
791,62.4864,36.5646,49.2917,63.9445,46.0541,46.5682,70.7956,44.9556,151.229,157.4723,103.8468,89.839,94.5974,63.1278,43.8524,129.8067,76.7922,135.8144,38.0871,99.5887,96.2311,40.3971,44.884,102.4568,98.993,82.9916,46.5364,127.8606,91.8327,67.3285,68.6486,83.4898
792,62.752,36.3192,49.2397,63.8575,46.0249,46.555,70.6923,44.7029,151.2521,158.3029,103.8944,89.6475,94.2914,63.365,43.298,129.9036,76.6117,134.7149,38.2268,99.4148,96.225,40.3695,44.5491,102.805,98.4187,82.4571,46.7294,126.2795,92.0312,66.9522,68.7158,84.1757
793,62.7888,36.0654,49.3585,64.7864,46.5454,46.6022,70.7832,45.4504,151.8632,158.2645,104.4447,90.692,95.1073,64.4911,43.7211,131.072,77.2877,135.3047,38.2309,100.1388,96.4973,40.861,44.7572,103.2292,99.2077,83.092,46.8871,126.535,93.086,67.6607,68.8752,86.1454
794,63.0293,36.1716,49.0738,65.0126,46.2673,46.7548,71.0801,45.1934,151.1553,157.3581,104.1825,90.8698,95.3019,64.9803,43.4387,128.0045,77.6557,136.0611,38.0591,100.2496,96.1334,41.0881,44.7938,103.399,100.1319,83.2331,46.8892,127.3818,92.6891,67.6654,69.1288,85.9172
795,62.9876,35.0953,49.0949,64.4579,46.8805,46.6007,71.1724,45.0868,151.2817,156.3332,103.3626,91.3164,95.2667,64.4399,42.2329,125.8689,76.919,136.3547,38.1116,99.2712,94.0848,40.9591,44.8884,103.2543,100.1661,83.2233,46.7153,128.1405,91.6172,67.3237,68.6241,83.6228
796,63.3294,35.2772,48.9734,64.3896,47.127,46.5648,71.1466,45.3124,158.482,156.5302,103.3212,90.8449,95.3545,64.0468,42.7032,126.7151,77.6152,136.4824,39.0076,98.9218,93.6392,41.4813,44.6245,103.4849,100.8012,83.5206,46.9183,129.1097,91.6335,67.6463,68.8627,83.9786
797,63.342,35.796,48.0471,63.8806,46.8759,46.3203,70.543,46.073,157.9369,152.4426,101.2703,89.9906,94.1984,63.1101,42.3721,127.5803,77.1598,136.4634,38.4805,99.3435,92.452,41.5588,44.0188,103.4949,100.5613,83.1446,46.8235,128.6112,90.8654,67.8563,68.2759,81.8517
798,63.7617,36.2001,48.0291,64.0212,47.0041,46.8041,70.8508,46.0681,158.885,151.5519,101.4934,91.3261,95.0818,63.1798,41.7315,127.7499,77.1752,137.145,38.0303,99.7106,92.1796,42.1394,44.1838,104.868,100.7426,83.0312,46.9106,128.3871,91.547,67.9094,68.0392,81.6273
799,63.6062,36.2627,48.146,64.0866,46.8435,46.7236,71.0758,45.8857,158.4789,150.0833,101.2257,91.2729,95.5679,63.0583,41.3194,128.1833,77.1547,137.8795,37.446,99.0114,93.1256,42.4553,43.7728,104.7271,100.734,82.9182,46.8611,128.4097,91.8515,67.9262,67.8974,81.5605
800,63.7562,36.687,47.971,63.9451,46.8187,46.6194,71.0877,46.2213,156.9654,149.9162,101.0461,90.7741,94.8318,63.3688,40.79,127.9523,77.3315,137.7315,37.0987,98.5277,92.9122,42.3328,43.3389,104.8097,101.399,82.9264,46.8702,127.9964,92.0696,68.3584,68.4655,81.2761
801,61.9449,37.1409,47.4471,62.9084,46.6395,46.08,70.8713,45.6875,156.1236,151.5847,101.2249,89.4608,94.5252,62.7225,39.906,127.6823,76.6692,135.9987,37.7116,97.0904,92.9401,42.6408,42.9395,104.1722,100.367,82.2404,46.9672,126.1342,91.8951,66.1652,69.1575,81.1842
802,61.8712,36.6116,47.7796,62.1232,46.5727,45.9582,70.9658,45.4918,156.8718,151.7245,101.1363,88.559,94.8426,62.2995,39.4843,127.9669,76.7359,136.6734,37.2058,95.3813,95.1246,42.2584,42.6109,103.4198,100.1728,82.0744,46.736,126.7472,92.3157,64.7964,68.7375,81.1429
803,61.4368,37.037,47.7591,61.9159,46.9833,46.0078,71.1183,45.5648,156.3459,153.0681,101.7567,88.191,94.7202,62.267,39.3863,128.105,77.0673,136.2447,36.9506,94.8748,96.4214,42.6905,42.5014,103.4893,99.9643,82.1761,46.6348,126.3221,92.9497,65.2139,69.1189,81.5636
804,62.1474,37.5969,47.5945,62.2066,46.5261,46.122,71.2447,45.5778,157.642,153.1352,102.6664,88.7105,95.6662,62.4389,39.412,129.0582,77.5669,136.6353,36.556,94.9652,96.5379,43.1289,42.6349,103.9491,100.9084,82.7434,46.8176,126.0838,93.821,65.6189,69.596,81.2237
805,61.5601,38.1693,48.0045,61.8921,47.0431,46.462,71.5699,45.383,157.799,153.2771,103.2677,89.4653,96.7592,62.3115,39.4653,129.8545,77.5275,137.1334,36.2837,95.1165,97.6929,43.2665,42.7943,104.1955,98.9365,83.348,46.9993,126.4546,94.549,65.4869,69.8126,81.4409
806,61.5824,38.7491,48.7594,61.6338,46.7691,44.5135,70.6552,45.332,156.6591,153.1962,102.8314,88.2426,96.8344,61.9142,38.8639,129.1073,77.0339,136.2416,36.9779,94.1418,97.0697,43.1646,42.4737,103.0062,98.4405,82.1511,46.9076,125.411,92.0656,64.062,69.4283,81.4363
807,60.4108,38.6264,47.4492,60.1325,45.8275,43.4918,69.1002,44.5137,155.3049,151.5019,101.5238,86.4922,94.3141,60.4577,37.9213,125.0475,75.3989,133.0338,36.5139,91.6349,95.4811,42.1869,41.6318,100.9532,96.5509,80.9409,45.8631,122.1309,90.2926,63.1372,68.9456,80.846
808,60.1688,39.2794,46.5555,60.3706,45.8117,44.4004,68.7987,44.4173,154.7869,150.0563,101.157,86.5367,93.1354,60.3675,37.7693,125.2919,75.1141,126.0716,35.5457,91.6197,95.2286,41.927,40.9619,101.7588,96.6048,80.6134,45.5941,121.6353,90.1052,62.9803,68.609,80.1329
809,60.861,39.15,46.7139,61.0662,46.1828,44.5819,69.1523,44.5872,156.5572,151.102,101.5309,87.2576,94.3681,61.0186,37.9218,126.791,75.8372,125.5556,36.3911,93.0877,96.1796,42.1927,41.4249,102.47,97.0762,81.0734,46.2109,123.4136,91.377,64.1631,69.0705,80.1745
810,61.2527,39.5485,46.7745,60.9991,46.1422,44.6015,69.097,44.6955,156.5823,152.5891,102.6108,87.8718,95.4965,60.7743,38.3294,127.6421,75.4455,124.2157,36.6401,93.1966,96.0235,42.3266,41.3643,102.6521,97.3982,79.9532,46.3588,124.0273,89.3531,64.585,69.3646,81.115
811,61.5305,39.7991,47.1215,61.5597,46.0864,44.5903,69.2877,44.7842,156.0155,151.414,102.7262,90.2123,96.2373,61.134,38.6701,127.8214,76.3479,125.0365,36.4013,92.9135,95.7652,43.8482,40.8749,102.6804,97.4046,79.7288,46.428,124.4782,90.3409,65.3639,69.4438,81.4916
812,62.2372,40.2306,47.6798,61.5874,46.3999,44.7124,70.7903,44.733,155.9911,152.1831,101.5596,90.624,97.0009,61.3201,38.7868,127.8321,76.5494,126.0965,36.182,93.3309,95.6029,43.6194,42.434,102.8827,97.4326,79.7967,46.3835,124.7592,91.4972,65.9071,69.1799,80.7416
813,62.6895,39.8046,47.9852,61.5157,46.2555,44.6981,70.9158,44.5118,155.9091,148.3395,100.4352,90.5845,95.9511,61.1684,38.4841,126.7492,76.5849,124.9926,35.3229,93.4809,95.6167,42.9078,47.8676,102.8431,98.0759,79.8803,46.1327,124.9315,92.4687,65.5769,66.9331,79.0155
814,63.0202,40.2601,48.1574,62.4255,46.6255,44.9533,72.1919,44.9329,157.6819,149.7532,101.2495,91.8324,96.8565,62.1367,38.7177,127.6295,77.4736,125.2843,35.3919,94.333,96.5279,44.1514,49.5217,103.3061,98.4374,80.8765,48.0027,126.1339,93.5691,66.8006,67.2625,80.0647
815,63.1534,39.5264,48.0075,62.1678,46.8943,44.8187,71.9567,44.3647,157.7484,151.3961,103.7442,92.0588,93.8782,61.7797,38.5619,126.9602,77.0472,126.2999,35.2135,93.7211,97.8386,43.6575,48.8104,103.5534,98.4185,81.2625,48.5336,130.5083,93.2931,66.5087,67.1526,81.1808
816,63.3258,38.8043,47.851,62.2638,46.8453,44.9263,71.6808,44.7403,158.6833,151.3274,104.0118,92.6362,92.8126,61.7129,38.7927,127.786,77.0392,127.6438,34.8041,94.578,97.9265,43.5571,48.8454,104.0252,98.6149,81.4782,48.6073,128.9225,92.2284,66.7368,67.171,81.4618
817,62.8929,38.2434,48.1202,62.9767,47.6315,45.0813,71.6493,44.895,158.6798,147.7295,105.0844,92.9168,93.5511,62.0018,38.3224,128.481,75.3256,127.9988,34.6382,94.9019,98.315,43.9185,48.7605,104.1889,99.3507,81.4624,48.7672,129.2408,92.0057,66.56,66.9236,81.4061
818,62.903,38.1513,48.4819,63.4728,48.1878,45.1798,71.6254,44.685,158.9354,145.8949,104.7862,93.4753,93.3305,61.9283,38.2571,128.5785,74.503,127.7168,34.5046,95.1825,97.987,43.7331,49.1262,104.535,100.0122,81.8494,49.1964,130.0448,91.1074,66.8355,67.7497,78.9309
819,63.4862,37.7589,49.0044,64.8287,48.5897,45.2878,71.8517,45.6305,161.2634,148.2253,106.0085,94.7166,94.0903,62.6535,39.7266,129.3194,75.2783,128.2353,35.6635,96.8363,99.1083,44.2681,49.4765,105.2935,100.2932,82.1983,49.8766,131.3772,92.4525,68.7535,68.851,80.8255
820,64.4021,38.2638,49.3189,65.3647,48.8095,45.6862,72.0769,46.0581,162.4346,149.4409,105.9881,95.1465,95.0635,63.4975,39.8212,130.7559,76.175,128.9149,35.2214,97.5544,99.8122,44.764,51.0576,106.3359,101.5123,82.4188,50.0859,132.4101,92.9991,68.724,68.7502,80.9149
821,64.6339,38.1293,49.1137,65.4452,48.3602,45.5912,72.0435,45.9596,163.6665,147.4346,104.4933,94.9793,94.929,64.0392,40.0774,130.6046,76.3532,128.9457,34.8653,97.5448,99.6056,44.5963,50.2027,105.9595,101.8674,82.3747,50.2081,132.0039,92.3502,68.747,66.2043,80.0615
822,64.9323,38.5154,49.1321,66.2689,48.6148,45.7576,72.5411,46.3662,162.128,146.9805,104.8908,95.2701,94.6103,64.5598,40.2166,131.2184,77.2221,129.9531,34.8964,98.6022,99.5422,44.8177,50.05,106.046,102.1741,82.4307,50.2673,132.7844,92.8878,68.5324,66.8683,80.0375
823,64.7728,37.8704,48.9228,66.1633,48.3313,45.4916,71.8822,46.0082,161.3504,145.2032,103.9821,95.1164,93.0465,64.6402,40.0335,130.9006,77.4529,129.7041,34.9215,98.5682,98.8936,44.4976,49.6225,104.549,101.2595,81.5508,50.2026,132.1007,92.7337,69.0253,65.1636,78.9795
824,64.5518,37.6637,48.9932,65.9093,48.159,45.5572,71.9838,45.7493,162.3135,145.4427,104.2799,94.2564,92.9441,64.5119,40.1539,130.7955,77.2011,129.5201,34.7639,98.6063,99.7704,44.5535,50.1302,104.257,101.4262,81.5014,50.2834,131.792,92.6981,68.6417,65.8545,78.6315
825,63.8656,37.6059,48.5247,64.1932,47.9769,44.9188,70.9433,44.7224,158.6129,143.9961,102.6235,92.7038,92.0934,63.2406,39.0314,128.47,75.791,126.9434,34.5158,96.4739,98.446,43.5197,49.7944,102.5497,99.963,80.8296,49.4729,129.9878,91.0781,66.7633,65.292,77.2331
826,63.0634,37.5003,47.57,63.2001,48.6579,44.4762,70.1125,44.5361,154.976,140.1192,101.2335,91.9092,90.8988,62.3402,35.8509,126.7054,74.8442,125.9525,34.2055,95.1653,96.9913,43.2541,49.7368,101.1095,99.0252,79.8938,48.7511,128.1406,89.8256,65.4839,63.1539,76.4972
827,63.029,37.9244,47.6069,63.597,50.3161,44.2851,70.1368,44.5728,155.4036,142.2484,101.0384,91.9955,90.4864,62.59,35.25,126.3939,74.9964,126.449,34.6773,95.7234,96.9997,43.0255,49.5032,100.9714,97.8729,79.9723,48.9164,129.5603,90.0201,64.9428,68.7203,76.0276
828,63.1274,39.5886,47.7321,60.0536,48.6485,44.1275,70.2393,44.4311,154.4393,142.8603,99.843,91.5385,90.4733,62.5004,34.9451,126.8158,74.4736,126.3613,34.6414,95.4487,96.9048,43.4314,49.3707,100.4961,98.1876,80.109,48.633,128.9909,90.6801,64.6821,69.7834,77.1203
829,63.169,40.4836,47.7531,60.1453,48.8054,44.0186,70.0791,44.3491,154.5567,142.7054,98.6365,91.8692,90.7498,62.7417,34.9476,126.8085,74.4729,126.0162,34.7814,95.7558,97.0198,43.2045,49.4749,100.5195,98.1211,80.1766,48.4006,129.0403,90.5292,64.9967,69.7101,76.815
