,ACN,ATVI,ADBE,AKAM,ADS,GOOGL,APH,ADI,AAPL,AMAT,ADSK,ADP,AVGO,CA,CSCO,CTXS,CTSH,GLW,EBAY,EA,FFIV,FB,FIS,FSLR,FISV,FLIR,GPN,HRS,INTC,IBM,INTU,JNPR,KLAC,LRCX,MA,MCHP,MU,MSFT,MSI,NTAP,NFLX,NVDA,PAYX,QCOM,RHT,CRM,STX,SWKS,SYMC,TEL,TDC,TXN,TSS,VRSN,V,WDC,WU,XRX,XLNX
270,83.9995,19.92,68.8548,61.8447,283.7394,612.0738,44.7658,51.1444,78.2511,19.0739,53.3631,77.7396,63.4952,33.2194,21.9235,62.1529,52.5868,19.6615,59.5059,29.1907,114.6758,71.0203,55.7933,58.4403,58.4825,34.9842,35.7065,74.6521,24.5259,187.2473,81.8308,26.4391,65.3468,51.7417,78.8301,46.4419,24.8485,38.1206,66.3761,39.8362,64.8157,18.5709,42.0003,76.9637,60.5196,63.3711,52.6066,37.219,20.8991,59.2674,46.6588,45.2551,30.6912,56.4075,55.8471,88.5135,16.8718,43.9472,52.9314
271,83.9231,20.2012,69.0939,61.606,285.1336,611.6747,44.9791,51.3813,75.8923,19.2732,53.7301,78.0112,63.47,33.2618,21.8188,61.5749,53.6526,19.7023,59.3605,29.3425,114.0379,71.357,55.6841,58.407,58.6212,35.1919,35.7898,74.7601,24.5453,187.9505,80.8214,26.4979,65.9148,52.8948,77.985,46.7326,24.6163,38.0718,66.6241,39.17,64.7571,18.4509,42.0522,76.9634,61.0406,63.3233,50.3589,37.0276,20.9262,58.8145,47.5457,45.5735,30.8292,56.216,56.1791,86.9148,16.856,44.2587,53.3918
272,84.0533,20.1276,68.4291,61.136,286.907,608.8115,45.2698,51.7056,75.582,19.5538,53.5422,78.5313,62.8475,32.937,21.7708,61.0685,53.5053,19.6774,58.9877,29.284,115.3044,70.0143,55.545,56.4991,58.8073,35.0969,36.2075,74.6867,24.6997,188.0726,81.827,26.2995,66.7788,53.4166,77.8944,46.6474,24.4725,37.8788,66.6565,37.993,64.1088,18.3351,42.6435,76.7889,60.3262,60.8338,49.2342,36.7414,20.6346,59.088,46.755,45.8225,30.865,55.9002,56.2839,84.7821,16.8475,44.1041,53.589
273,83.9529,20.2621,67.7977,59.6377,284.5777,605.8275,45.1771,51.6932,75.9098,19.435,52.8497,78.1375,62.9668,32.8059,21.697,60.5053,52.9533,19.3859,58.3383,29.1847,112.5456,71.7255,55.1767,55.0631,58.6161,35.0811,36.2617,74.8996,24.7887,186.7296,81.6853,26.2221,66.2271,53.1264,77.4758,46.4455,24.632,37.8339,66.3717,37.7591,62.6235,18.1085,42.4157,76.8785,59.4662,60.0613,49.9695,36.579,20.5427,58.8329,46.4958,45.7812,31.2109,55.2664,56.3733,85.108,16.755,43.468,53.1341
274,83.9222,19.9929,67.7543,60.2793,285.4208,602.6351,45.0843,51.5876,76.6702,19.2421,52.8095,77.9324,62.5929,32.6947,21.7045,60.665,52.3959,19.2965,58.0951,30.0169,112.8481,71.4696,55.1119,54.1477,58.6615,34.9858,36.2933,74.7937,24.959,187.0887,81.3182,25.7147,66.5744,53.1223,77.8488,46.2939,24.8077,38.0045,66.1934,37.5923,63.0916,18.2692,42.3282,76.8725,58.9538,61.1981,50.0612,36.3779,20.4547,58.2333,46.1755,45.7936,30.6573,54.8489,56.7328,83.8985,16.8786,43.1476,53.1401
275,82.9028,20.4343,67.7942,60.0427,284.0511,599.8912,45.0823,51.5922,76.4544,19.3347,52.1919,77.5092,62.1907,32.3197,21.7927,60.2322,51.2542,19.3019,57.6296,30.0132,111.4046,70.617,54.7318,53.75,58.4996,34.7913,36.194,74.0013,24.752,186.445,80.8726,25.4479,67.0753,53.2556,77.7652,46.2946,24.68,38.2024,64.7763,37.554,62.2412,18.269,42.2439,76.8127,58.7213,60.9657,50.4731,37.0385,20.4608,59.4557,45.5615,46.2565,30.7061,54.6457,56.5554,83.7075,16.6818,43.1512,53.1363
276,78.9252,20.8703,67.2722,59.5431,264.709,597.9622,45.2506,50.7683,76.2531,19.0827,50.9436,77.0338,63.1975,32.0127,21.6408,60.2383,50.8089,18.1473,57.1143,29.6522,108.1115,69.4355,50.2819,53.4303,57.716,34.4461,35.6676,73.5508,24.6441,173.0762,80.4601,23.8027,66.9835,52.9679,73.8087,46.3441,24.1255,38.5098,59.7554,37.0848,61.8411,17.8943,41.9362,78.0512,57.4746,58.3761,49.9343,37.0284,20.1766,54.2279,41.2318,45.555,30.4718,54.3356,52.9649,84.0284,15.7057,42.2243,52.4054
277,81.7777,21.0758,67.3413,59.4277,278.6276,590.2187,45.2521,50.3619,75.0936,18.8033,50.5525,77.4638,62.7412,31.6658,21.3928,59.5208,50.5991,18.9287,56.7529,29.8953,107.7777,68.0686,53.0104,53.9195,57.4723,34.3314,35.5814,72.9358,24.5672,183.0866,79.9781,25.5707,66.922,52.7784,76.634,46.1139,24.0061,37.8737,63.7993,37.165,61.1554,17.8202,41.7347,75.0921,57.7284,58.3374,50.3096,36.7967,20.2386,57.2104,44.7719,44.6105,30.2276,54.8111,55.1851,84.7527,15.9334,42.4845,52.074
278,82.9665,21.2235,68.3711,59.9738,284.0084,602.5682,45.6654,50.7351,75.4373,18.9706,51.3539,78.2989,63.417,31.8248,21.5165,60.7601,50.9838,19.5492,57.3771,30.1187,109.9973,67.9408,53.3361,56.2655,58.2363,34.4248,35.7654,73.4326,24.7092,185.4501,80.738,25.3042,67.646,53.222,77.5211,46.6549,23.9725,38.1421,64.8421,37.2593,60.9057,17.8964,42.2616,76.9106,58.7065,58.4525,51.4641,36.8592,20.2838,57.9538,45.7221,45.227,30.4005,50.6783,55.7934,85.2493,16.2101,42.8023,52.8362
279,83.7398,21.1659,68.8271,60.5259,286.0951,603.0476,45.8108,51.3254,75.7013,19.2533,52.1622,78.8111,63.6998,32.2548,21.6063,61.1294,51.1565,19.3291,57.7724,30.2469,110.8486,69.0069,54.0594,57.6832,58.4625,34.6649,36.3148,73.8496,24.7872,187.0622,80.6224,25.7923,68.3451,54.3371,78.6113,47.2389,24.2252,39.4135,65.7526,37.4178,60.1174,18.185,42.6127,77.4228,58.7937,58.9501,51.606,37.3944,20.5522,58.5196,46.0606,45.4617,30.8105,52.3565,56.4408,85.8881,16.3594,43.4086,55.9975
280,81.5244,20.8889,67.047,59.7222,282.6732,594.2957,44.9196,50.7339,74.9027,19.2899,51.087,77.4656,63.8809,31.6469,21.4195,61.4351,49.6957,18.7261,56.7404,29.7008,112.5383,67.5615,53.0488,65.6237,57.7621,34.3544,35.9173,73.5906,24.6912,181.0659,78.6261,25.9082,68.3539,54.2913,77.2814,46.7765,23.9567,38.7406,64.9368,36.8922,59.5963,18.5418,41.6454,76.0035,58.2507,57.5349,51.4993,37.7187,20.288,56.6771,45.0239,44.8769,27.217,51.863,55.715,83.7017,15.9132,41.7387,52.3024
281,82.7329,20.9627,68.5063,62.7404,291.2481,601.3415,45.5959,52.641,75.7791,19.8089,51.3844,78.2787,65.0449,32.2815,21.8494,62.1884,49.5244,19.4044,57.2674,30.1579,114.1038,67.4243,54.2291,71.0813,58.2845,34.5393,36.3921,74.1422,25.3757,187.0172,80.4017,26.5426,69.3122,55.7668,78.3444,47.8597,24.0937,40.1764,66.558,37.2888,61.0388,18.5783,42.9018,77.9733,58.3625,58.8715,53.1563,38.8014,20.3368,58.8025,47.8983,46.5167,30.8077,52.4222,55.574,87.5875,16.4036,43.8526,54.772
282,79.8121,15.3774,63.8834,50.0362,276.5725,500.0252,41.0904,39.7806,62.3679,18.8512,34.7622,55.2262,47.5213,26.4981,16.1988,56.1277,39.9591,18.7979,50.381,26.9421,93.0362,57.6898,48.9297,69.7337,42.5477,29.7336,32.2254,68.9734,17.5768,182.0791,69.1413,24.7754,63.2313,51.5726,79.0423,34.679,16.6086,36.2953,62.7921,31.8024,49.855,15.2634,38.501,46.4298,54.2808,55.761,45.3481,35.5219,17.4581,58.2971,46.2211,30.4553,27.7266,40.6338,55.7405,79.9299,15.5025,41.4804,48.5856
283,82.268,20.5996,65.5166,59.5667,282.0427,580.4059,46.3855,53.3463,76.9116,20.0927,49.7497,76.5824,63.1462,30.7138,21.557,61.0757,48.8008,19.5318,56.5461,29.145,108.3703,64.4781,53.3716,72.902,56.7379,35.1683,35.9414,72.8598,25.1311,188.3684,78.7638,25.8326,69.761,56.1741,76.7233,47.4242,23.7413,40.3013,66.1291,36.5108,54.4189,18.4549,42.4402,77.8055,57.0913,56.5242,52.641,37.396,18.764,59.6579,47.8411,46.5441,30.2816,52.2743,55.282,87.5994,16.3903,43.7742,54.5702
284,83.3578,20.6019,65.8737,58.2785,278.7038,579.9948,46.4108,53.716,80.1817,20.2623,49.9824,76.7923,64.0802,30.93,22.0975,61.0495,48.7225,20.0797,56.4251,29.3042,109.1685,65.0062,53.1005,72.1012,56.3495,35.225,35.3944,73.1655,25.4701,193.2673,78.718,26.1635,69.7544,56.5744,75.9903,47.7194,24.0855,40.2971,66.1726,36.9282,53.317,18.4912,42.3632,78.3905,57.5423,56.7016,54.7723,37.8583,19.141,60.0193,48.0605,46.6592,30.0448,52.4486,54.9788,89.3566,16.4226,43.9664,54.964
285,83.2533,20.5852,64.472,57.9162,274.4536,574.715,45.9824,52.9723,77.7095,20.0705,49.2852,75.9422,63.12,30.826,22.454,58.5325,48.9968,20.461,55.6455,28.7244,105.264,62.0959,52.7379,69.6318,55.8516,35.047,34.2783,72.5539,25.497,192.9923,78.1064,25.8184,69.3848,55.654,74.2921,47.6533,23.2164,39.8279,65.6292,37.0796,53.1183,18.3133,42.2532,78.7123,56.6416,55.7819,55.8372,37.0333,18.8657,59.3285,48.0629,46.462,29.7708,53.0394,54.3261,89.8751,16.0856,43.6277,54.4987
286,76.7095,20.1509,64.0769,57.6047,269.6563,551.4388,45.3109,52.4703,76.2789,19.6648,47.9992,76.133,62.5838,30.58,21.98,57.3516,47.73,20.421,54.4127,28.1955,105.8968,59.6131,52.1183,68.2899,55.6191,34.6689,34.9339,71.9842,25.3383,189.2972,77.3459,25.4868,67.8702,54.5487,72.7996,46.327,21.9971,39.2719,64.3354,36.473,51.9416,17.7588,42.2238,78.9551,55.0778,54.858,54.7872,36.779,19.1554,58.7817,47.6219,45.8921,29.8208,53.0129,53.0354,89.2642,16.2379,43.4472,53.1813
287,79.0269,20.4073,65.0058,58.5068,275.7555,563.7842,45.883,52.9144,76.7078,20.144,48.5131,77.0248,64.1457,30.9059,22.4157,57.9706,49.9606,20.6367,55.2654,28.6147,105.783,60.894,52.8822,69.4684,56.0289,35.2319,35.1146,72.0759,25.6287,190.9308,77.8972,25.6671,68.9349,54.8671,73.1808,46.9959,22.0269,40.3614,64.4368,36.438,51.6594,17.9372,42.5692,79.1762,52.8349,56.1859,55.157,36.9913,19.741,59.6295,48.4174,46.8743,30.2156,53.5821,53.3223,89.9988,16.28,44.2726,54.0377
288,79.2863,20.4509,65.5944,58.3934,272.8061,561.561,45.828,53.1815,76.8134,20.5503,49.2757,77.2935,64.6952,30.9896,22.4897,57.3544,50.3931,20.895,55.5094,28.9985,106.7349,60.7201,53.4363,69.745,56.8509,35.9293,35.5506,73.2598,25.8867,192.7186,77.8849,25.8098,69.3171,55.031,74.4625,47.7114,23.3415,41.1673,64.4797,36.7505,50.8589,17.9395,42.6566,79.1532,52.8829,57.1918,56.1047,37.6492,19.8504,60.3375,49.0379,47.1724,30.3405,53.8692,53.7061,91.6338,16.3738,45.1473,54.3335
289,79.3674,20.5092,65.8989,59.3229,271.293,567.9796,45.8968,53.8299,77.0449,20.4676,49.6442,77.197,64.8788,31.396,22.9282,58.055,51.4119,20.9954,55.9124,29.1461,109.4861,61.7968,53.7718,70.7425,56.9984,36.4614,35.9319,73.5727,25.8827,194.271,78.3703,26.3626,69.6366,55.2936,74.8042,47.8369,24.8409,41.3651,64.6487,36.9556,51.416,18.6363,42.2568,79.8701,53.7125,58.5059,57.0005,37.4673,20.072,60.2879,48.2263,47.5202,30.2306,54.0329,53.9542,93.2738,16.6236,45.3285,54.6532
290,79.7118,20.8352,65.5826,58.5918,272.0374,567.496,46.8211,54.0081,77.4095,20.7319,49.7553,77.639,64.5281,31.6883,22.9242,58.813,52.2732,21.3135,55.676,29.1565,109.1237,63.0554,54.1106,71.8304,57.6276,36.7109,35.9968,74.7978,25.8034,199.1877,78.8157,26.3896,70.6483,56.7241,74.8869,47.9895,24.2401,41.342,65.1587,37.5086,51.9086,18.553,42.6756,80.0395,53.2491,58.2702,57.0532,37.4658,20.0028,61.6105,48.7985,47.667,30.3881,53.2401,53.6666,93.6642,16.785,46.0754,54.7172
291,78.9986,20.3853,63.0747,56.8401,268.0626,576.9989,46.7344,54.1073,77.1442,20.9533,48.5558,77.4225,64.3391,31.6637,23.1327,57.4366,51.4605,21.5985,54.7392,28.8975,107.2462,60.7128,54.1619,69.6388,57.8052,36.9833,35.7153,74.2941,26.332,192.8471,78.4432,26.7067,71.3102,58.0583,74.758,51.1194,24.1447,40.965,65.1356,37.538,50.8391,18.8745,42.6854,80.7697,51.7797,56.3542,57.0911,37.7497,20.0265,61.468,48.7841,47.6818,30.1825,52.0124,53.6671,93.7071,16.5859,46.7948,54.652
292,78.8522,20.2219,61.8276,54.7826,265.4066,555.5185,46.8707,53.2582,76.248,20.4814,47.3467,76.3106,61.6179,31.2303,22.8241,56.3031,50.6813,21.4038,54.9312,28.7473,104.7105,57.9462,53.5097,70.5733,57.5905,36.7557,34.3703,79.9853,26.3756,192.6775,78.1837,26.796,69.8092,56.4176,72.8389,47.5214,23.5397,40.1333,64.7511,37.7921,48.9081,18.3166,41.9259,79.3331,52.7349,54.9925,56.7974,36.279,20.1917,61.2661,48.2137,46.7848,30.0386,50.9633,52.2914,91.9143,16.4608,46.5491,53.5025
293,78.5624,19.5602,60.2857,53.9835,253.3239,539.9398,45.9004,53.3618,75.048,20.0528,46.7747,75.3586,60.3789,31.1258,22.943,55.5515,49.1317,21.1651,53.3022,28.3594,105.3189,56.5658,52.7875,68.6733,56.5203,35.6294,33.0911,71.6316,26.5859,194.0532,75.2904,25.4711,68.7359,55.072,71.1073,47.0632,21.9529,39.9882,64.3979,36.6693,48.495,18.2615,41.2027,78.4414,50.1402,54.2355,55.1514,35.7411,20.361,59.154,48.3046,46.4684,29.6125,50.6456,50.8469,90.0664,16.0375,45.6908,52.8865
294,78.4448,19.7104,61.5228,54.3472,256.6181,554.5533,45.7668,53.7889,74.7053,19.9238,47.0552,75.546,60.4206,31.3208,22.858,55.99,48.883,21.0875,54.731,28.6932,106.8789,58.0448,52.7117,71.9238,56.7604,34.9244,33.3046,71.1815,26.8375,193.4158,74.8642,25.2617,68.1165,54.5874,71.5915,47.49,22.0261,39.696,64.8696,36.7713,49.4055,18.7534,41.3188,78.4736,50.0737,54.6454,55.4768,35.9255,20.6434,59.0204,45.1085,46.697,29.82,50.7132,50.9462,90.6903,16.0536,45.9869,53.0758
295,77.9471,19.8264,62.7562,54.8623,261.5465,561.7182,46.3343,54.1667,75.2797,19.949,48.0577,75.6066,62.0245,31.2515,23.1113,56.7542,49.3244,21.1267,55.4318,27.95,108.6384,60.7958,52.8037,72.9182,56.8386,35.286,33.5444,71.9594,26.8776,195.5599,74.768,25.287,68.5132,55.3772,72.789,48.1189,22.5845,40.2681,65.2319,37.4356,49.8239,18.9008,41.1459,79.5425,51.394,56.2969,55.5451,36.7359,20.6342,59.6626,46.122,47.0651,30.2163,51.1898,51.4415,90.4716,16.3523,45.9442,53.2862
296,77.2723,19.4752,62.009,53.5638,257.3806,552.0137,45.7408,53.1009,75.2846,19.4147,46.7253,76.3716,60.6264,30.6306,22.7759,55.8104,48.4624,20.8678,54.5598,27.4471,105.7689,60.7605,51.9295,70.6264,56.2569,34.7803,33.142,70.3239,26.6363,197.2887,74.0514,25.0092,67.3153,53.7704,71.4163,47.4101,22.1091,39.7503,64.2297,37.1009,48.8993,18.5949,41.0223,78.6994,50.1222,54.8734,54.5875,35.8972,20.5046,59.1555,45.8368,46.0855,29.5491,50.5818,50.4314,89.5,16.182,45.3405,52.6099
297,76.9391,19.1494,60.8686,52.571,249.3878,540.9171,45.4029,52.4165,74.271,19.2289,45.1136,74.1977,59.0884,29.712,22.6317,54.782,47.7072,20.4269,53.8868,26.8907,103.7648,58.9978,51.3844,68.6491,55.3245,34.2246,33.0734,70.0063,26.32,196.8334,72.9613,24.5554,66.1274,53.111,69.4501,46.5549,21.4368,39.3775,63.8299,36.1507,47.021,18.2045,40.1455,78.179,49.7607,53.5452,53.6078,35.2098,20.0932,59.2173,45.0675,45.185,29.0227,49.3815,49.3159,88.0335,15.9318,44.475,51.7333
298,77.8278,19.1914,61.1296,53.0414,249.9347,546.6549,45.4787,52.443,74.2505,19.0912,45.7829,73.9396,58.9352,29.5926,22.7765,54.805,48.2365,20.4499,53.8028,27.1288,107.4772,59.2721,51.501,68.0595,55.4131,34.45,33.0007,69.4126,26.4756,197.4909,73.381,24.6876,65.8983,52.6527,70.9632,46.5736,21.7947,39.1532,63.6192,36.543,47.1966,18.2555,40.1856,78.7925,49.8072,53.8468,54.7855,35.3204,20.457,59.0298,45.124,45.3022,28.7081,49.3418,50.0693,90.5785,15.8044,45.1922,51.727
299,78.3197,19.0427,61.4809,52.8881,255.6209,541.8277,45.656,52.7733,73.7681,18.6674,46.1478,74.5635,58.4062,29.7247,22.8153,54.5495,48.5468,20.4554,53.4458,27.3449,106.6211,57.9045,52.0111,65.7821,55.9074,34.7866,33.1805,69.8101,26.7865,196.6083,73.4553,24.6193,65.7652,51.862,71.6126,46.8573,21.9832,39.5693,63.3166,36.948,45.8919,18.3459,40.4453,79.4432,49.6471,54.3853,54.4168,35.5276,20.6225,59.3844,45.9799,45.5979,28.8324,49.2766,50.6599,89.2619,15.7337,45.0563,51.3545
300,79.3268,19.3413,62.7919,54.1601,261.8413,554.2491,46.4875,51.9711,74.7267,18.6821,47.2304,75.1989,60.1196,30.2094,23.0405,55.7745,49.8235,20.74,54.5013,27.44,107.8461,58.9811,52.5268,66.8093,56.9795,35.1947,33.8765,71.1285,29.6434,196.0367,74.0762,25.0563,64.9382,52.7429,73.3859,46.2895,22.3418,40.596,62.8731,36.1252,46.9208,18.3822,40.8403,79.9579,50.3777,55.4826,55.4466,35.4844,20.6897,60.3765,46.8796,44.9972,29.2588,50.4894,52.0022,89.9253,15.9137,45.8135,51.3862
301,78.7759,19.6531,63.7874,54.3618,250.4408,546.0235,46.9077,52.8098,74.8784,19.1695,48.3125,76.0957,60.8109,30.3337,23.0969,55.9204,49.6603,20.9729,54.9214,27.5269,107.9427,59.4441,52.6984,67.847,57.4769,35.625,34.0217,72.0597,27.024,190.0155,74.2159,25.1591,66.1464,52.7071,74.2639,47.2043,23.6189,39.946,62.8725,35.8516,48.8222,18.5674,40.9831,80.9776,50.4731,55.9065,55.6192,36.1337,20.6998,60.9706,46.908,45.7531,29.4532,50.6429,52.363,90.7101,15.2549,45.559,52.1119
302,79.3846,19.7316,64.1281,54.3486,243.6789,538.7224,47.1837,52.891,75.6146,19.0639,48.5052,76.0962,61.7356,30.5501,23.4428,56.3848,49.0901,21.0419,54.8133,27.9829,108.3015,60.3651,52.4993,68.3799,57.2269,36.2116,33.8754,72.3568,26.9114,192.0692,74.026,25.3923,66.3349,52.5108,74.3448,47.5441,24.9899,40.0145,62.5353,35.9259,50.115,18.6415,40.8786,80.8917,50.834,56.0931,55.6654,36.8221,20.8208,61.1732,47.5048,46.0577,29.0508,50.63,52.2388,91.6759,15.4444,45.8807,53.0622
303,79.7155,19.8006,64.4249,54.9675,242.2665,544.1098,47.3644,53.2071,75.7046,19.3812,48.9921,76.2909,63.2143,30.5479,23.5182,57.6367,49.1925,21.2327,55.2762,28.0283,109.4998,62.964,52.5435,70.8045,57.1882,36.9498,33.8833,72.9009,26.7898,192.1265,75.108,25.8565,66.7495,53.1978,74.5,47.88,26.5739,39.9753,63.0515,36.1498,53.0472,19.3133,40.9807,80.862,50.9493,56.9358,56.7753,38.0452,20.7036,61.3782,47.5825,46.499,29.2977,51.0123,52.5148,92.1417,15.6449,46.0314,52.5339
304,79.3684,19.6565,64.3477,53.8967,243.6075,541.9535,47.5738,53.298,77.152,19.3337,48.2921,76.3142,64.3065,30.5429,23.4334,56.5344,49.0467,21.1647,54.9661,28.1026,108.2873,62.2334,53.1399,71.032,56.7763,36.8769,33.5863,72.7953,26.8095,191.271,74.3886,24.8764,66.7384,52.5434,73.4635,48.0028,26.6292,39.6728,63.3624,35.7528,51.2546,19.0415,40.9858,80.1427,50.1431,55.6952,54.3225,41.2959,20.5529,60.6274,46.5292,46.6772,28.7831,50.1785,52.2063,90.5523,15.7168,48.0387,52.381
305,78.4823,19.5659,63.3821,53.3845,240.4128,535.4678,48.1009,53.9417,80.912,19.4329,47.6679,76.6331,64.7064,30.5949,23.3874,60.3956,49.3291,21.2094,54.8652,28.1023,106.7929,61.8059,52.6821,70.4259,56.7229,37.1592,33.141,72.2311,26.8313,190.7845,74.3841,25.187,67.4799,57.6482,74.186,50.1149,26.1369,40.0214,63.2451,35.9343,49.0236,19.3157,40.9812,78.0706,49.767,54.5196,54.0262,42.063,20.6258,60.3593,46.1922,48.5746,29.2938,49.3187,52.1728,89.9284,15.7583,47.9453,47.8278
306,78.6495,19.4303,62.2094,52.1915,238.185,526.1454,47.3938,51.8422,81.2084,18.7467,47.3145,75.9692,62.8338,30.203,23.0235,62.0167,48.9963,20.8344,53.7665,28.1275,103.7781,58.4078,52.0363,69.2901,56.1558,35.8652,33.0351,71.6101,26.3234,190.1479,75.7973,24.665,63.3615,56.9588,71.407,47.6787,25.3669,40.2044,62.463,35.1811,47.0879,18.902,40.5887,77.5855,48.5133,53.0669,52.9151,41.4429,20.3351,59.7395,45.1168,46.6559,29.8956,47.6859,50.1851,88.245,15.6248,47.3042,47.6704
307,78.5534,19.2406,60.5229,51.4126,234.6509,518.584,47.2355,50.8525,83.8702,18.6057,46.9307,75.6392,61.1461,29.7883,22.9756,58.7509,48.4698,20.8757,53.4268,28.0843,101.573,56.2617,51.8875,66.1614,56.4342,34.0836,32.6825,71.4288,26.2388,193.0119,74.9453,24.1867,63.0596,56.2542,71.1874,46.9705,24.8417,40.7935,62.8098,34.8437,44.3083,18.6813,40.5119,77.9969,48.0769,49.7338,52.447,41.3418,20.1277,58.501,44.7471,45.7685,29.9126,47.0725,50.1212,87.7511,15.606,47.4688,46.9934
308,79.4093,19.5366,60.5861,51.4559,237.89,532.9949,47.4928,51.1021,85.867,18.9797,47.312,76.7434,60.568,30.0325,23.1531,58.6445,47.9722,20.9344,53.9396,27.9772,103.9479,57.3493,52.5418,65.9286,57.3941,33.9179,32.8133,72.6169,26.5094,195.1841,75.2825,24.2986,64.3892,56.6234,71.9538,47.2329,24.9438,40.6512,63.2815,35.5537,45.5998,18.6699,40.9351,78.7782,48.4341,50.0358,53.3547,41.2617,20.2091,58.3994,45.2281,46.0089,30.7103,47.1579,50.7477,87.5276,15.8212,48.2551,47.2906
309,80.031,19.8486,61.4756,52.7425,240.2979,532.8349,47.5961,51.1227,84.8733,18.9499,47.7287,77.6248,62.9225,30.0885,23.0689,58.8026,47.9064,20.8529,51.752,28.2195,105.199,58.7506,53.287,66.78,60.0085,34.0073,33.1501,73.2757,26.5932,196.233,75.5254,24.6239,66.1124,57.5719,72.8427,47.4312,25.7815,40.3366,63.5168,35.5602,45.1639,18.5194,41.4512,78.5683,48.5212,50.903,52.8178,41.1342,20.1705,58.9241,45.2686,45.6858,31.5057,47.1117,50.9719,88.9407,15.8041,48.1267,47.2411
310,80.1085,20.0027,62.5558,54.6675,240.4306,536.4606,48.1153,51.0717,84.6472,19.1766,48.4332,77.7742,64.0206,30.2795,23.0385,59.6061,48.494,21.0751,52.1199,28.7376,106.3199,61.4056,53.3339,68.2771,60.6817,34.491,33.33,73.6298,26.4984,194.1777,76.1189,24.98,63.4033,57.5304,75.267,46.9407,26.3686,40.07,61.7095,35.7373,48.1618,18.6114,41.5303,79.0857,49.0708,52.6012,50.7196,41.4075,20.171,59.2296,45.6867,45.4949,31.9342,47.5263,51.5004,82.9209,15.9195,48.4509,46.9315
311,79.6557,20.0619,62.0921,54.6796,239.8476,536.5529,47.9867,51.4258,84.6247,18.9872,47.9231,77.7939,64.2372,30.0611,22.9899,59.4128,49.2252,21.0361,52.1909,28.6227,104.5682,60.7845,54.2523,68.3238,61.4201,34.9377,33.3901,73.5772,26.502,191.9243,75.632,24.8815,63.2008,57.5142,73.5127,46.8423,26.382,40.5223,64.9083,35.686,48.4444,18.4718,41.5006,78.9888,48.7572,52.7336,51.0947,41.4344,20.3078,59.1836,45.3649,45.7756,32.3171,48.2572,51.2165,83.484,16.2954,48.2366,46.5653
312,81.8827,19.4918,61.514,53.6977,238.9097,532.3044,48.0617,51.202,85.3225,18.9531,47.5819,77.6367,64.1803,29.6872,22.9145,59.1437,49.2261,20.8488,52.0636,28.6456,103.6413,60.7472,54.5501,68.0505,61.4363,34.9165,33.2972,73.307,26.1447,190.8377,75.3835,24.7471,62.7362,57.0697,74.2518,46.6092,26.5678,39.4351,66.3596,35.7288,48.8203,18.6291,41.4113,82.3235,49.1898,53.427,50.269,41.842,20.1206,59.0514,44.5735,45.665,32.5844,48.1695,51.5256,83.8046,16.2602,47.8988,46.3529
313,80.1956,19.329,60.5655,53.0694,239.9843,533.1582,48.2504,51.4234,85.966,19.0318,47.5755,78.7344,67.1949,30.0364,23.069,59.6097,49.675,20.8325,51.6809,29.3114,103.8959,59.8442,54.568,68.3885,62.5639,34.9279,33.5026,74.6083,26.6069,193.5218,76.3916,24.8552,64.6147,57.3975,75.7004,46.7414,26.9359,39.7899,66.6867,35.3316,47.9079,18.5112,41.3437,80.4112,49.5722,52.5761,50.9655,41.5564,20.3653,60.0023,44.6031,46.1873,32.7321,47.9914,52.2428,84.9656,16.2929,47.3865,46.281
314,78.2123,20.5969,58.1224,51.6117,233.3922,515.6307,47.5647,50.5516,84.5499,18.8666,46.5777,77.1276,66.9559,29.3867,22.7085,59.4804,46.8633,20.7807,50.2782,32.9802,100.9897,57.2521,53.6414,64.3538,61.476,33.8184,33.5819,74.4727,26.3337,188.9869,74.1158,24.5379,62.6301,56.5689,73.6228,46.4716,26.4155,38.9983,66.848,33.8922,45.725,18.2303,40.388,79.1401,48.5222,50.0932,49.7821,40.6604,20.1552,58.0882,43.8626,45.4271,32.1966,47.1888,51.8824,83.4492,16.1356,47.2125,45.9505
315,78.7368,20.986,59.5552,52.2738,236.3748,522.1127,47.8346,51.4485,84.5175,19.4665,47.0749,77.8567,68.0953,29.7455,22.9987,60.799,48.1527,20.9369,50.5805,34.4284,101.7821,57.6041,53.6483,64.7902,61.7559,34.0801,34.3048,74.9736,26.3625,189.1241,74.7814,24.7938,63.0287,57.2996,74.5871,47.1904,26.9856,39.597,67.4969,33.8941,46.3923,18.5743,40.6327,79.6396,48.6435,50.5724,49.7572,41.7729,20.2831,58.55,39.4971,46.1578,32.4052,47.9168,52.6736,84.2674,16.3821,47.6014,46.8105
316,78.5048,20.7132,59.0715,52.684,235.2081,521.4006,47.7455,52.1246,83.2767,19.2852,46.649,77.9182,67.2063,29.3414,23.0044,60.4568,47.7018,21.5182,50.5721,34.9051,101.9854,56.9869,53.9746,63.312,61.095,34.1601,34.3543,74.6014,26.2964,190.0839,74.7336,24.5258,62.698,57.1174,74.1444,47.0449,26.7673,39.5671,67.0977,34.1859,46.3194,17.9898,42.9835,79.3326,49.0229,50.1755,49.1226,41.1915,20.8797,58.0386,39.6809,45.8119,32.0679,47.8113,52.6281,81.6887,16.3037,47.3347,46.5411
