,MMM,AYI,ALK,AAL,AME,ARNC,BA,CHRW,CAT,CTAS,CSX,CMI,DE,DAL,DOV,DNB,ETN,EMR,EFX,EXPD,FAST,FDX,FLS,FLR,FBHS,GD,GE,GWW,HON,ITW,IR,JBHT,JEC,JCI,KSU,LLL,LMT,MAS,NLSN,NSC,NOC,PCAR,PH,PNR,PWR,RTN,RSG,RHI,ROK,COL,ROP,R,LUV,SRCL,TXT,TDG,UNP,UAL,UPS,URI,UTX,VRSK,WM,XYL
315,141.3369,120.7635,47.5293,37.9234,53.2317,40.0323,130.7012,58.4173,104.7239,59.7635,28.3111,151.379,94.2867,38.0876,86.2895,106.8056,72.3429,67.2724,71.0267,43.6528,48.4526,136.7892,75.4723,75.5637,39.1772,112.0139,26.4896,252.2755,93.1464,86.3689,59.0459,76.4328,56.708,43.2678,99.7782,115.3275,164.3925,19.9087,46.9766,95.5823,121.3113,63.1364,125.0045,75.6068,34.2737,97.6032,35.1669,45.259,119.1477,79.1422,140.6043,83.0357,24.444,114.4043,39.071,181.2068,94.4343,40.8427,99.1637,94.0571,117.3873,60.2445,44.1261,37.4272
316,140.9481,118.5644,47.121,38.2586,52.8986,39.786,130.8043,58.2816,104.8821,59.5483,28.527,149.701,94.212,37.4318,84.9472,106.544,71.5333,66.9273,70.9595,43.1758,47.8904,136.8438,74.4732,74.8697,39.1967,112.298,26.3895,250.7447,92.6778,85.9506,58.0798,75.605,56.2195,43.4577,99.2699,114.4681,164.6671,19.852,46.9235,95.313,120.6774,62.5792,123.8162,74.7309,33.4739,97.1943,34.9897,44.5426,117.4226,78.8401,138.8286,82.0189,24.2625,113.8695,38.4296,180.3849,94.3894,40.0938,99.5603,92.7662,116.7692,60.6036,43.8338,37.0231
317,142.6586,122.1408,48.6746,39.1069,53.4146,41.2273,132.5883,58.9643,106.1634,60.4076,29.0285,152.614,93.8483,38.3141,87.0142,108.2266,73.0033,68.1278,71.6089,43.869,49.1311,139.7729,76.6549,76.434,40.4452,114.3331,26.7331,254.1349,94.1747,87.1822,59.0841,76.7125,56.2287,44.7656,102.1292,115.8271,166.7075,20.5068,47.245,96.6142,122.0708,63.6486,126.2969,75.9382,33.7606,98.2419,35.1545,45.4739,121.0054,79.7764,140.9682,84.4312,24.834,114.3676,39.4721,179.9418,95.6439,41.3396,101.1085,96.5888,118.5028,61.3601,44.1322,37.9049
318,142.7452,122.5979,48.9614,39.4127,53.549,41.449,133.5194,59.0108,109.9845,62.4021,29.4536,153.9288,93.501,38.8194,86.7355,113.1665,73.4948,69.0044,71.2497,45.7107,48.3436,140.3507,76.6197,77.0819,40.1306,115.5084,26.9034,254.1075,94.3761,89.3011,59.5222,77.2254,56.162,45.1519,102.6689,124.6176,167.4845,20.8152,47.3864,97.6448,123.0274,63.5754,126.2335,76.3766,33.9844,99.3851,35.251,45.5417,121.0876,79.9266,141.2723,84.5517,25.9859,114.1636,40.0583,184.059,96.4989,41.9885,102.3884,98.5858,118.9374,60.9294,44.064,38.0319
319,141.8821,121.3774,48.6516,38.8926,52.9104,41.5342,133.3241,58.7283,106.5581,60.4712,29.3928,152.5545,91.7875,38.4321,86.5248,105.8609,72.9307,67.474,70.8265,44.5969,48.2513,139.4078,75.6172,76.1162,39.0704,115.1404,26.8218,253.6293,93.2843,86.4119,58.7028,77.1407,54.8586,44.88,101.3193,121.6885,165.8924,20.3237,47.573,97.337,122.2518,62.3199,125.5718,75.5122,33.6726,98.0607,35.1279,45.0311,120.3752,78.9553,140.3559,83.1295,24.8788,113.5784,39.6892,183.5653,96.1372,41.826,116.809,97.3722,117.7963,60.9737,44.0834,37.738
320,140.8252,119.4684,47.6518,38.125,52.1399,39.8506,131.5274,58.6811,105.0461,60.036,29.0333,149.3207,91.1705,37.8744,85.4854,104.1719,72.1586,66.4547,70.5043,45.2747,48.0023,138.6277,73.9404,74.1574,37.8232,113.6558,26.5605,252.2391,91.4016,85.5458,57.0974,76.7596,53.2971,44.3019,99.1009,116.3771,163.9067,20.1741,46.2829,96.3678,119.9318,60.9942,122.5225,73.6369,32.8937,96.2902,34.6849,44.4194,118.95,77.6108,138.5419,81.7751,24.744,112.5785,39.2024,183.3936,95.6593,40.8145,100.6263,93.3926,116.0606,60.1228,43.9904,37.2574
321,140.6404,120.5987,47.64,38.2704,52.5243,40.0926,130.8437,58.7234,105.5702,60.1845,29.1454,149.1322,91.4513,37.7242,86.2355,103.2751,72.1194,66.5142,70.3367,46.3374,47.9545,138.5934,73.9642,73.3373,38.1252,113.2659,26.5675,252.7966,91.0622,85.591,57.245,76.744,53.4517,44.4908,102.4438,115.7698,162.5525,20.7522,46.4147,96.9373,118.907,61.0188,122.8491,73.2977,32.786,95.5236,34.7076,44.3525,119.6432,77.1033,138.7251,82.2227,24.5869,112.3298,39.0144,182.3562,97.1664,40.3092,101.0715,94.9242,114.9383,60.4657,43.7534,36.8713
322,141.5315,122.0087,48.514,38.8056,52.6471,40.4701,131.4632,59.3519,105.1483,61.065,29.263,150.1667,89.2277,38.3915,86.7801,104.5229,68.2458,66.6975,70.6255,46.3708,48.7291,138.418,74.8981,73.7235,39.0351,114.44,26.6006,255.1916,91.622,86.0455,57.957,77.5647,53.3199,45.1191,104.282,114.51,162.4196,21.0431,47.1692,97.4833,119.3852,61.9827,123.5628,74.1677,32.9128,95.4993,34.803,44.785,121.1261,77.4846,139.6122,83.3359,25.0482,112.6994,39.326,185.9134,97.6426,41.2772,101.2949,96.3913,115.0535,61.2382,43.7555,37.5531
323,140.5741,120.4734,48.3158,38.4582,51.7195,39.4822,130.0043,59.0628,102.4609,60.6692,29.1431,147.9549,90.2339,37.9602,85.2139,103.3585,72.0497,65.6366,69.6166,45.6774,47.8135,137.945,73.5946,73.1286,38.9046,113.3691,26.3407,254.834,90.6243,85.3936,57.1017,76.8834,52.8853,44.8494,104.5858,114.5261,160.8832,20.9217,47.0058,97.8749,118.0647,61.5233,121.5633,73.2045,32.7843,95.2635,34.6653,44.1518,118.9915,76.341,138.4918,82.6941,25.016,111.9336,38.3543,183.4679,97.1287,40.5801,100.6232,96.2749,113.4565,60.7714,43.5009,37.296
324,140.6601,122.0956,48.0047,38.4399,52.0785,39.4014,130.8983,59.2562,102.419,61.1348,29.5741,148.374,89.8196,38.2671,85.9179,104.0046,72.8105,65.5716,69.5647,45.4613,48.0192,139.008,73.8266,73.8084,39.1902,114.2853,26.4487,251.7024,91.1606,85.6267,57.1173,76.6837,52.9487,44.6839,106.187,114.821,161.5739,20.8407,47.3165,98.6526,118.4494,62.0585,122.1382,73.7931,32.757,95.5274,34.6756,44.5905,119.3603,76.4803,139.6617,82.8625,25.1136,112.0754,38.1107,184.6613,97.6986,41.4525,101.453,97.5605,114.6205,60.9884,43.5095,37.9583
325,140.5291,123.3551,48.4872,38.644,52.4084,39.6723,132.0624,59.5053,103.3068,61.5305,29.5434,148.8731,90.1593,38.6233,86.2623,105.0898,73.4876,66.1708,69.5417,45.6504,48.1295,139.1786,73.9913,74.0901,39.8702,114.8994,26.4868,252.3039,91.447,86.004,57.3537,77.2354,53.0228,44.8917,106.5196,120.6018,161.8869,21.0063,47.6719,99.1391,118.4923,62.3847,122.5684,74.2435,32.9773,96.065,34.8404,45.0604,120.3112,76.5933,140.7358,82.6626,25.2551,112.1331,38.1522,187.0404,97.6561,41.8926,101.585,98.5921,115.0637,60.8946,43.4964,37.9963
326,140.9274,126.0819,48.9708,39.1179,52.4376,40.3227,134.0348,59.5881,103.9201,61.6237,29.4565,149.8116,89.9074,39.1782,86.815,105.0038,73.5374,66.472,69.57,45.8178,48.4216,141.1423,74.3532,74.142,40.3337,115.5096,26.5032,252.6287,91.9308,86.3328,58.0624,77.1406,53.4202,45.2009,107.2986,117.4516,162.5244,21.375,47.7126,99.5199,119.4803,62.8306,122.8512,74.639,33.2603,96.923,34.8823,45.2472,121.0108,76.7206,141.2178,83.7482,25.6901,112.4897,38.5746,186.2952,98.2029,43.6965,102.5687,99.4419,115.5149,60.8396,43.3714,38.364
327,141.4048,128.0266,49.6859,39.5583,52.7813,40.6596,133.8211,59.2613,103.9252,61.7469,29.3815,152.5387,90.8458,39.4624,87.6642,106.1424,74.392,66.8611,70.1942,45.6299,48.5999,142.3255,74.756,75.1901,40.6035,116.036,26.5637,253.4816,92.3777,86.8588,59.0362,76.9733,54.3229,45.7091,108.1869,118.056,162.5804,21.314,47.9665,99.8195,119.8088,64.1022,124.9045,75.4463,33.6623,96.7267,35.0544,45.6594,122.2904,77.0667,142.2958,84.2743,25.8653,112.8038,38.9631,186.6712,98.6095,43.5415,103.1665,101.44,117.1776,60.963,43.49,39.271
328,141.4047,125.2139,49.3406,39.8094,52.9905,40.1466,134.6491,59.6799,103.277,62.0007,29.6089,152.9927,91.0145,40.1279,87.1127,104.633,75.0018,66.8803,70.5724,45.8241,48.5993,143.2066,74.3659,75.3914,40.1312,117.2818,26.6328,254.2753,92.5984,86.7386,59.662,77.57,54.7417,45.9552,107.9168,118.9831,162.8053,21.3365,47.9267,100.3142,120.412,63.9017,124.7089,74.9063,34.0526,96.9874,35.1628,45.8301,121.6802,77.8984,141.6896,85.4395,26.2515,113.1946,39.1625,188.0229,98.5123,44.6021,103.5512,100.8627,116.129,60.8447,44.2399,38.3191
329,141.9212,125.2029,49.5804,39.9253,52.9138,40.3919,134.8625,59.8337,103.2069,62.034,29.5429,152.2648,90.8585,40.0847,86.9297,104.3857,73.9654,66.5822,70.2376,45.3597,48.6655,143.9792,74.1445,75.3099,40.022,117.8539,26.6711,255.6991,92.6683,86.6209,59.6311,77.6804,54.6977,45.5988,107.3909,119.9348,162.5972,21.3082,47.9543,100.8255,119.8585,63.4113,124.3067,74.293,34.1346,96.7816,35.2877,45.9601,120.4119,78.5056,141.3777,86.385,26.3589,112.4795,39.1811,187.5175,98.7062,44.5937,103.8412,101.0073,116.2454,60.7053,44.27,36.8895
330,142.9857,125.311,49.3187,41.1819,53.0865,40.7213,135.775,60.0492,102.0684,62.1115,29.4391,152.901,92.1261,40.1472,87.0827,103.8889,73.6892,66.7992,70.7562,45.6509,48.9079,145.5095,74.0591,75.4483,39.9657,118.5429,26.9992,260.3902,93.1076,87.6737,60.299,77.7207,55.1032,45.8468,107.4646,121.3554,163.4673,21.2774,48.1119,100.752,121.8978,63.4099,125.0054,74.5532,33.8961,98.0378,35.4094,45.7368,121.248,79.6481,141.691,86.7647,26.5334,114.1534,39.1685,188.6566,99.7334,44.4869,104.1646,102.2048,116.557,59.4585,44.7082,37.2241
331,142.4027,125.1097,49.9003,40.8261,52.9664,41.2831,135.5527,59.6953,103.3438,62.2686,29.519,152.9828,91.3812,40.4998,87.4804,103.0124,73.5094,67.0278,70.5957,45.7416,49.1359,144.5224,73.7997,75.3333,40.0085,118.1347,26.7502,259.7285,93.3302,87.0363,59.7198,77.4222,55.3489,45.7778,106.9828,121.3058,163.8951,21.3492,47.9855,100.7785,121.7921,63.1073,126.6102,74.729,33.5096,97.8534,35.4164,45.4852,122.2427,79.1399,141.4354,86.947,26.5587,114.3318,39.2017,189.249,99.4936,46.2844,105.334,101.0002,117.0612,59.4698,44.7385,37.4324
332,142.7979,124.9635,50.0108,41.5572,52.9353,40.9255,136.0189,59.7072,104.0706,62.1603,29.0962,153.0313,90.8786,41.0471,86.9013,102.334,73.458,66.9667,69.9394,45.4718,49.0296,143.384,73.6163,74.9064,39.9916,118.2301,26.7648,262.0089,93.1048,86.8412,59.4133,77.0037,54.8975,45.361,105.5139,122.0705,163.9141,21.6896,47.2106,99.0632,121.4006,63.2306,125.6187,74.4257,33.4528,97.8666,35.4739,45.301,122.8256,79.0259,141.4267,85.937,27.0527,114.5774,39.1563,190.6628,98.79,47.2567,103.5359,101.0814,117.8959,59.8577,44.5476,37.2664
333,142.4876,124.7779,49.7504,42.3144,52.8267,41.2516,135.076,59.3629,104.6619,62.1736,29.1651,153.9517,90.8827,41.9391,86.8728,102.9902,73.4339,66.8302,70.6748,45.3933,49.565,142.9776,74.3874,75.3603,39.871,118.2867,26.6074,262.9983,93.6388,87.0816,60.0282,76.8303,55.1768,45.6932,104.9877,122.8501,163.9937,21.8312,47.2182,99.1274,122.0302,63.3246,126.0951,74.5986,33.5503,97.7776,35.4492,45.6465,122.4931,78.968,140.9751,85.8861,27.2685,115.0246,39.1469,191.0273,98.8786,47.0698,102.9157,101.9266,117.1019,60.7047,44.1898,37.0371
334,143.2287,126.7666,49.4922,42.739,53.1083,41.8983,137.2296,60.2028,106.384,62.5712,29.6677,155.6474,91.3053,41.969,87.6407,103.2349,73.7088,67.3069,70.9667,45.598,49.519,143.024,74.6354,76.6676,39.8733,120.2336,26.6151,262.9198,94.816,87.4017,60.6934,76.9302,55.8709,45.9062,106.1054,124.5143,165.9589,22.1337,47.3688,100.222,123.2803,63.7949,126.9987,75.8153,34.1247,98.3965,35.6176,45.6284,124.8787,79.8575,142.6516,86.3637,27.3231,115.0262,39.451,189.999,100.1109,47.2198,103.4762,105.332,117.8948,61.1911,44.1327,37.269
335,144.3157,130.5358,49.7489,43.396,53.685,42.7074,137.9987,60.9424,108.0691,62.9852,30.2367,158.4771,92.18,42.1265,88.3598,105.8754,74.6563,67.6917,71.7572,45.9588,49.9738,142.884,76.1079,79.0878,40.245,120.8488,27.0701,267.4063,95.2209,88.486,61.7179,76.7615,56.7846,46.4245,107.3411,125.4934,167.4682,22.1247,47.7553,101.5018,124.0463,64.6873,128.0965,77.1556,34.7003,98.8702,35.9345,46.4661,126.244,79.8607,144.107,87.7359,27.4701,115.7297,40.1736,194.4139,100.732,47.7671,103.616,105.8737,118.6866,61.4326,44.3145,37.4888
336,145.2182,132.3557,49.5924,43.8117,54.1503,43.2548,137.959,60.9783,108.6505,63.6491,30.4118,160.2484,93.183,42.0073,88.8255,106.2981,75.5844,68.1738,72.281,45.8802,50.5728,143.6907,77.5054,79.3186,40.8226,120.9153,27.3828,267.5399,95.9347,89.0658,62.427,77.5561,56.9477,46.9482,107.3724,128.3936,167.8196,22.4243,47.6649,102.2947,124.2836,65.002,129.4023,78.5404,35.2759,98.4053,36.2798,47.3644,127.7656,80.1446,146.2715,88.5841,27.4515,115.9853,40.8482,197.1308,101.8828,46.9774,103.6494,107.6711,119.6998,61.6547,44.4152,38.1568
337,144.8811,131.115,49.3148,43.4252,54.0217,42.6303,136.9413,61.4627,109.1714,63.5643,30.2892,160.1425,92.4142,41.7031,88.6805,103.5285,75.0974,67.6189,72.1487,45.641,50.464,143.5872,77.4706,79.2158,40.6318,120.7421,27.3558,268.4901,95.2353,88.8757,62.7584,77.0073,56.4175,46.6931,105.9548,125.9741,167.0559,22.5116,47.3721,101.736,123.603,64.5356,129.0907,78.1359,34.8404,97.781,36.6502,47.4042,126.6417,80.1185,146.1906,87.984,27.2473,115.7984,40.7328,195.1011,102.0125,47.0043,102.8976,106.4634,119.075,61.3559,44.6459,38.0155
338,144.7835,130.8613,48.4527,42.9739,53.8458,42.5598,134.1945,61.9217,108.6602,63.2508,30.3651,158.6778,91.472,40.5199,88.8993,103.6595,75.2443,67.3682,71.8074,45.2801,50.6428,142.5698,77.2635,78.4508,40.3459,120.1074,27.1643,268.6963,94.8954,88.6747,62.1689,76.4995,55.3707,46.7497,105.5184,125.7963,164.6558,22.3989,47.2573,101.7826,122.4899,63.9302,128.5177,77.5101,34.4705,96.9367,36.6944,47.4722,125.9663,79.6041,145.4433,87.3842,26.9952,115.3374,40.268,195.2633,101.9506,45.626,102.6556,106.5065,118.3111,61.0669,44.1802,37.8675
339,143.4003,129.0132,46.5867,39.8333,53.3177,42.0952,132.6361,61.7746,107.0362,63.0459,30.0201,155.4647,90.5062,38.5213,88.646,103.1405,75.1576,66.6306,71.2871,44.7258,49.6133,140.1916,76.9385,77.5831,40.1597,118.8185,27.0114,260.5692,93.8692,87.9535,62.049,75.4664,54.815,46.7579,104.1372,125.1961,163.4024,22.2932,46.7731,100.3594,120.3531,63.1374,127.1448,75.8756,33.9868,95.7899,36.6445,47.1307,125.5602,78.9716,145.6795,86.1076,25.7425,114.877,39.5749,168.1194,100.8139,42.384,101.3409,105.3212,117.1592,60.7323,43.8895,37.7357
340,146.8473,128.641,47.4327,40.3474,53.2022,43.3079,132.2231,61.9548,106.6937,63.1648,30.3472,156.0462,90.5878,39.2079,89.1137,103.8572,75.2158,66.5826,71.5203,44.5766,49.6573,140.0245,80.3227,77.4382,39.8685,119.1234,26.9847,260.0883,93.8281,88.289,62.144,75.4726,54.7238,46.7872,104.3497,125.4103,163.8652,22.0218,46.4938,101.0249,120.7527,63.2124,127.1828,75.1946,33.7661,96.3999,36.6827,47.3225,125.4573,79.2579,145.9954,86.5053,26.174,117.9246,39.3625,168.5365,100.8727,43.524,101.1849,105.1957,116.7859,60.4358,44.0569,38.386
341,143.1942,128.8898,46.8518,40.7175,53.0382,43.1596,132.5133,62.2846,106.4314,63.0484,30.2424,156.2678,90.2674,38.6772,89.032,104.3875,75.7304,66.4101,71.3339,44.7134,49.4472,139.8161,76.9636,77.0145,39.708,119.1415,26.8394,259.5675,93.7965,87.4982,62.5542,75.6178,54.7394,47.4338,104.6396,124.9946,164.9744,21.5807,46.391,101.5704,121.5604,63.1763,126.98,75.4796,33.8093,96.9831,36.689,47.477,125.6786,79.4805,146.2278,86.5634,26.0697,117.7069,39.2402,169.8643,99.9374,42.2906,101.065,104.8097,116.8242,60.7969,44.035,38.5015
342,143.5407,131.4054,47.3824,41.7321,53.1912,43.3273,132.4341,62.2752,106.5803,63.428,30.3938,156.2076,90.3245,39.4766,89.2985,105.7204,76.0163,67.0712,71.6053,44.3375,49.4979,140.2656,77.2932,77.8514,39.288,118.8176,26.8362,258.7514,94.1401,88.0249,62.9596,76.0029,54.7874,47.9703,105.1323,124.0869,168.214,21.5683,46.9011,101.5231,121.0977,63.466,127.5672,75.5037,33.9459,97.4218,36.9181,47.5551,126.7346,83.5814,146.422,86.3446,26.5769,117.4466,39.5602,169.2846,99.6047,43.3565,101.4339,102.7813,116.9447,60.5554,44.2538,38.5448
343,143.6404,131.9015,47.5227,42.2781,53.1456,43.4863,131.8251,63.2789,106.9772,63.3023,30.6073,156.0217,90.7992,39.4833,89.277,105.9769,76.1946,67.7818,71.1835,44.3796,49.5097,147.2698,76.7497,76.8433,39.041,119.206,26.7871,257.0235,93.8555,88.2154,63.0637,76.3515,54.339,48.0985,106.2574,123.5918,163.1528,21.724,47.1392,102.1824,120.9062,63.5967,127.2294,74.8302,33.7558,95.5671,37.0723,47.2551,125.6863,79.4502,146.4189,87.5444,26.563,117.6764,39.5435,170.29,100.1791,43.419,102.5867,103.8575,116.6151,60.0452,44.248,38.6679
344,144.412,133.961,47.2626,42.9785,56.3285,43.4495,132.4404,63.5509,107.1473,63.6681,30.7894,156.3575,91.5832,39.7152,90.0689,106.1167,76.6778,67.5545,72.3742,44.5727,49.5677,148.1785,77.4532,77.5223,39.9969,119.8268,26.9337,261.249,94.3367,88.7293,63.5273,76.415,54.6986,48.5763,107.5961,123.6404,164.3098,22.0269,47.542,103.1108,122.059,64.0421,126.7082,74.6403,34.4108,95.8375,37.2656,47.4229,125.4144,79.6021,147.1689,87.6678,26.9292,117.573,39.4686,170.3059,101.0078,43.7074,102.4429,104.0182,117.3205,60.3569,44.3451,39.2009
345,145.2502,135.61,47.7317,44.2418,54.0013,43.7467,132.9503,63.9176,109.0115,64.1411,30.9708,158.3116,91.9732,39.6584,90.6497,107.4735,77.4195,68.3411,73.0725,44.5481,49.9133,148.086,78.4332,78.3966,39.5739,119.7058,27.0937,261.9184,94.9633,89.2906,63.9573,77.1952,55.5255,48.4457,107.7504,123.9241,165.1078,21.7007,48.104,104.1878,123.5427,64.3945,127.7833,75.2388,34.7017,96.7734,37.5187,47.7536,126.4394,80.2703,148.4302,87.6398,27.2583,118.5747,39.7644,171.4648,101.1255,43.798,102.594,106.6297,118.1581,60.4019,44.727,39.5835
346,144.3046,134.6779,46.8758,44.2739,53.815,44.2319,131.0442,63.7637,108.7717,63.2616,30.81,157.8685,91.754,38.9261,90.0543,109.4653,79.2696,67.9607,72.8145,44.2613,49.854,148.9303,78.0408,78.0072,39.5369,123.5771,26.7265,260.3051,94.1665,88.6065,63.2602,76.3858,55.1926,48.1492,106.7002,122.8385,163.7808,21.7994,48.32,103.5515,122.5417,64.0969,126.9044,75.3857,34.7158,95.8597,37.3664,47.7461,126.4775,79.5529,148.0355,87.2507,26.9313,118.7793,39.208,170.0832,100.6765,42.8058,102.1736,105.4965,117.1302,60.3326,44.4555,39.7295
347,143.6888,134.8021,47.1546,43.7523,53.5942,43.8128,130.1144,63.3272,108.3777,62.7189,30.5757,157.6977,90.9487,38.9841,89.8598,109.9815,78.1214,67.4262,72.8697,44.1751,49.5239,150.0316,76.924,76.9484,39.6136,117.5039,26.6905,257.8698,93.4374,88.5174,62.5843,75.6683,54.7502,47.9838,106.7669,121.983,163.3858,21.7287,48.3389,102.8153,121.4259,63.9635,126.4512,75.3011,34.2886,94.8303,37.3486,47.7385,125.1344,78.5073,147.3039,86.9298,26.8712,118.5302,38.3865,168.8649,100.3907,42.456,102.1813,105.1051,116.2587,59.9676,44.4127,39.4933
348,143.6585,135.5589,47.3901,43.598,53.22,43.3887,127.3579,63.291,108.3122,62.8389,30.5709,156.7535,90.5129,39.0895,89.6458,110.0096,77.0918,67.0798,72.0859,44.057,49.1067,151.0909,76.1491,76.2883,39.5714,116.9084,26.4046,255.7409,93.1057,88.5249,62.5806,75.5287,53.6511,47.6903,106.7232,121.2976,162.1606,21.9699,48.265,102.5927,120.5459,63.6543,125.6095,74.1955,34.1237,94.3396,37.5586,47.5001,124.9123,78.2528,146.3323,86.5536,26.8854,118.4892,37.9448,167.6176,100.1253,41.7917,102.3378,104.5875,115.9304,59.4137,44.4292,39.2611
349,143.2541,136.4195,47.3136,44.2166,52.704,45.2704,127.5887,63.4565,108.3389,62.688,30.5407,154.7825,90.3156,39.2275,89.4831,109.9968,76.7179,66.6153,72.1242,43.9701,49.1934,150.967,75.6596,76.3284,39.1881,116.7164,26.2753,254.8216,92.9151,87.7849,62.4695,73.7216,53.2705,47.7648,106.1172,121.2084,161.5741,22.0942,48.1518,101.5341,120.0816,63.3123,125.4009,73.1879,34.2753,94.1282,37.651,47.4117,124.5312,78.203,145.8247,86.4928,26.982,117.9857,37.9081,167.7075,99.4459,41.5113,102.45,104.8727,115.5527,59.0647,44.4508,39.1642
350,154.0359,145.6006,59.0495,45.7286,53.1565,44.964,131.6814,64.3754,113.1501,69.8265,34.3583,172.3306,98.3488,40.1655,89.9681,115.5845,82.6268,67.0121,79.3554,44.9235,49.8342,170.0706,74.79,79.1038,39.6544,126.2226,26.5057,254.3162,94.7138,96.7973,76.5886,73.6457,55.6403,50.8817,108.0563,129.8658,165.818,22.1724,51.3628,112.9885,127.1301,65.5295,140.0902,75.7549,35.9465,100.8495,42.2405,48.0425,127.1986,86.7158,168.9621,96.3349,30.8296,136.8432,43.0086,168.1362,104.3632,41.6922,110.0852,105.3246,127.7932,60.9504,53.4831,44.9596
351,143.8806,137.8184,47.9186,43.4541,52.4292,44.4557,127.2703,63.6985,108.9418,63.5093,30.9308,154.5974,90.9828,38.9651,90.8598,110.2698,77.2762,66.5619,72.8273,44.1961,49.5996,151.5325,74.38,77.0169,39.7521,117.0471,26.4147,254.5951,93.2227,87.9368,62.7047,73.8279,53.3586,47.6476,107.6276,121.0741,161.6296,22.2959,48.4798,103.6666,120.1898,62.9721,125.8211,72.5897,34.6479,92.9092,37.9417,47.7492,125.3821,78.3067,146.4048,88.0117,27.0132,118.6829,38.4691,167.3864,100.3486,41.5491,102.9712,104.7063,115.9654,59.7787,44.8961,39.1808
352,144.4337,121.796,48.5286,43.4881,52.5904,44.4256,128.0172,63.7849,109.2574,64.122,30.9569,154.4572,90.1605,39.9433,91.2264,111.9074,77.5955,66.5653,72.5366,44.6214,49.4565,152.3304,74.71,78.1147,40.4468,116.2128,26.411,252.621,94.4333,93.7697,62.9763,73.6789,53.337,48.0452,107.2615,121.0519,160.9068,22.2811,49.2074,103.0158,119.8808,63.4318,126.7229,72.4338,35.1407,92.3235,38.1899,48.2497,125.9101,79.1077,146.4623,88.7017,27.5482,118.9385,38.644,168.006,100.7165,41.7889,102.9551,106.5433,116.0461,60.8248,44.8377,39.2273
353,144.8995,117.7374,47.8076,42.0437,52.5242,44.5592,127.6846,64.1668,109.6153,63.8445,31.0225,153.9851,90.2712,38.3093,90.5529,111.1581,77.8377,66.5662,72.3268,44.5436,49.3148,152.4433,74.6761,77.835,40.1008,115.5149,26.5689,251.1365,94.2124,87.329,63.008,73.6299,53.1398,47.7537,107.8085,120.432,159.0078,22.1636,49.2085,103.189,119.8258,63.8605,126.1708,72.0928,35.3299,92.5412,37.8827,48.3818,125.1879,78.902,145.9154,88.7181,27.4493,119.0318,38.2743,167.8987,100.2582,39.7691,103.3367,107.6236,115.0252,60.6739,44.4928,38.7236
354,145.4302,118.8985,48.376,41.9382,53.0802,44.9548,128.2652,64.3844,110.6907,64.2592,31.1539,157.3679,91.4289,38.687,91.2491,111.9502,78.226,67.3971,72.6912,44.788,49.9896,153.3737,75.6539,78.7914,40.5802,116.0202,26.8363,255.0506,94.9102,87.7292,63.0844,74.1058,53.4775,48.0902,109.1037,120.7294,159.9085,22.4077,49.4873,103.9167,121.0255,67.2084,127.3297,72.2564,35.4662,93.15,37.9226,48.9892,126.1997,79.2169,146.4629,89.409,27.6828,119.048,38.3342,168.0418,102.6363,40.0531,103.7603,108.7163,115.6732,61.0438,44.6378,38.9487
355,144.9235,119.4277,47.6719,40.5119,52.7807,44.4826,128.9379,64.1045,110.1477,63.8375,30.9339,156.4535,90.81,37.2977,90.0485,111.3043,78.1391,67.5252,72.5205,44.6772,49.8365,151.8308,74.2637,77.99,40.1731,115.8209,26.7467,250.0342,94.2941,87.3963,62.4078,74.0635,53.362,47.5124,108.3698,119.6077,158.265,22.1185,49.3733,103.2441,120.186,66.2802,126.2021,71.2714,35.0259,92.3631,37.9248,48.6416,125.164,79.1807,145.7335,88.6436,27.2861,118.9718,37.7119,167.7423,100.1273,38.7231,103.2434,106.7611,114.955,61.1515,44.4843,38.08
356,144.8057,115.9576,47.4811,39.0078,52.5927,44.4508,126.8327,63.6144,109.686,63.5244,30.9775,155.9343,90.5043,35.7128,89.6953,110.3402,77.5523,67.789,72.6932,44.8982,49.5502,150.864,73.7069,77.502,39.4226,114.8567,26.4238,249.9708,94.2075,86.992,61.6056,74.0164,53.3951,47.2676,109.5378,118.8063,157.3744,21.7191,48.7939,102.7805,119.3154,65.6493,124.9921,70.2823,35.0029,91.4221,37.7988,48.3766,124.4121,78.3868,145.2646,88.3473,26.3425,118.9988,37.258,165.7845,99.9844,38.3365,102.6867,105.8383,114.1946,61.1964,44.6201,37.3295
357,144.5038,115.285,48.527,41.6053,52.5348,46.4673,126.7043,63.9871,109.9797,63.5783,31.0695,154.8588,89.0005,37.0218,89.6079,110.9073,77.859,67.703,73.0596,44.7776,49.0415,151.3244,74.0642,78.2213,39.3324,115.234,26.3245,250.1443,94.3206,86.8794,61.7273,73.9336,53.3338,47.3569,111.2358,119.0126,157.8544,21.7066,48.8204,103.2658,119.6722,65.6148,124.4879,70.7868,35.0666,91.5515,37.4064,48.3864,124.5633,78.565,144.9654,88.3379,27.1931,119.7032,37.3487,165.7757,100.591,39.9404,102.899,107.8085,113.7558,61.0163,44.3096,37.4633
