,APC,APA,COG,CHK,CVX,XEC,CXO,COP,DVN,EOG,EQT,XOM,FTI,HAL,HP,HES,KMI,MRO,MPC,MUR,NOV,NFX,NBL,OXY,OKE,PSX,PXD,RRC,SLB,SWN,RIG,VLO,WMB
84,88.1242,85.1604,36.072,21.939,121.3757,74.4398,88.8107,62.1197,56.4917,66.0214,80.7121,91.1089,56.1125,42.9663,63.6582,69.0161,39.1865,34.8505,41.6132,65.2192,69.9756,23.4383,58.2163,93.1307,44.4563,65.7916,143.7617,75.7697,73.9936,38.0315,50.6864,39.626,35.1619
85,87.9159,85.1596,35.8623,21.92,122.3841,74.9364,88.3247,62.1328,56.3101,65.8925,81.7366,91.1706,55.9,42.8962,63.9666,68.6583,39.04,34.751,41.5009,65.9554,70.3128,23.5712,58.3764,92.5437,44.0717,65.4191,144.7463,76.4552,73.4719,38.2909,50.5183,39.2477,34.8874
86,86.459,84.4156,35.3107,21.468,121.8405,73.1291,86.4602,61.9168,55.3722,64.6345,80.5853,90.5561,55.1473,42.2253,62.6489,67.5129,38.2545,34.1698,40.2944,64.9904,69.2997,22.9353,57.7831,91.5563,43.615,64.197,143.413,74.9239,71.8931,37.3814,49.63,38.6425,34.2114
87,85.9981,84.5892,34.8519,21.1054,120.539,71.5499,85.8552,61.2463,54.7747,65.1299,79.6327,90.1151,54.9189,42.0003,61.5884,67.1102,37.7809,33.67,39.9275,63.8798,69.2591,22.55,57.4028,91.2922,43.772,63.879,143.6121,73.897,71.3684,36.7326,48.6828,38.4323,34.2757
88,86.8135,84.7031,34.7927,20.9997,120.8317,71.5335,86.2225,61.1163,54.6736,65.8558,79.3885,90.7103,55.4305,42.6366,61.2837,66.44,37.5072,34.1055,40.0495,63.468,69.5758,22.5457,57.7031,92.4189,44.0845,63.7814,145.995,74.1532,72.1127,36.6821,48.4018,38.3726,33.3313
89,86.3487,84.9703,34.8233,20.8118,120.6487,72.2272,86.6206,61.1213,54.4958,66.0458,79.6826,90.6841,55.9631,43.0215,61.1914,66.1657,38.3907,34.2927,40.024,63.3134,69.7444,22.5724,57.9386,92.0084,44.4199,64.1463,147.0885,73.6636,72.0538,36.5977,49.1477,38.1873,33.4009
90,86.9872,86.4266,35.5106,21.03,121.213,72.968,87.5094,61.8471,54.9516,66.6572,81.2874,91.3504,57.5356,43.5631,63.2561,67.4426,38.6865,34.9813,39.7185,63.5719,70.543,22.9755,59.3752,92.6166,44.3344,64.3716,152.0647,76.1751,73.0032,37.4604,49.5137,38.0608,33.5851
91,87.2522,87.1673,36.1095,21.2479,121.4371,72.4607,88.04,62.0821,55.2595,67.495,83.1847,91.7796,58.0158,44.1365,64.0017,67.4199,38.5392,35.8264,39.4757,63.827,71.5193,23.8604,60.5253,92.6505,44.5088,64.5961,155.742,79.3038,74.1404,37.888,49.8524,38.0209,33.3229
92,86.9471,87.0347,36.04,21.0681,121.3966,71.9391,87.5191,62.1007,54.6597,68.3053,83.1999,91.6851,57.3708,43.5255,63.9479,67.1351,38.4871,36.1512,39.6625,63.3211,71.3986,24.4468,61.0221,92.3859,43.6255,64.1971,154.208,79.5462,74.0834,37.9195,49.6374,38.026,33.0056
93,83.7182,85.1102,34.696,20.1152,118.5218,67.415,84.8938,60.6254,53.0718,65.9267,79.7299,89.5635,54.9101,42.0939,61.4635,64.7282,36.6153,34.7007,37.2768,61.4401,69.055,23.3888,59.1687,89.5978,41.5208,61.0182,148.0445,77.5831,72.2516,36.3824,48.4497,36.2151,31.9369
94,83.1754,85.0005,34.0399,20.115,118.7376,66.1642,84.8487,60.2583,53.2273,65.15,79.6215,89.613,54.7848,41.7975,61.6401,63.604,36.3126,34.3097,36.2374,61.3545,68.3679,23.4014,59.1561,89.6542,41.3291,59.3615,144.521,77.2228,72.6115,36.0209,48.0242,35.2367,32.0193
95,82.0561,82.5098,34.0196,19.6002,116.9554,64.3088,84.2073,59.2802,52.0706,63.5038,79.198,88.7027,54.5127,40.6956,61.2756,62.4635,36.2182,33.6779,35.2226,60.0923,66.8682,23.2823,59.0994,88.6104,41.0686,57.5653,142.7623,77.3287,71.1762,35.5694,46.6372,33.8796,31.6037
96,84.9367,82.6734,34.9787,19.7788,117.3283,67.0502,85.2087,59.7346,52.6807,64.9173,80.6131,89.0867,55.8712,41.2756,63.5285,63.6838,37.197,34.6904,35.9813,61.2024,67.8658,23.9499,59.7462,88.4996,41.3595,59.2437,147.379,79.5863,72.3153,36.3954,47.3509,34.7343,31.995
97,86.152,83.2308,35.6658,20.4239,117.8317,67.9553,86.0247,60.1582,52.9859,65.6035,81.0822,89.4052,55.8412,41.5081,63.241,65.2971,37.5229,35.319,36.3408,61.0451,68.0953,24.2217,59.7889,89.0258,41.5946,60.0847,147.7287,79.3849,72.001,36.8682,47.763,35.4393,32.8279
98,86.5627,83.9298,35.6263,20.6664,118.9517,66.4203,85.8743,60.6075,52.692,66.3261,81.3161,90.2917,56.3919,41.8894,62.9166,67.1477,38.1244,35.2636,35.8136,61.5181,68.6248,24.2436,61.2729,90.5396,42.042,59.1953,148.1546,79.6596,72.0867,36.8579,48.2809,35.2394,32.7827
99,86.1244,84.0403,35.2676,20.3767,118.7201,65.4363,84.1705,60.5059,51.9761,65.9533,79.5265,90.2755,55.8998,41.8181,62.6461,66.6699,38.3861,34.848,35.4828,61.2506,68.8417,23.9436,60.5497,89.6227,41.5424,59.2395,145.3076,77.7609,71.8399,36.3451,48.0778,34.8063,32.6292
100,87.1969,83.6028,35.6238,20.7147,119.2796,66.2576,84.1991,61.2992,52.4628,67.6549,80.1889,90.6001,55.9517,42.4145,63.6981,66.9861,38.6032,35.0684,35.6116,61.3763,69.5508,24.189,60.2653,90.1833,40.9408,59.467,149.1802,77.3698,72.8845,36.7111,48.3492,34.6548,32.6718
101,87.1,82.6724,35.6841,20.8873,119.4824,67.2502,84.5775,61.7242,52.8484,68.849,79.9957,90.6445,56.1965,42.9213,64.1516,67.184,38.4308,34.8344,34.8115,60.8868,70.2555,24.1991,60.9009,90.7196,40.6517,57.503,150.5463,78.2654,72.8295,37.5964,47.7908,33.7149,32.9496
102,86.665,80.3231,35.5277,21.0298,119.0084,67.7434,85.482,61.538,53.1773,68.8501,79.3423,90.5625,55.8971,42.8262,63.7208,66.8227,38.1412,34.9507,34.5564,60.9658,69.9916,23.8043,61.3564,89.4892,40.1882,56.231,149.1782,77.3803,72.5943,37.4156,47.3946,33.3292,32.7186
103,87.9006,82.1583,35.4958,21.0411,120.1235,68.7091,86.7236,62.0188,54.1442,69.8944,79.8191,91.1363,56.3791,43.4024,65.1368,67.7561,38.2412,35.4106,34.3684,61.365,71.6736,24.1994,62.2849,90.2664,39.8142,56.7941,150.0053,77.2899,73.777,37.6816,47.5284,33.6225,32.6428
104,88.562,82.0443,35.8095,21.0742,121.5482,69.2217,86.7172,62.9534,55.0282,70.3439,81.3247,92.2958,56.8603,43.9666,65.8626,68.4431,38.831,36.0166,34.8902,61.8425,72.7963,24.8652,62.4234,91.2029,40.961,58.6493,151.661,79.1665,74.8543,38.2184,48.3938,34.44,33.1305
105,88.5379,81.3309,35.8834,21.0747,123.0883,70.0655,87.9905,63.455,55.4504,70.8315,81.6446,92.8881,58.0603,44.3673,65.4035,68.5596,39.3259,36.2517,34.9808,62.6527,73.0081,24.9886,63.5944,90.1708,42.5362,58.6231,152.6973,79.8813,76.3924,38.6064,48.9011,34.2799,33.4573
106,88.7736,80.6292,35.7258,21.4381,123.3118,70.3684,88.204,63.5206,55.5026,71.3071,81.5229,92.7867,57.9772,44.2203,64.5646,68.733,39.3278,36.1938,34.3042,62.8413,72.8453,25.1569,63.919,89.5587,42.6659,56.6132,152.4086,79.3369,76.217,38.7286,49.0037,33.6891,33.3238
107,90.0877,81.0905,35.5396,21.2737,123.3495,71.2269,88.1777,64.1317,56.0196,72.2096,82.9451,93.3629,57.7684,44.1407,64.8755,70.6786,39.6677,36.6251,35.0416,64.0271,73.3074,25.4384,64.212,90.192,43.0907,56.7904,154.4522,78.3153,76.6535,38.7016,49.3533,34.1273,33.7177
108,90.2781,82.0439,35.2765,21.2648,123.685,71.8436,87.1792,64.7831,55.7251,71.7218,82.1767,93.1129,58.0684,44.4195,64.9617,71.0165,39.9505,36.7006,36.4292,64.2601,72.8256,25.5042,64.1281,89.8999,42.9903,58.8431,153.2682,77.1045,76.6273,38.4728,49.7395,35.2762,33.7495
109,89.4227,82.8347,35.0026,21.5601,124.7283,72.1541,86.565,65.2185,55.9742,71.757,80.9678,93.3074,57.9183,44.1175,65.4328,71.2162,40.2044,36.5708,36.6635,64.8582,73.1655,25.6749,63.9339,90.4565,43.8281,59.3428,153.0852,77.5628,76.8977,38.3729,49.7986,35.5013,33.8557
110,88.3135,82.0005,34.6388,21.7085,124.111,72.3147,86.1338,64.9504,56.0807,72.3437,80.9092,93.0961,56.7609,43.6848,64.41,70.5983,39.7956,36.1624,35.0859,64.446,72.5864,25.9703,63.1669,89.6568,43.602,57.7284,152.2726,76.7454,76.4912,38.1126,49.1168,34.8624,33.476
111,88.9622,82.2782,34.7561,21.7901,124.6266,72.9119,86.3116,65.4853,56.2749,72.8813,82.008,93.507,56.4064,44.0845,65.1863,71.2401,39.7831,36.5673,35.0782,64.8555,72.2612,26.581,63.7424,89.8193,43.5156,57.8632,153.2408,75.6847,77.5427,38.4238,49.2201,35.0261,33.498
112,90.1362,83.4674,36.1036,22.2716,125.3712,74.1241,87.1808,65.4716,56.8415,73.7341,83.9815,94.4423,57.0939,44.6415,66.409,71.9926,39.7265,36.8092,34.2981,65.7073,72.9182,27.068,65.3736,91.1827,43.5746,57.2514,155.7458,77.0391,78.4332,38.9012,49.325,34.6465,33.9501
113,91.7765,84.8522,36.4375,22.406,126.34,75.403,88.9884,65.7761,57.6487,73.8862,83.4348,94.9372,57.3792,45.5734,66.5972,73.4355,39.5787,37.2553,34.4476,66.4015,73.5285,27.3591,65.6318,91.9738,43.5117,57.4829,155.8699,77.8929,82.3344,39.0308,49.5462,34.595,34.3491
114,91.5609,84.0751,36.4951,22.3958,127.1496,75.1391,89.8888,65.9365,57.3619,74.432,82.8482,94.9227,57.6443,45.5214,67.3427,73.2604,39.5687,37.3688,34.794,67.155,73.8846,27.2821,66.0263,92.0645,43.6706,57.7958,156.7528,78.1845,84.0664,38.5446,49.8248,34.9891,34.4377
115,91.0475,83.6885,36.3365,22.4295,127.2388,75.0459,91.3854,66.1244,57.3463,74.4815,82.55,95.2426,57.1435,45.7969,66.8328,73.4466,39.1928,37.5259,35.812,68.2896,72.9166,26.9091,65.3727,92.1654,43.7527,59.3818,155.5665,77.0609,83.7903,38.4485,49.941,35.149,34.4863
116,89.8765,82.3725,35.914,22.2629,126.4703,74.6018,88.6175,65.6304,56.5759,72.4783,81.3882,94.7617,56.1508,44.9822,65.8525,72.6935,38.8445,36.8995,35.2101,67.9269,72.2309,26.4889,64.5925,91.0062,43.08,58.4049,152.9153,76.0047,82.9346,37.7358,49.4677,34.6826,33.6223
117,89.4439,82.4894,38.2125,22.4006,127.2463,75.3659,87.9552,65.652,56.4833,73.1148,84.6291,94.9521,55.2284,44.3044,65.8222,73.1784,38.7656,36.8354,35.7279,68.1244,71.6543,24.9053,63.9012,90.8524,51.0998,59.2037,154.649,80.6925,82.5306,39.0387,48.7454,35.5693,33.6631
118,88.5459,82.066,38.4212,22.7245,126.9504,75.285,86.8608,65.5547,55.827,72.7107,84.9321,94.4712,54.586,46.0501,65.2065,72.8585,38.6705,36.4494,36.0021,67.5762,71.5209,24.6391,63.5842,90.4063,52.2824,59.0587,154.2574,80.5927,81.7119,39.0578,47.8679,36.0134,33.8412
119,88.4089,80.9163,38.3213,22.7052,126.3097,75.238,87.7042,65.1688,54.8127,72.2737,85.0013,93.9716,53.6475,45.5702,63.6359,71.99,38.1755,36.0508,36.0505,67.0005,70.9833,24.4235,62.2684,89.9322,51.7759,58.9048,154.486,79.1939,81.1321,38.2833,47.1887,35.8395,33.9197
120,87.882,80.4433,38.1317,22.8831,125.7004,75.7372,88.2779,64.8613,54.4992,71.6273,85.2304,93.7865,53.3312,45.2525,62.8471,72.9656,37.9274,35.9901,36.516,67.057,69.279,24.3002,62.3084,88.1507,51.9797,58.548,153.612,79.4013,81.4881,38.0855,47.0943,35.5648,33.808
121,89.0787,81.1762,38.2678,23.3679,126.2519,77.5464,90.424,65.2159,55.1337,73.1887,87.1022,93.8512,53.4699,45.2965,63.4822,74.9739,37.9244,36.4803,36.7725,67.8933,70.2077,24.66,62.7021,89.2011,54.0232,60.5215,155.2247,79.8135,81.6135,38.9073,47.222,35.6392,34.0819
122,90.0897,81.4394,38.4637,24.843,126.1179,80.2767,94.751,65.9632,56.1827,75.506,87.4115,92.2301,54.7978,46.2216,64.6372,75.72,37.9672,37.3886,37.5882,71.0817,71.0717,25.0986,64.0079,89.5614,52.8818,61.1906,175.0988,79.9081,83.23,39.7799,47.8402,36.1565,35.9756
123,90.3206,81.3629,38.5045,25.0089,124.1203,79.6672,94.6457,66.793,55.855,76.04,87.0661,91.7447,54.9518,46.2744,65.1799,75.315,37.5437,37.3753,36.1061,71.3992,71.8809,24.3372,64.6596,88.8701,52.4889,58.778,178.1111,80.9999,83.0229,38.6087,48.2567,35.1783,36.1673
124,90.7398,81.9848,38.5315,25.379,124.0533,79.3966,94.723,67.0919,55.9856,76.8844,86.1995,91.3377,54.5843,45.9972,66.0845,74.7759,37.5091,37.7028,35.7627,71.1868,72.0283,24.8216,64.8263,88.3223,52.4378,57.6918,180.4822,81.5374,82.671,38.2782,48.3931,34.9479,36.123
125,89.1058,81.9995,38.5667,25.0627,123.3611,78.941,94.4301,66.9809,55.7022,76.41,85.3606,91.4838,53.8971,45.7559,66.2089,73.6944,38.0041,36.8692,35.7203,70.5112,72.1377,24.1562,64.0807,88.1963,52.6042,58.3785,176.193,81.1901,82.3531,38.1555,48.2601,36.1983,36.005
126,88.8104,81.8748,37.9459,24.659,123.4381,78.2274,94.3763,66.5209,56.5761,78.8084,84.0789,91.3246,53.3429,45.5472,66.9243,73.5611,37.9291,34.9993,35.808,69.5472,72.3175,23.9091,63.6927,87.8684,52.5419,58.0667,175.9706,79.4349,80.9897,37.5877,48.4154,36.8693,35.869
127,89.9748,82.7902,37.5875,24.9558,123.0122,79.7143,96.6625,66.9481,58.4224,79.0025,84.3666,91.5818,53.8643,46.1899,67.7267,74.3662,37.7267,34.797,36.4064,70.2914,72.8004,24.2906,63.7796,88.0778,52.8194,58.7973,176.1044,79.1519,81.4453,37.3859,48.4352,36.8512,35.4431
128,89.7976,82.986,37.9461,25.0178,122.3716,80.2204,97.6028,66.677,58.5826,79.5575,84.7435,90.7843,53.8973,46.0595,67.62,75.0117,37.6395,34.4478,36.5252,70.7981,72.4889,24.6674,63.8822,88.2732,52.5144,58.9366,175.553,79.3354,80.6524,37.4458,47.5845,37.1248,35.4145
129,89.118,82.7759,37.7938,25.0826,121.5738,79.628,96.2763,66.2085,58.1636,79.6428,83.6352,89.9631,53.9537,45.875,67.114,75.0499,37.3774,34.6003,36.587,70.8956,72.5952,24.4922,63.4372,87.9854,52.1493,58.2268,174.0511,78.9929,80.2507,37.8197,47.5041,36.7952,35.4998
130,88.7881,82.5072,37.5183,25.0742,122.3547,79.4261,94.5912,66.903,57.539,79.0305,83.6282,89.4456,54.3033,46.6406,67.0601,75.1636,37.1419,34.3328,37.0508,70.4663,73.3345,24.495,63.5414,88.0146,51.5665,58.6868,173.5196,78.8941,81.9213,37.4981,47.4651,36.7284,35.3368
131,88.9447,81.0906,37.5066,24.967,122.035,80.1757,93.5456,67.1204,57.9631,78.6366,84.1876,89.1142,54.0078,46.7619,66.8068,75.5134,37.2546,34.5707,37.3487,69.8716,73.4565,23.6875,63.197,87.7304,50.9966,58.7431,171.1677,78.4733,82.2483,37.5323,46.9969,36.7443,35.3083
132,89.0021,80.0695,37.4163,24.8125,120.4521,79.4404,93.4112,67.4314,57.9072,78.1946,83.7503,88.3562,53.1481,46.5802,65.7726,74.8331,37.5466,34.5384,35.7199,69.754,73.6508,23.6375,62.8875,87.0281,50.3949,57.504,168.7031,77.5078,81.9264,37.1703,47.1818,36.1611,35.2294
133,91.1551,79.4093,37.2667,25.0088,119.7593,79.9593,94.3698,67.3933,57.3861,77.8875,83.9135,88.0133,53.1888,46.8606,64.818,75.1528,37.5031,34.3399,34.9132,68.7383,72.9186,23.9585,62.6668,86.4232,50.1977,56.4593,170.5339,77.7024,81.967,37.0217,46.9397,35.4976,35.091
134,89.6835,76.0881,37.07,25.0298,119.144,78.9092,93.164,66.3211,56.6258,76.9013,83.7211,87.226,52.7144,46.8167,64.4034,74.0308,36.9048,32.9593,34.8552,68.1888,71.3803,23.231,62.2683,86.5465,50.1475,55.7234,167.8315,76.3143,80.8636,36.7328,46.5638,34.7202,34.5563
135,89.9575,76.3388,37.5373,25.2864,118.7538,78.9913,93.5538,66.0654,57.0056,77.453,84.0642,87.207,52.9589,47.1888,64.9519,73.8594,36.8103,33.3051,35.091,67.922,71.5866,23.1983,62.4268,86.2895,50.8919,56.5995,169.1761,76.8879,80.7722,37.0655,46.7764,34.9692,34.572
136,88.9929,77.2081,37.557,25.1854,117.912,79.1161,92.3398,65.6793,56.3639,76.3648,83.3709,86.8358,52.8761,47.1697,64.428,73.3015,36.9833,32.9732,35.7986,66.8399,71.0051,22.901,62.0531,85.4563,50.862,57.763,167.6962,76.5654,80.4187,36.9806,46.1676,35.4105,34.8365
137,89.36,78.6305,38.6454,25.4952,118.422,80.4421,94.7878,66.1444,57.1584,77.2595,85.1019,87.0879,54.4242,47.6445,64.4268,74.3375,37.0902,33.5176,36.9487,67.1362,71.8345,23.2533,62.4591,86.3061,51.4363,58.1846,170.017,77.0236,81.9624,37.5158,46.3202,35.7511,35.7678
138,89.5334,79.4155,38.7491,26.0372,119.0492,80.5605,95.669,66.451,57.9761,77.9306,85.1363,87.3452,54.9649,48.1811,64.7228,75.4035,37.1036,33.3688,37.7598,66.9921,72.4524,23.5323,62.7723,87.4826,51.7246,58.438,171.4946,76.9733,81.8704,37.9956,46.7854,36.491,36.1355
139,91.4681,80.1348,39.1191,26.4679,119.1322,82.594,97.1973,66.5692,58.2886,79.1018,85.5235,87.2378,55.0404,48.8478,64.3905,75.8929,37.1334,33.351,37.5911,66.483,73.3135,23.8047,63.1881,88.3434,52.0956,58.5408,174.0396,77.4423,82.1769,38.5456,46.8874,36.2416,36.3787
140,91.1643,78.7552,38.9268,26.0769,119.084,83.6913,96.517,66.2199,57.2633,78.5865,84.6079,87.0572,54.4769,48.2082,63.4354,75.7837,37.0248,33.4826,36.8098,65.7472,73.2653,23.5212,61.8499,87.4656,51.7965,57.4218,172.681,76.3144,81.488,37.9554,45.9493,35.4116,36.0588
141,92.5791,79.6278,39.5044,26.3044,121.645,85.1363,98.3656,66.9677,57.7853,80.0174,86.3323,88.4943,54.8241,48.9423,64.1114,76.5022,37.1414,34.504,37.0208,66.1669,74.356,24.0507,61.8174,88.3171,51.8657,57.9986,176.6178,76.8679,82.6698,38.3169,45.8447,35.6464,36.2881
142,91.9844,78.6772,39.2986,25.9472,120.7938,84.7083,96.9394,66.2341,56.9755,78.9446,85.7493,87.6899,54.0189,48.6093,63.3921,75.7402,37.5823,34.6047,36.999,65.9539,74.3575,23.713,61.4969,88.3623,51.9673,58.017,174.6182,75.6364,81.9448,38.1563,45.6396,35.8703,36.2166
143,91.3435,84.9669,39.2344,25.8432,120.4613,84.1048,96.439,66.3109,57.1398,78.5924,85.5018,87.1353,53.5788,48.1082,63.0876,75.2259,37.8869,34.5025,36.4854,67.0452,74.1849,24.0049,61.3477,88.4585,51.5611,57.3485,174.4993,75.1574,81.0398,38.3923,45.3525,35.6992,36.2166
144,92.392,85.3509,39.9592,26.1664,120.5692,84.0826,97.2437,66.7941,57.3104,79.3083,86.7887,87.2943,54.1831,48.2572,62.8753,75.9478,37.8803,35.0513,36.894,59.3683,75.8395,23.7914,62.0706,88.321,51.0955,57.859,178.9976,76.4183,82.2605,38.4219,45.434,36.3386,36.01
145,92.2837,85.4586,39.3079,26.1189,120.7676,84.5156,97.1726,67.6495,57.4914,79.9811,85.7638,87.6474,54.9185,49.084,64.0388,76.236,35.9113,35.554,36.7819,60.4489,76.2793,23.7231,62.4967,89.6913,51.287,58.7889,181.1525,76.303,82.8811,38.2106,45.4568,36.7169,35.3345
146,92.7153,86.299,38.7158,26.1378,121.4175,86.2319,99.2863,67.8342,58.3759,80.8623,85.4011,87.6378,55.2198,49.8656,64.543,76.6316,35.3965,35.9509,36.4206,60.83,77.2396,23.9713,62.9448,89.8774,51.265,58.3015,183.2356,76.8419,84.0386,38.0807,46.5392,36.9477,35.2631
147,93.3382,86.6426,38.7739,26.1568,121.3688,85.938,100.3939,68.3336,58.6791,81.4173,84.8734,87.3281,54.9542,49.8439,64.5634,77.4454,35.6882,35.8038,35.6621,61.7243,77.9934,23.9472,63.2494,89.2681,51.3462,57.5764,182.3709,76.8767,85.2325,37.7468,46.6836,36.6769,35.1424
148,93.8646,86.6144,38.873,26.4018,122.1054,88.9955,101.2424,68.7114,58.9231,81.58,85.8925,87.9242,55.2908,50.1364,65.841,78.0513,36.085,36.231,34.8948,61.9791,78.3576,24.1873,63.8872,89.4679,51.7027,57.4439,182.0476,77.8731,86.3566,37.9863,47.1101,36.8591,35.5981
149,92.985,87.3018,38.2802,26.3251,122.2839,88.3442,100.0644,68.5748,58.6322,81.3272,85.5726,87.643,55.0596,50.2575,65.9044,77.4612,36.6858,35.7144,34.1211,62.1526,78.6268,24.2058,64.7091,89.6021,52.1124,56.9164,180.4121,78.2048,86.3724,37.8931,47.276,36.1764,36.1077
150,94.0944,86.8426,38.3495,26.8945,123.5808,89.0332,102.1508,69.0732,58.8693,82.7308,86.7557,88.5536,55.3744,49.9522,66.6913,77.7152,36.152,36.3381,33.6409,62.5709,78.4936,25.1438,65.796,90.4061,51.408,56.6077,184.1114,79.1566,86.8171,38.1034,47.3854,35.8193,35.6889
151,95.3343,87.1487,38.2084,26.882,124.1344,91.1229,104.5925,68.9545,59.0566,83.9567,87.4757,88.1283,55.1863,49.2696,66.3103,77.78,35.8838,36.2499,33.4897,62.226,77.917,25.8099,66.7103,90.9866,51.3545,56.7908,187.855,79.1971,86.6444,38.3551,47.4939,34.9874,35.3785
152,95.4663,86.7648,37.7101,26.8011,124.3633,90.5513,103.4223,69.2595,58.465,83.2889,88.3668,88.5201,54.3363,49.418,68.435,77.702,35.1886,35.7619,34.0225,61.7443,78.0009,25.5087,66.6533,90.9992,51.1668,57.2175,184.8179,78.5653,86.5483,38.0345,46.6483,35.1382,35.8186
153,93.9764,87.3368,37.7784,26.7633,124.3348,90.8752,103.6079,69.4566,58.3153,83.1163,89.1668,88.8035,55.4922,49.9718,68.9616,78.0202,35.0427,35.5767,33.7321,61.7674,78.8297,25.7974,66.0661,89.9393,51.5416,57.092,184.4379,79.0114,87.0814,37.9806,46.6903,34.8821,35.7141
154,93.5033,88.2968,38.2301,27.115,124.6989,91.0922,103.8565,69.6984,58.8035,83.7014,89.9019,89.1074,56.0383,49.7265,69.1679,77.8702,34.6991,35.9004,33.0239,61.8,78.8851,26.1255,66.0543,90.8561,52.1786,56.0929,184.1766,79.1984,87.7508,37.9032,46.9051,34.5378,35.268
155,94.4508,88.3848,38.207,27.1807,125.0153,91.41,105.1018,70.2462,59.621,85.0869,91.1555,89.1566,56.8807,49.6136,69.2708,78.5144,35.8702,36.0295,33.0442,61.7833,78.9948,26.4739,67.1175,91.8518,53.5236,56.8957,186.5172,79.5964,88.2959,37.6867,47.0927,34.8031,35.6534
156,94.8538,88.591,38.2803,27.1065,125.6122,91.7356,106.2077,70.7049,59.703,85.3914,92.925,89.3218,57.0995,49.6643,70.4394,79.8931,36.7608,36.293,32.9139,62.0198,79.7097,26.4641,67.715,92.2495,54.2344,58.324,186.5473,79.2518,89.0966,37.5683,46.0783,34.9799,36.7427
157,94.1443,87.9385,37.9306,26.7228,125.2892,91.2376,104.4234,70.8159,59.7069,84.7918,91.569,89.091,56.61,49.5038,70.6178,78.9053,36.2922,35.9771,32.4571,61.497,79.1193,26.8613,67.3193,91.8023,53.3283,58.3184,183.3672,78.9206,88.0815,37.1304,45.2352,34.7192,36.6518
158,93.7667,87.4391,37.2579,26.4236,125.246,92.7198,104.6779,70.3838,59.4787,84.4994,91.1074,87.9907,55.623,48.6112,69.4155,78.1985,36.0495,35.5624,31.6267,60.893,78.6069,26.8051,67.0519,91.2808,53.5581,57.3576,182.3069,78.0681,87.3289,37.0166,44.9925,34.0686,36.5145
159,95.0291,87.2606,36.9971,26.4424,125.1442,93.4617,106.6739,70.7037,59.7343,85.9943,90.8209,87.692,55.2733,48.6726,69.1365,78.7965,36.1945,35.6131,31.9664,61.7914,78.9204,27.6676,67.3045,92.7145,53.4806,57.817,184.5813,77.6914,87.7081,37.0449,44.7281,34.3487,36.6449
160,95.0921,87.0544,35.831,26.5135,124.4828,95.3525,107.7733,70.4068,59.6561,85.931,90.1154,87.2188,55.4423,48.9629,69.0214,78.9153,36.0074,35.5653,32.2745,61.5288,79.2797,28.0445,67.1969,92.9601,53.4329,58.0909,186.7897,76.4578,88.7262,37.0531,45.2756,34.8152,36.4006
161,94.3386,86.4401,36.8867,26.3507,123.576,95.1241,108.8583,70.1054,59.3347,85.5699,90.8863,87.0934,55.3211,48.7394,69.4526,78.5722,35.9756,35.1472,32.1599,61.307,79.0459,27.7646,66.9617,93.5786,53.5142,58.5286,186.6151,77.2088,88.7533,37.0702,45.0113,34.4083,36.2992
162,94.3407,86.4402,37.1072,26.1999,122.8311,96.2982,108.0341,70.1591,58.7798,85.3764,90.3937,86.8572,55.3147,48.2628,69.0804,78.295,35.8302,34.9271,32.5426,61.2692,78.1742,27.4082,66.9433,94.1248,53.1213,58.4075,187.6044,77.429,88.715,36.563,44.88,34.348,36.1583
163,93.3338,85.542,37.1743,25.8791,122.2634,96.0568,108.2679,69.9551,57.7905,84.9661,89.0477,86.5553,55.4299,48.2777,68.986,77.6136,35.6488,35.0004,32.0191,60.4305,78.262,27.2612,67.2605,93.7176,53.4474,57.7618,188.3739,76.2607,88.8018,36.4081,44.4915,34.0779,36.4939
164,93.6039,86.4065,37.1261,26.2837,121.3425,98.8872,113.1393,70.0773,58.5983,85.8171,88.9477,86.0212,56.1096,48.4256,70.734,78.3869,36.0137,34.9969,32.1211,60.608,78.7361,27.8205,67.577,94.1081,53.3153,57.7534,193.5809,75.9394,89.0204,36.5361,44.8982,33.9683,36.7888
165,95.8712,85.8814,36.2548,26.1086,120.6501,99.4668,113.1242,70.2243,58.2098,85.7982,87.3181,85.8431,56.8133,48.7853,71.2064,79.5278,35.7287,34.5658,32.666,61.4692,79.1269,27.8829,67.5698,94.3713,53.603,58.7788,194.0009,75.2482,89.9054,36.0675,44.8284,34.3391,36.5476
166,93.4591,85.8847,35.7699,26.1183,118.7758,99.0129,114.2459,70.0174,58.0422,85.6836,86.3867,87.613,56.2847,48.4229,71.9935,80.1769,35.6233,34.5688,32.5597,61.7021,78.7222,27.9378,66.3698,94.3033,53.159,59.3837,195.5638,75.265,89.456,35.7169,44.9511,34.1376,36.2232
167,94.1581,86.7334,36.3352,26.4809,118.2432,101.8675,115.9245,70.8064,59.0221,86.9368,87.7937,86.2856,57.0736,48.8806,73.6574,80.3365,35.584,34.5946,32.7005,62.5287,79.552,28.5541,67.249,95.2912,53.8476,58.9167,201.5608,76.263,90.0633,35.9768,45.3894,34.1896,36.053
