,APD,ALB,AVY,BLL,CF,EMN,ECL,FMC,FCX,IP,IFF,LYB,MLM,MON,NEM,NUE,PPG,PX,SEE,SHW,MOS,VMC
406,131.3624,65.1136,47.724,32.3486,51.2287,83.76,116.5598,61.8961,34.6087,48.6798,99.4885,112.0063,128.9729,113.8857,24.806,57.928,100.9645,132.3598,36.4187,217.4035,46.9223,63.5651
407,134.0009,65.0243,47.8364,32.1021,51.7937,84.4372,117.3331,60.9138,34.313,48.9204,100.4769,113.5271,128.0826,115.1123,24.4115,57.9433,101.5927,133.4052,36.4467,219.5498,46.7306,62.6305
408,134.4419,64.2847,47.7435,32.2183,51.9726,84.8618,118.1282,60.6928,34.0993,49.0334,100.7548,114.305,128.2698,115.3027,24.2112,57.8902,101.8642,133.5781,36.4458,220.7266,46.4916,62.2645
409,134.2557,63.5532,47.704,32.2169,51.246,84.1037,117.5907,60.5154,33.3163,49.4795,99.7724,113.0418,128.7396,115.2539,23.7019,57.043,100.3571,133.2626,35.9818,219.6141,46.1376,61.8047
410,133.6723,63.1611,46.9305,32.1244,53.7813,83.0507,116.9868,60.2355,32.9847,48.7763,97.9266,111.1954,129.6348,114.9089,23.9904,56.7881,99.3923,132.313,35.5644,219.1387,46.0977,61.8191
411,135.1637,63.2092,46.8238,31.9674,54.1009,83.83,117.4888,59.7753,33.1564,48.4751,97.3498,111.0379,131.4623,115.1965,23.9189,56.1183,100.1002,133.2493,35.4123,220.6131,45.8436,62.1876
412,133.385,61.1177,46.3587,31.7399,54.2371,82.6858,116.4399,58.4385,32.6963,47.8757,95.8973,110.533,130.8962,113.8631,23.8152,55.2027,99.0036,132.2299,35.2766,218.9692,45.5657,61.506
413,134.4791,60.7046,46.3471,31.6736,55.2051,82.5029,116.2396,58.1806,32.7785,48.1839,96.4169,112.4922,130.6401,112.7297,23.6973,55.0813,98.9788,132.265,35.2615,220.2454,45.3729,61.3301
414,133.2343,60.1895,45.4159,32.0334,55.687,82.3575,116.2364,57.5855,32.5015,47.9477,96.6566,112.7226,129.9075,112.9909,23.6136,54.6814,99.4989,131.0761,35.2391,221.3738,45.3536,60.6652
415,131.023,59.0148,44.8243,31.708,55.6142,81.2362,115.1039,57.3185,32.5503,47.8828,96.0647,109.5666,128.902,112.6565,23.1109,54.2875,98.6347,129.5875,34.8977,219.8227,44.3769,60.6618
416,127.4466,57.8505,44.2438,31.2162,54.907,79.4215,113.1537,56.41,32.127,47.3371,94.5545,105.4899,125.9802,111.1486,23.1401,53.0851,95.9385,126.6616,34.1384,214.7934,43.3818,59.4832
417,126.592,58.4024,43.759,31.0861,54.2743,78.3366,112.6484,56.6264,31.7856,46.7896,94.2178,102.7019,123.0729,110.2034,23.1055,52.2364,95.0844,125.2973,33.5635,213.6818,42.5959,58.7031
418,128.5888,58.9219,43.9957,31.5073,55.3632,79.17,114.4041,57.0555,32.2658,47.8093,95.1121,102.1368,123.1756,110.0939,22.7174,52.1446,96.1085,125.4925,34.1629,216.1087,42.5511,59.2497
419,128.6365,59.7686,44.0656,31.6008,54.8351,79.5509,113.786,57.1027,32.3337,47.4787,94.7582,101.9796,121.0383,110.464,22.9794,51.5977,95.7554,125.7286,33.8984,214.994,42.9888,58.6391
420,126.4447,59.1387,43.2994,31.4043,56.6936,78.2964,112.4775,55.5295,32.0312,47.4171,93.739,100.0739,118.9784,108.8712,22.646,51.0271,93.9288,124.1512,32.8964,212.5083,42.8119,57.8271
421,125.0825,58.09,43.1029,31.5767,55.2386,77.522,112.3878,54.7457,31.8008,47.4067,94.1658,100.5229,116.6569,108.7701,23.1354,50.5939,93.8298,123.7438,33.0951,215.2402,42.6583,57.1077
422,123.3581,56.8274,42.8547,31.6723,54.4598,76.6826,111.2676,53.9715,31.4639,47.2281,93.425,100.5151,117.6134,108.6798,22.5058,49.9632,93.6478,122.5708,33.0446,215.1814,42.2744,57.6721
423,122.7167,55.3198,42.2935,31.6169,53.3432,74.6543,109.9254,53.0866,30.8616,46.5232,92.9384,96.4587,113.3999,107.435,22.436,49.1728,92.2766,121.254,32.4467,214.5952,41.8288,57.0313
424,121.224,54.1349,41.7546,31.282,51.6271,72.8955,108.7166,52.4733,31.1716,45.9277,92.4245,90.2914,109.2784,106.8187,22.7669,48.8101,89.9834,120.4123,31.5354,208.0252,41.5526,56.1088
425,120.7447,53.7064,41.8373,31.3749,50.0447,73.0764,107.5276,52.8723,31.0382,45.4234,93.145,86.5522,107.1539,107.8608,22.9112,49.1133,88.9129,120.3172,31.0931,205.3109,41.64,55.7308
426,123.0406,52.7873,41.2487,31.6039,49.5969,71.9632,104.7817,53.2927,29.9178,45.3867,92.8853,83.9895,107.8156,108.2174,22.7667,48.3612,88.597,119.7934,30.6325,206.1668,41.0379,55.4052
427,127.2648,53.5395,42.1972,32.0225,50.7655,73.9277,105.5615,55.7079,30.1555,46.0625,94.1877,88.8477,112.0994,110.2618,22.7626,49.3815,89.831,122.1057,31.8417,210.8329,41.1169,56.6418
428,128.8996,54.9211,43.1073,32.4493,49.3803,75.4529,107.9089,56.5426,30.6132,46.7449,95.6738,90.6202,117.2271,111.1938,22.4963,50.0792,93.415,123.9912,32.596,216.6318,41.0146,58.7663
429,129.3976,54.7128,43.163,32.8186,49.4808,75.1554,109.3049,56.6325,30.7683,47.8913,95.9218,91.4207,118.5586,112.3445,22.7203,50.2589,94.6077,124.8622,32.6389,219.2838,41.6236,59.2286
430,130.673,56.2803,44.3298,33.626,50.4527,77.908,112.1972,58.5156,31.5377,49.2579,98.0256,94.9408,120.7648,113.4313,23.0014,51.6086,97.4754,127.2813,33.4172,225.4536,42.5845,60.1478
431,130.8315,55.9669,44.3792,33.7006,51.1883,78.2473,113.2352,58.8798,31.2295,49.4283,98.3528,94.9817,120.3054,114.1574,22.7603,51.8932,97.8767,127.6917,33.1149,227.5157,42.9842,59.9227
432,129.9214,57.0323,44.2527,33.3794,51.444,78.1815,112.8311,58.4871,30.9769,49.6974,96.9362,94.0222,120.4812,113.0495,22.0385,51.0119,97.6839,126.8854,33.1359,226.5249,42.6385,60.2327
433,131.124,56.9762,46.3955,33.3787,51.9112,77.2205,112.4461,57.9844,30.7847,49.8419,96.9575,91.718,122.5009,113.1817,21.9526,52.4968,97.4771,127.4591,33.3596,228.0279,43.2451,61.0738
434,128.6428,56.4153,45.2849,32.7573,50.9984,74.5692,110.8983,56.7965,30.3527,48.964,95.5568,86.7265,120.4212,112.8009,21.661,52.1428,96.2738,125.5516,32.992,225.6164,42.7697,59.8229
435,129.5751,57.4813,45.6751,33.1065,51.8454,75.8217,110.7125,57.4612,29.0197,49.5429,97.7804,88.0495,116.5272,113.3798,21.6913,53.088,97.5912,125.8506,33.6015,224.7541,43.1251,60.0621
436,128.263,57.3114,45.4369,33.1502,51.4152,74.8302,107.9616,57.2005,29.049,49.145,97.0983,85.1769,114.0234,112.3833,21.1157,52.9831,96.2008,123.5052,34.8415,222.1559,42.6739,59.4176
437,134.2298,61.7421,48.0648,31.7582,51.8673,83.8831,112.8147,57.401,28.2436,50.6713,96.9209,88.0176,126.3575,113.5412,20.4557,53.2839,101.9449,126.2944,35.212,225.2088,43.1056,65.4361
438,134.6887,58.2587,46.7038,32.0931,51.9315,80.1524,110.6922,57.5579,28.2168,50.6713,98.7011,91.0649,116.6203,114.7694,18.9556,53.6821,100.1382,125.0087,36.1049,229.086,44.1041,61.6168
439,134.9375,58.7137,46.7128,31.747,51.7096,82.3282,110.6693,56.647,27.9616,50.6014,98.2465,90.2753,117.5432,114.0411,18.9379,53.3867,100.9468,124.6952,36.2829,229.328,43.8581,62.3143
440,133.8399,58.7512,46.5893,31.9402,50.7319,80.7613,109.3598,55.893,27.8425,52.0072,96.3539,84.6085,116.6866,113.3564,18.8619,52.5966,99.3241,124.1239,36.7126,228.5221,43.6042,63.1774
441,134.0929,60.3027,46.7649,32.1946,50.8006,81.6044,110.3773,56.3447,27.4012,52.2139,97.2957,85.1769,119.372,113.819,18.1737,52.9625,101.8783,125.5616,37.4919,230.0971,43.7637,64.4201
442,134.7537,60.711,47.2597,32.3152,49.8878,82.5485,111.4129,57.0855,27.534,52.2327,98.6788,86.1166,121.9342,114.4744,18.305,53.3868,102.7479,126.3279,37.982,232.6227,44.1593,64.2706
443,135.1072,61.0434,47.65,32.5064,50.3646,81.9703,112.4021,56.9844,28.1889,52.7944,98.908,87.2171,123.7308,114.4462,18.9598,54.1474,103.3304,126.564,38.6753,235.6804,44.1793,65.2587
444,134.789,61.3343,47.9812,32.8281,50.6111,83.403,112.591,56.8073,28.1678,53.4045,99.1834,88.0797,124.4422,116.2552,18.2877,53.7385,103.1373,126.0674,38.8987,236.3223,44.1379,65.3501
445,134.9548,62.0129,48.0573,32.9053,52.8427,84.2182,112.7444,56.8428,28.2356,53.5824,99.8645,87.9013,125.6917,117.9984,18.5971,53.3087,102.7679,126.7053,38.3473,237.6789,44.6278,65.4599
446,134.8175,61.6631,48.0648,32.7193,53.1328,83.8831,112.8147,56.6186,28.6065,53.9009,99.9115,88.0176,126.3575,118.9534,18.4611,53.2839,101.9449,126.2944,38.2631,237.4313,45.0093,65.3508
447,135.3155,61.7421,48.1758,32.6527,53.4077,83.5712,113.0564,56.4685,28.118,54.5861,100.1611,87.9536,124.8415,119.4186,18.394,53.4211,102.3651,126.5033,38.2986,239.2173,45.3262,65.4361
448,135.0231,61.6658,47.6531,32.2349,53.1412,83.9396,112.4991,56.6635,28.1422,54.4326,98.0035,88.355,125.8203,119.1222,18.8179,53.6667,102.1846,125.9731,38.0562,239.5135,45.1432,66.1425
449,135.3587,61.6448,47.7445,32.1526,53.8645,83.8657,112.4769,56.4951,28.2798,54.8042,98.0038,87.5037,125.8147,118.5835,19.0779,54.0343,102.6948,126.2794,38.0986,239.8481,45.1983,66.0085
450,138.387,61.6679,48.0855,32.4846,53.934,85.2188,113.138,56.7039,28.217,54.9819,98.5766,88.9336,126.7444,119.4588,19.7352,54.3351,103.9694,127.6369,38.5925,240.7903,46.7043,66.7397
451,141.7054,61.4846,47.8949,32.2682,54.5706,85.1253,113.1454,56.3586,27.9995,54.3827,98.6342,88.9766,127.79,119.3627,19.4392,53.6013,105.018,127.9902,38.1672,240.4728,47.8372,67.5165
452,142.3972,61.512,47.8146,32.3763,54.666,85.6093,113.3078,56.0222,28.3632,53.8152,99.1803,90.0646,128.6223,119.59,19.5049,53.9691,105.9726,128.6635,38.3185,241.5592,47.3336,67.8822
453,144.9302,61.7947,48.4305,32.4991,55.5124,87.9566,114.6229,56.6657,29.5809,53.9834,100.3238,91.9297,130.2286,120.7794,19.661,54.5515,107.8899,130.5117,38.958,242.3067,47.2339,68.6526
454,144.7972,61.813,48.9999,32.4958,55.3813,87.2205,114.2521,56.6197,29.2147,53.862,99.7462,90.6567,130.2676,120.5361,19.3312,54.2104,107.8187,129.7287,39.2308,241.8296,45.5718,68.6967
455,145.7555,61.4713,49.0217,32.7431,54.8313,86.7345,113.7872,56.4305,29.1898,53.9519,99.6112,90.8042,128.5065,120.1186,19.5488,54.5798,108.0866,129.0559,39.1594,240.76,45.7072,67.7682
456,144.5504,61.4472,49.0842,32.9979,53.8832,86.3052,113.2177,55.7784,29.3945,53.3494,99.7596,89.0395,125.315,120.2473,19.5201,54.3049,108.0739,129.3583,39.1084,240.1007,45.4347,67.1447
457,144.0571,59.3793,49.4124,33.5376,53.639,83.3582,110.1119,54.6483,26.8762,53.8771,101.4515,79.6369,121.2525,120.3227,18.6401,53.6637,109.1698,128.8307,39.5743,246.1461,44.8018,66.1942
458,143.9647,58.5219,48.944,33.6979,53.3955,82.0052,104.819,53.9712,26.1108,53.0931,101.2386,76.5777,116.4109,119.2357,19.505,53.2365,109.6501,127.5762,38.5587,243.5002,44.8018,64.6026
459,143.8428,58.639,49.808,33.8228,53.6944,83.1429,105.5352,53.9946,25.9174,53.9184,101.9458,77.094,117.405,118.7172,19.1894,53.2683,109.7973,128.0677,39.3239,244.0828,44.8727,65.2409
460,145.2839,60.7071,50.1194,34.5861,54.0919,84.1658,108.5722,54.7052,26.6791,54.2451,102.5366,79.215,120.576,120.3693,19.6297,54.7227,111.1701,129.3818,39.7597,245.7142,45.6672,66.8735
461,145.5995,61.2291,49.6786,35.0333,53.7844,83.437,109.362,55.1524,26.5346,54.7607,102.8764,80.2263,120.0343,120.8748,19.3488,55.0432,111.8383,129.3708,40.2676,247.5887,45.724,67.3281
462,146.8399,62.6733,49.8497,34.7686,53.7844,81.0829,109.5073,56.9361,26.1157,54.9871,103.4715,81.4542,118.8438,121.15,18.9682,54.6516,111.7446,129.4479,40.2719,247.8771,46.0815,66.8805
463,145.8251,61.9792,49.5709,34.2038,52.6813,80.0071,105.2073,56.3773,25.4689,54.8292,102.6811,78.089,114.2792,120.1558,19.0475,54.1943,111.4613,128.384,40.6038,248.5435,44.9577,65.4195
464,144.4717,61.9082,49.5197,33.9443,51.7966,78.7987,104.4094,56.0622,24.7821,54.8523,102.7046,77.7599,113.8957,120.0892,20.1172,54.3633,111.9557,127.5069,41.1528,248.5435,45.174,65.4374
465,142.5052,59.3961,49.9268,34.1151,50.9627,76.6085,104.531,55.2204,24.4593,55.018,101.6816,75.2563,111.3531,119.956,19.8812,53.491,110.7992,126.0678,41.4209,247.7986,45.7282,63.3948
466,143.7725,58.2181,50.3635,33.737,50.4656,76.3018,105.0571,55.9858,23.2724,54.7296,102.2135,75.6806,111.8951,120.5347,19.6165,53.2804,111.5224,126.6361,41.9481,254.4017,45.9391,63.2657
467,139.4886,56.0115,50.5344,33.3341,49.9594,73.0508,102.9413,55.0771,22.2996,53.5651,100.6334,71.2768,108.9633,118.4695,19.2558,52.2885,110.4121,124.3032,41.1111,248.0178,44.7692,62.8003
468,137.2779,55.0253,50.5085,32.862,49.7487,72.6147,102.449,55.1656,21.4563,52.8405,99.4405,70.9744,105.4863,118.089,18.4491,51.4067,109.2266,124.0308,40.8202,246.1155,44.5304,61.7758
469,138.0717,55.3542,50.4807,32.6756,49.8416,72.4644,102.2609,54.7395,21.3824,52.8587,99.2334,72.2483,106.4096,117.2851,17.9232,49.7977,109.1832,124.3662,41.2231,248.258,44.0895,62.6396
470,139.8614,56.4488,50.1263,32.6105,50.7753,72.5715,103.3267,55.5011,21.9045,52.9874,99.7339,75.434,109.8819,117.9233,18.2352,48.9586,110.5161,125.4929,41.6497,249.6956,44.2928,63.239
471,144.0581,58.3332,50.8415,33.6138,51.5417,73.967,105.0541,56.163,22.5144,54.0222,102.0225,78.5776,114.1582,119.2449,19.0938,49.3513,112.5232,129.0854,42.1189,255.4766,44.7428,64.9161
472,147.0031,58.8319,51.7593,34.2154,52.9411,75.4782,106.5169,56.8397,23.1343,53.9629,102.6837,81.3234,117.8436,121.5745,19.5903,49.3531,114.0577,130.1662,42.4088,259.2314,45.8549,66.2358
473,147.4087,59.541,51.7896,34.4799,53.7899,75.9591,106.6921,56.3047,22.6927,54.0561,102.6226,80.8984,115.0176,121.8446,18.351,49.1663,114.6294,130.7789,42.3935,261.0187,46.0259,65.8272
474,148.7699,61.0124,52.1796,34.9324,55.4306,76.8261,107.6037,57.4991,22.8814,54.5621,103.6003,81.9282,112.4156,122.5069,18.3118,49.7132,115.6745,132.045,42.9734,263.3789,46.4949,66.3593
475,148.6253,60.7393,52.2157,34.8792,55.2704,76.8355,107.4782,57.7854,22.7922,54.3491,103.7718,81.2315,111.8753,121.1983,18.4169,49.4681,115.5812,131.9706,43.409,264.6286,46.2987,66.3868
476,149.1988,60.9725,52.6481,34.8733,55.0786,76.8627,107.3044,57.7405,23.5782,54.1978,103.5597,81.1167,112.1551,121.1936,18.93,49.1987,115.9859,132.3064,43.4751,265.2118,46.0497,66.5236
477,148.5189,61.0751,52.6803,35.053,54.7704,76.5232,107.0485,57.7023,23.4289,54.3329,103.2664,80.9691,111.8373,121.4634,18.6329,49.2358,116.1808,132.2891,43.159,264.6207,46.2068,66.6435
478,146.8686,61.0017,52.6256,34.8996,54.7534,76.4884,105.6264,57.5959,23.5441,54.3584,103.1012,80.7933,110.7909,121.0901,19.3064,49.5992,115.9264,131.5107,42.9733,265.3086,46.1874,66.6517
479,145.2777,60.5159,52.2866,34.337,54.7307,76.2654,105.1027,57.2557,23.4225,53.9148,102.0246,79.867,111.3121,120.1525,18.9609,49.2772,116.1275,130.2049,42.687,264.4487,45.825,66.3002
480,144.2534,60.1253,51.6974,34.0859,55.2107,76.326,104.2559,56.5325,23.521,53.215,100.713,80.0403,110.825,119.438,19.1633,48.9776,114.7195,129.6767,42.5335,262.1314,45.6916,66.9233
481,141.3606,58.6522,51.1169,33.4656,55.5267,74.3324,102.7945,55.8445,22.2312,52.4483,99.8865,76.3789,106.7172,117.5447,19.255,47.2953,112.0311,127.1216,42.0889,261.3703,45.0691,65.2485
482,141.1855,57.7113,51.6904,32.8672,56.5493,73.613,99.0754,56.1629,22.528,52.0562,98.4614,75.1046,105.8062,116.7085,20.155,46.533,111.4127,125.4002,42.1871,261.4263,45.39,65.0758
483,141.9882,57.0626,52.0564,33.026,58.0227,73.301,99.9962,56.3931,22.6839,51.6152,98.649,74.9314,107.3713,117.4723,20.2077,46.8723,111.7046,126.1458,42.4838,263.6185,45.8272,66.0028
484,145.2824,58.4816,53.6137,33.7019,58.6725,74.9504,102.5211,57.7002,23.3036,53.0593,101.0485,77.8437,111.34,119.026,20.1253,47.7675,114.4497,128.3477,43.2251,271.666,46.2629,68.1938
485,144.0003,58.7243,53.4095,33.2615,59.4498,74.4286,101.6285,57.632,23.3098,53.1014,102.0475,78.7696,110.0037,119.5042,20.486,47.7324,113.6758,126.9829,42.6339,273.8262,46.0007,68.2424
486,142.4616,59.7237,53.1932,32.7971,59.4438,72.7796,100.7056,58.5935,22.821,53.0475,101.0276,76.5116,109.2601,119.1526,21.1426,46.0861,113.1868,126.1202,42.7826,272.1914,46.0411,68.0456
487,142.1895,60.8741,53.6397,32.9702,59.8671,72.0516,101.6943,59.241,21.4693,53.486,102.6182,75.432,109.3727,118.5896,20.7019,45.8016,113.6845,125.821,43.1172,269.916,45.5597,67.6641
488,139.0828,59.3432,53.2286,32.6303,58.1434,70.226,100.8663,58.4605,18.5777,53.2365,103.3488,73.5085,106.3552,117.2376,19.8555,44.2363,112.4394,124.1653,42.0691,267.8488,45.3523,66.8856
489,140.1426,58.3854,52.8189,32.6174,58.1231,70.3932,101.3006,58.4892,18.6931,53.3957,105.2958,75.478,105.6274,117.866,21.3749,44.3918,113.9142,125.0427,41.7637,271.2466,45.6526,66.5184
490,138.6796,58.0479,52.5469,32.4611,58.7016,70.477,101.6394,58.1615,18.979,53.7974,106.2488,78.3701,106.7605,117.2822,22.0452,44.2746,114.0708,123.3214,41.6608,273.0831,45.801,66.8041
491,140.4553,57.8762,53.6295,32.2519,60.6031,69.8887,102.2658,57.7396,19.1508,54.124,107.3046,77.5278,108.1533,117.4656,23.3962,44.0362,114.0037,124.7631,41.5852,272.3897,47.2623,66.7954
492,142.7183,58.0866,53.1307,32.5604,60.3292,70.6122,103.4595,58.2548,19.6598,54.5326,106.9577,80.5987,110.0317,118.2441,23.9933,44.06,114.0205,125.455,41.7794,273.5892,48.1577,67.5377
493,143.5459,59.2895,53.6148,32.9789,61.0322,72.1152,105.6973,59.0576,20.067,55.0265,109.4373,81.5343,110.1774,119.6259,24.4008,44.6207,114.8256,126.9353,42.3957,275.1965,48.4362,69.3184
494,143.4832,56.9718,52.9832,32.2297,60.6658,70.0325,106.4563,58.3236,19.409,54.3408,109.2331,81.0463,110.2667,118.9549,24.0904,44.2015,114.4721,126.8826,40.7586,274.3677,48.2099,69.8853
495,142.6126,57.0506,52.7231,31.9838,60.6246,69.6135,106.5778,58.0829,19.408,54.5016,108.0344,79.3397,111.0187,118.782,24.1923,44.3021,113.4864,124.7412,39.6204,274.5636,48.2721,70.1923
496,141.7147,56.4835,52.3833,31.8741,61.1105,70.0208,106.4695,58.1962,18.4363,53.5755,107.0227,78.4293,110.8795,118.7022,24.9884,44.5042,112.7908,123.607,39.1862,273.5844,48.6359,69.7863
497,140.2887,55.7457,52.1434,31.9322,60.7351,69.3232,104.8766,57.5248,17.7496,53.6223,106.1913,77.0417,109.3843,118.0515,24.5525,44.5094,111.9955,123.8981,39.6219,272.5905,48.044,70.3755
498,145.9047,50.1347,52.4414,31.8421,60.7619,68.4638,103.7195,56.9974,16.7778,53.0846,106.1502,76.896,108.0074,118.387,23.8574,43.4635,112.0199,121.2508,40.2587,272.5804,48.0038,70.5549
499,146.979,48.1054,52.3574,31.686,61.304,70.6362,103.7076,57.4437,16.8833,52.8471,106.3408,79.2201,108.0538,118.2656,24.9075,43.7244,111.8105,120.8781,40.5664,272.8722,48.7322,70.647
500,146.5723,47.837,51.3648,31.9091,60.7565,69.6427,103.0245,57.5764,17.1455,52.6657,106.2607,81.7124,111.7376,118.206,24.9473,44.0184,111.0173,121.1629,40.4194,271.9143,48.8527,71.0734
501,147.6951,48.9694,51.5985,32.6344,60.2598,72.362,105.3777,59.1481,18.7376,53.5119,107.566,85.8708,114.6471,120.195,24.5722,45.2627,112.9878,123.1321,41.3062,272.1672,49.9331,71.6283
502,148.5177,48.8374,51.6477,33.006,59.651,71.8058,104.972,59.0176,18.2692,54.2963,107.8508,85.4351,115.7544,119.4248,24.8056,45.4799,113.6904,123.0343,41.5815,274.6614,49.4799,72.038
503,150.8142,49.4879,52.3057,35.9996,59.8118,73.8743,106.0743,60.3403,19.0954,54.8272,108.4868,88.462,117.3966,120.8863,24.644,47.2191,115.0353,124.2921,42.0975,276.928,49.6989,74.1832
504,150.6119,50.6037,52.4583,35.3238,58.9655,73.5426,106.804,61.5794,19.0767,54.6724,108.8348,87.3087,118.1147,120.3367,23.9686,48.3641,115.4637,125.169,41.6956,279.502,49.6162,75.5234
505,149.9565,51.7787,52.1241,35.1548,59.3085,74.5908,107.1476,61.8567,19.5078,54.2792,107.6033,88.3687,119.0969,121.1286,24.5437,48.3304,113.8942,125.0486,40.9124,276.2473,50.4387,76.2457
506,149.5838,51.9996,52.9541,35.9141,59.4059,73.9701,107.7946,61.4073,18.7294,55.137,107.7993,87.9246,133.6418,121.2608,24.2982,47.5078,113.7515,124.9284,45.0838,277.6838,50.5202,77.5204
507,149.7277,52.9342,53.1002,36.1697,59.7555,73.6548,108.9357,61.7367,18.3636,55.4183,107.2789,87.041,141.8529,122.4598,24.2176,47.5889,114.0458,124.4541,45.1173,278.2865,51.3013,78.4807
508,151.5815,53.7376,53.6662,36.7771,60.2605,75.0081,110.7568,63.1147,19.3257,57.0205,114.1757,89.7208,140.7347,122.6031,24.4123,48.3126,116.1733,125.2402,46.0557,281.3573,52.0628,79.1887
509,152.7717,54.0707,53.5964,37.2745,60.2812,75.5187,111.552,63.6448,20.228,57.1895,117.242,89.7613,144.9671,124.5278,24.8203,48.8564,117.9392,126.5335,46.063,284.6569,52.3235,79.5317
510,153.3806,54.6617,53.8694,37.0839,59.6779,75.5921,111.5313,64.1256,20.6895,57.0652,116.9149,89.3449,144.0196,124.6818,24.2878,48.6238,117.7137,127.2083,46.5394,285.8389,52.0404,80.4496
511,153.3992,54.7054,53.8064,37.8616,58.9733,75.4224,111.1453,64.1271,21.2654,56.9302,117.8143,89.0079,144.845,124.3454,24.3843,48.3359,117.4931,127.3063,46.7828,286.8479,52.2684,80.8581
512,155.9445,54.4068,53.8541,37.4119,60.5959,74.8659,111.2379,63.6174,21.0824,56.8147,119.8639,90.2651,144.8185,125.106,24.6187,48.067,117.8618,128.666,47.4026,287.3859,52.874,81.4644
513,156.5234,54.7603,53.8857,36.3819,61.2156,75.1003,112.0294,63.6657,21.1498,57.0368,120.6711,90.057,143.4828,124.7374,25.7829,48.3459,117.4431,128.7898,47.9025,288.1925,52.8678,80.8967
514,156.4252,55.4045,54.4017,36.5962,62.4579,75.7283,111.3038,63.6576,20.6267,57.188,121.1048,90.9081,143.1456,124.5368,25.7699,47.9245,118.1068,128.6842,47.7921,289.3069,52.9734,80.2688
515,156.924,55.9856,54.5189,36.3797,62.323,75.8872,112.5955,63.8248,21.1663,56.6385,122.1858,91.3618,143.4176,124.7367,25.6851,48.4967,118.2262,128.5132,48.2633,290.3904,53.2569,80.5579
516,157.1278,56.1857,54.5392,36.0992,61.8472,76.2355,115.0637,64.0815,21.3824,56.678,122.3176,90.2805,142.5565,124.8433,25.9974,47.8647,118.1136,128.6358,47.6678,288.6026,53.5796,81.9255
517,156.5022,56.1626,54.2172,36.1674,60.972,75.6736,116.0594,63.6651,21.3694,56.996,121.8874,86.8979,142.4167,121.1179,26.3457,47.4138,117.8168,128.1279,48.1067,287.7508,53.0691,82.8061
518,156.2797,56.6392,53.7107,36.0043,61.2582,74.8324,116.1625,63.4221,21.522,56.6055,121.9218,86.4546,142.6355,120.4096,26.4289,47.0373,117.7947,128.1122,47.3221,286.3261,53.264,82.9098
519,157.2175,56.5096,53.7637,36.1044,62.0512,74.8969,115.5195,64.2834,21.0622,56.7083,121.6183,85.5213,143.0459,120.8968,25.9109,47.0336,118.5385,129.4896,47.4968,289.8983,53.1751,84.0423
520,156.5428,56.6167,53.3473,36.1189,62.0905,74.3534,115.7633,64.1171,21.2472,56.5762,121.506,86.1455,143.0,120.3631,25.7843,47.1067,117.4458,129.3208,46.9899,286.0373,52.7151,84.2111
521,155.2668,55.6206,53.1268,35.762,61.3479,74.3933,116.0184,63.319,20.5618,56.2086,121.212,86.6652,142.6665,119.7001,25.2782,47.158,117.5153,127.7478,46.3919,286.2868,51.9565,84.586
522,154.6399,55.0719,52.9765,35.4639,60.6767,73.405,116.6561,62.3712,20.4127,55.6199,120.9375,87.7207,142.5479,119.2085,25.3717,47.4745,117.6785,127.5154,46.2404,288.8489,50.408,84.9046
523,152.9651,54.7985,52.2884,35.3565,59.7214,72.391,115.0524,61.3121,19.6063,54.9734,119.2821,87.1208,140.7261,118.2354,23.5718,47.1846,116.4275,126.5362,45.3444,287.1492,49.2184,84.925
